episode,score,total_reward,steps,eps,timestamp
73,54,583.62,1111,0.0100,20260308-235206
74,39,422.58,649,0.0100,20260308-235206
75,45,487.68,728,0.0100,20260308-235207
76,47,502.93,893,0.0100,20260308-235210
77,33,354.44,558,0.0100,20260308-235210
78,43,467.54,799,0.0100,20260308-235212
79,47,499.57,827,0.0100,20260308-235212
80,44,475.77,791,0.0100,20260308-235213
81,7,65.23,105,0.0100,20260308-235214
82,46,495.45,722,0.0100,20260308-235214
83,7,65.77,111,0.0100,20260308-235215
84,55,603.07,1028,0.0100,20260308-235216
85,45,474.86,820,0.0100,20260308-235216
86,40,428.21,685,0.0100,20260308-235216
87,53,572.65,1073,0.0100,20260308-235216
88,46,494.94,777,0.0100,20260308-235217
89,42,452.51,748,0.0100,20260308-235217
90,63,682.48,1284,0.0100,20260308-235218
91,6,56.19,88,0.0100,20260308-235218
92,52,552.92,862,0.0100,20260308-235219
93,29,297.73,387,0.0100,20260308-235219
94,28,294.10,480,0.0100,20260308-235220
95,54,581.43,1223,0.0100,20260308-235220
96,15,150.55,181,0.0100,20260308-235220
97,53,577.72,1034,0.0100,20260308-235223
98,47,517.61,867,0.0100,20260308-235224
99,33,356.98,546,0.0100,20260308-235224
100,39,408.79,616,0.0100,20260308-235225
101,59,641.14,1088,0.0100,20260308-235227
102,44,471.33,672,0.0100,20260308-235227
103,29,305.39,481,0.0100,20260308-235227
104,39,420.01,589,0.0100,20260308-235228
105,20,212.73,318,0.0100,20260308-235229
106,33,352.02,609,0.0100,20260308-235229
107,42,448.81,592,0.0100,20260308-235229
108,20,203.83,288,0.0100,20260308-235230
109,42,449.10,673,0.0100,20260308-235230
110,51,557.06,977,0.0100,20260308-235230
111,60,645.46,1181,0.0100,20260308-235232
112,53,568.45,960,0.0100,20260308-235232
113,59,639.24,1110,0.0100,20260308-235233
114,19,193.12,328,0.0100,20260308-235233
115,35,361.56,478,0.0100,20260308-235234
116,8,78.41,118,0.0100,20260308-235234
117,61,662.68,1113,0.0100,20260308-235235
118,33,354.08,556,0.0100,20260308-235236
119,46,495.69,766,0.0100,20260308-235236
120,17,173.64,397,0.0100,20260308-235236
121,29,299.80,444,0.0100,20260308-235237
122,15,150.28,247,0.0100,20260308-235237
123,22,225.69,254,0.0100,20260308-235238
124,32,343.86,526,0.0100,20260308-235238
125,7,64.02,66,0.0100,20260308-235238
126,13,126.27,217,0.0100,20260308-235239
127,11,109.65,187,0.0100,20260308-235239
128,14,143.35,240,0.0100,20260308-235240
129,38,401.56,706,0.0100,20260308-235240
130,34,354.98,447,0.0100,20260308-235241
131,29,307.10,539,0.0100,20260308-235241
132,44,478.57,825,0.0100,20260308-235241
133,18,188.03,266,0.0100,20260308-235242
134,14,141.24,266,0.0100,20260308-235242
135,6,23.76,242,0.0100,20260308-235242
136,48,516.91,913,0.0100,20260308-235243
137,17,180.46,252,0.0100,20260308-235244
138,22,216.47,462,0.0100,20260308-235244
139,53,566.84,1128,0.0100,20260308-235244
140,64,700.00,1425,0.0100,20260308-235245
141,19,190.22,258,0.0100,20260308-235246
142,27,286.54,498,0.0100,20260308-235246
143,44,476.15,690,0.0100,20260308-235247
144,23,246.51,383,0.0100,20260308-235247
145,52,564.52,946,0.0100,20260308-235247
146,30,315.82,489,0.0100,20260308-235247
147,27,287.18,460,0.0100,20260308-235248
148,19,192.01,229,0.0100,20260308-235249
149,11,108.73,177,0.0100,20260308-235249
150,17,167.78,230,0.0100,20260308-235250
151,29,297.39,534,0.0100,20260308-235251
152,36,383.16,584,0.0100,20260308-235251
153,17,175.78,250,0.0100,20260308-235252
154,46,483.13,751,0.0100,20260308-235254
155,28,295.65,404,0.0100,20260308-235255
156,19,195.23,267,0.0100,20260308-235256
157,39,415.65,720,0.0100,20260308-235257
158,29,308.41,449,0.0100,20260308-235257
159,46,503.56,855,0.0100,20260308-235257
160,53,571.07,1045,0.0100,20260308-235258
161,55,590.30,1281,0.0100,20260308-235259
162,19,195.70,260,0.0100,20260308-235300
163,20,207.20,321,0.0100,20260308-235300
164,47,509.04,910,0.0100,20260308-235301
165,6,55.55,102,0.0100,20260308-235301
166,12,119.96,147,0.0100,20260308-235302
167,40,428.02,696,0.0100,20260308-235302
168,51,548.43,1008,0.0100,20260308-235303
169,37,398.70,618,0.0100,20260308-235303
170,41,435.63,715,0.0100,20260308-235304
171,62,669.36,1267,0.0100,20260308-235304
172,29,301.69,451,0.0100,20260308-235304
173,26,273.84,383,0.0100,20260308-235305
174,5,44.43,93,0.0100,20260308-235306
175,17,172.83,288,0.0100,20260308-235306
176,1,1.87,25,0.0100,20260308-235306
177,14,138.12,163,0.0100,20260308-235307
178,62,666.84,1345,0.0100,20260308-235308
179,37,393.56,685,0.0100,20260308-235308
180,22,229.26,317,0.0100,20260308-235308
181,7,68.26,102,0.0100,20260308-235309
182,33,352.80,524,0.0100,20260308-235309
183,53,580.60,1321,0.0100,20260308-235309
184,65,699.68,1640,0.0100,20260308-235310
185,37,396.71,577,0.0100,20260308-235311
186,34,359.67,468,0.0100,20260308-235313
187,50,542.48,1019,0.0100,20260308-235313
188,38,412.35,742,0.0100,20260308-235314
189,38,414.50,736,0.0100,20260308-235315
190,22,230.23,420,0.0100,20260308-235316
191,27,288.14,464,0.0100,20260308-235316
192,21,225.38,364,0.0100,20260308-235317
193,64,688.46,1287,0.0100,20260308-235317
194,36,377.30,577,0.0100,20260308-235317
195,49,538.68,1006,0.0100,20260308-235318
196,10,93.12,129,0.0100,20260308-235319
197,37,392.02,725,0.0100,20260308-235319
198,38,404.08,669,0.0100,20260308-235319
199,50,541.48,1091,0.0100,20260308-235321
200,53,577.63,976,0.0100,20260308-235321
201,45,464.01,791,0.0100,20260308-235321
202,29,307.15,405,0.0100,20260308-235323
203,37,390.54,617,0.0100,20260308-235323
204,22,231.24,412,0.0100,20260308-235324
205,46,495.60,1015,0.0100,20260308-235324
206,28,294.36,393,0.0100,20260308-235325
207,22,232.88,381,0.0100,20260308-235325
208,22,226.93,390,0.0100,20260308-235325
209,27,289.93,435,0.0100,20260308-235326
210,44,468.02,797,0.0100,20260308-235327
211,45,481.39,740,0.0100,20260308-235328
212,23,230.98,356,0.0100,20260308-235329
213,22,228.98,365,0.0100,20260308-235329
214,63,678.06,1089,0.0100,20260308-235330
215,59,633.90,1136,0.0100,20260308-235330
216,29,317.64,516,0.0100,20260308-235331
217,41,432.64,608,0.0100,20260308-235331
218,46,493.16,970,0.0100,20260308-235332
219,7,66.86,112,0.0100,20260308-235332
220,26,274.61,473,0.0100,20260308-235333
221,28,295.74,425,0.0100,20260308-235334
222,37,391.44,652,0.0100,20260308-235335
223,23,235.73,321,0.0100,20260308-235335
224,7,65.41,87,0.0100,20260308-235336
225,43,456.27,704,0.0100,20260308-235336
226,39,421.09,811,0.0100,20260308-235336
227,28,295.01,418,0.0100,20260308-235337
228,16,166.97,300,0.0100,20260308-235337
229,54,579.13,1054,0.0100,20260308-235337
230,30,316.08,446,0.0100,20260308-235337
231,44,474.32,855,0.0100,20260308-235338
232,36,382.77,590,0.0100,20260308-235338
233,40,418.57,699,0.0100,20260308-235338
234,3,24.50,54,0.0100,20260308-235338
235,18,184.12,267,0.0100,20260308-235342
236,21,221.80,422,0.0100,20260308-235342
237,21,220.61,361,0.0100,20260308-235344
238,66,707.99,1539,0.0100,20260308-235345
239,29,305.17,433,0.0100,20260308-235345
240,8,75.19,90,0.0100,20260308-235345
241,34,358.64,593,0.0100,20260308-235345
242,45,483.77,902,0.0100,20260308-235346
243,41,433.16,606,0.0100,20260308-235348
244,41,441.79,743,0.0100,20260308-235348
245,40,437.35,715,0.0100,20260308-235348
246,41,441.93,983,0.0100,20260308-235349
247,3,25.22,62,0.0100,20260308-235349
248,50,547.53,941,0.0100,20260308-235350
249,61,655.05,1341,0.0100,20260308-235350
250,27,284.97,505,0.0100,20260308-235350
251,41,444.29,866,0.0100,20260308-235351
252,20,202.74,293,0.0100,20260308-235351
253,15,153.57,219,0.0100,20260308-235352
254,44,465.08,653,0.0100,20260308-235352
255,30,312.27,484,0.0100,20260308-235353
256,27,279.47,331,0.0100,20260308-235353
257,8,74.85,84,0.0100,20260308-235354
258,65,707.34,1253,0.0100,20260308-235354
259,50,547.66,1102,0.0100,20260308-235355
260,36,387.38,617,0.0100,20260308-235355
261,23,235.82,322,0.0100,20260308-235356
262,45,474.41,751,0.0100,20260308-235356
263,33,349.89,505,0.0100,20260308-235358
264,14,143.54,171,0.0100,20260308-235359
265,39,417.26,740,0.0100,20260308-235359
266,42,448.77,606,0.0100,20260308-235400
267,24,250.65,370,0.0100,20260308-235400
268,9,88.78,122,0.0100,20260308-235401
269,27,286.44,404,0.0100,20260308-235401
270,50,539.14,991,0.0100,20260308-235401
271,45,483.86,813,0.0100,20260308-235401
272,14,144.17,228,0.0100,20260308-235402
273,44,479.63,810,0.0100,20260308-235403
274,16,160.17,190,0.0100,20260308-235404
275,48,512.44,773,0.0100,20260308-235405
276,50,535.77,945,0.0100,20260308-235405
277,46,499.54,753,0.0100,20260308-235405
278,43,471.04,826,0.0100,20260308-235409
279,38,407.89,570,0.0100,20260308-235409
280,35,369.65,616,0.0100,20260308-235410
281,46,491.44,787,0.0100,20260308-235411
282,25,256.13,505,0.0100,20260308-235412
283,54,573.00,920,0.0100,20260308-235414
284,37,398.09,633,0.0100,20260308-235414
285,23,234.16,328,0.0100,20260308-235414
286,57,615.38,1456,0.0100,20260308-235415
287,41,447.54,668,0.0100,20260308-235415
288,42,457.38,864,0.0100,20260308-235415
289,62,672.91,1401,0.0100,20260308-235415
290,40,428.31,650,0.0100,20260308-235415
291,18,181.65,254,0.0100,20260308-235416
292,29,309.29,461,0.0100,20260308-235416
293,58,617.43,1028,0.0100,20260308-235416
294,13,130.58,246,0.0100,20260308-235418
295,63,687.32,1556,0.0100,20260308-235419
296,54,586.64,1169,0.0100,20260308-235419
297,20,210.44,307,0.0100,20260308-235420
298,29,304.08,382,0.0100,20260308-235420
299,31,326.12,618,0.0100,20260308-235421
300,51,540.84,1146,0.0100,20260308-235421
301,25,252.42,334,0.0100,20260308-235421
302,42,446.02,716,0.0100,20260308-235422
303,21,222.29,373,0.0100,20260308-235422
304,21,218.28,304,0.0100,20260308-235423
305,30,316.38,529,0.0100,20260308-235423
306,14,139.99,226,0.0100,20260308-235427
307,37,393.72,725,0.0100,20260308-235427
308,51,545.24,818,0.0100,20260308-235428
309,39,424.98,622,0.0100,20260308-235429
310,26,268.44,656,0.0100,20260308-235429
311,45,484.49,906,0.0100,20260308-235429
312,38,403.54,535,0.0100,20260308-235429
313,4,34.07,68,0.0100,20260308-235430
314,44,467.00,732,0.0100,20260308-235431
315,17,170.85,203,0.0100,20260308-235432
316,52,564.17,1184,0.0100,20260308-235433
317,42,449.26,704,0.0100,20260308-235433
318,20,205.69,332,0.0100,20260308-235433
319,26,272.58,329,0.0100,20260308-235434
320,53,568.86,879,0.0100,20260308-235435
321,50,549.15,906,0.0100,20260308-235435
322,19,191.01,229,0.0100,20260308-235435
323,54,589.70,1304,0.0100,20260308-235435
324,41,444.71,960,0.0100,20260308-235436
325,40,426.17,613,0.0100,20260308-235437
326,21,215.25,307,0.0100,20260308-235438
327,13,127.30,184,0.0100,20260308-235438
328,18,183.96,243,0.0100,20260308-235439
329,41,442.98,806,0.0100,20260308-235439
330,28,295.89,420,0.0100,20260308-235439
331,53,568.66,1281,0.0100,20260308-235439
332,12,119.11,182,0.0100,20260308-235440
333,31,319.91,666,0.0100,20260308-235440
334,11,103.75,289,0.0100,20260308-235440
335,49,521.16,835,0.0100,20260308-235442
336,43,460.07,717,0.0100,20260308-235442
337,14,141.03,182,0.0100,20260308-235443
338,23,241.77,407,0.0100,20260308-235445
339,24,253.84,351,0.0100,20260308-235445
340,16,159.58,179,0.0100,20260308-235445
341,40,431.93,678,0.0100,20260308-235446
342,45,470.98,805,0.0100,20260308-235446
343,61,657.33,1554,0.0100,20260308-235447
344,31,321.57,495,0.0100,20260308-235447
345,24,258.10,505,0.0100,20260308-235447
346,45,485.51,922,0.0100,20260308-235447
347,33,360.34,791,0.0100,20260308-235450
348,20,210.98,323,0.0100,20260308-235450
349,45,493.49,976,0.0100,20260308-235450
350,13,129.24,210,0.0100,20260308-235451
351,36,378.24,593,0.0100,20260308-235451
352,25,268.82,446,0.0100,20260308-235451
353,43,468.76,824,0.0100,20260308-235452
354,28,289.18,361,0.0100,20260308-235452
355,34,364.16,759,0.0100,20260308-235452
356,34,357.36,544,0.0100,20260308-235453
357,13,130.48,206,0.0100,20260308-235453
358,47,500.41,894,0.0100,20260308-235454
359,22,231.45,328,0.0100,20260308-235456
360,11,111.59,183,0.0100,20260308-235456
361,37,395.71,679,0.0100,20260308-235456
362,36,385.94,613,0.0100,20260308-235457
363,14,139.91,174,0.0100,20260308-235458
364,27,284.13,445,0.0100,20260308-235459
365,44,470.96,787,0.0100,20260308-235459
366,35,374.73,553,0.0100,20260308-235500
367,20,203.22,269,0.0100,20260308-235501
368,40,420.33,628,0.0100,20260308-235501
369,43,455.12,928,0.0100,20260308-235502
370,43,456.64,630,0.0100,20260308-235503
371,19,191.58,232,0.0100,20260308-235504
372,50,528.84,882,0.0100,20260308-235504
373,62,670.72,1434,0.0100,20260308-235504
374,41,449.49,789,0.0100,20260308-235506
375,21,221.33,289,0.0100,20260308-235509
376,52,556.00,840,0.0100,20260308-235509
377,29,305.08,512,0.0100,20260308-235509
378,53,573.36,1232,0.0100,20260308-235510
379,59,644.96,1170,0.0100,20260308-235510
380,49,528.28,868,0.0100,20260308-235510
381,26,269.16,401,0.0100,20260308-235510
382,43,461.86,767,0.0100,20260308-235511
383,9,90.59,141,0.0100,20260308-235512
384,37,394.02,535,0.0100,20260308-235512
385,3,24.12,52,0.0100,20260308-235513
386,43,463.38,792,0.0100,20260308-235513
387,61,651.41,1397,0.0100,20260308-235514
388,24,247.17,348,0.0100,20260308-235514
389,46,497.55,865,0.0100,20260308-235515
390,21,218.07,401,0.0100,20260308-235516
391,26,268.73,324,0.0100,20260308-235516
392,52,561.08,1220,0.0100,20260308-235518
393,17,179.38,260,0.0100,20260308-235518
394,46,489.64,807,0.0100,20260308-235519
395,11,111.73,179,0.0100,20260308-235519
396,33,350.87,599,0.0100,20260308-235519
397,67,718.63,1433,0.0100,20260308-235521
398,36,380.27,612,0.0100,20260308-235522
399,48,518.81,903,0.0100,20260308-235523
400,15,156.70,335,0.0100,20260308-235524
401,46,501.00,898,0.0100,20260308-235524
402,15,161.31,275,0.0100,20260308-235525
403,46,498.47,730,0.0100,20260308-235525
404,41,439.02,698,0.0100,20260308-235525
405,48,514.58,1025,0.0100,20260308-235526
406,10,99.57,164,0.0100,20260308-235526
407,21,220.79,303,0.0100,20260308-235527
408,45,491.72,926,0.0100,20260308-235527
409,21,214.61,261,0.0100,20260308-235528
410,69,751.76,1596,0.0100,20260308-235528
411,37,394.70,587,0.0100,20260308-235528
412,33,347.38,612,0.0100,20260308-235528
413,19,191.96,244,0.0100,20260308-235529
414,58,626.36,1141,0.0100,20260308-235530
415,47,504.60,815,0.0100,20260308-235531
416,39,405.69,749,0.0100,20260308-235531
417,23,236.85,299,0.0100,20260308-235532
418,26,266.31,451,0.0100,20260308-235534
419,24,254.24,431,0.0100,20260308-235534
420,54,592.07,1230,0.0100,20260308-235535
421,27,287.63,435,0.0100,20260308-235535
422,33,352.67,682,0.0100,20260308-235535
423,38,411.17,642,0.0100,20260308-235536
424,2,15.30,83,0.0100,20260308-235536
425,23,242.32,402,0.0100,20260308-235536
426,40,426.52,738,0.0100,20260308-235537
427,42,449.57,755,0.0100,20260308-235538
428,12,114.30,193,0.0100,20260308-235538
429,16,159.31,216,0.0100,20260308-235538
430,40,425.50,715,0.0100,20260308-235538
431,25,258.36,330,0.0100,20260308-235539
432,23,238.59,315,0.0100,20260308-235539
433,41,422.91,723,0.0100,20260308-235540
434,11,112.97,185,0.0100,20260308-235541
435,57,623.51,1145,0.0100,20260308-235541
436,48,506.01,703,0.0100,20260308-235542
437,48,513.94,967,0.0100,20260308-235543
438,28,298.59,450,0.0100,20260308-235543
439,14,139.36,199,0.0100,20260308-235544
440,21,220.94,368,0.0100,20260308-235544
441,5,42.88,78,0.0100,20260308-235545
442,25,261.17,379,0.0100,20260308-235545
443,22,229.21,362,0.0100,20260308-235546
444,35,375.67,568,0.0100,20260308-235547
445,39,420.30,704,0.0100,20260308-235547
446,10,100.42,159,0.0100,20260308-235548
447,30,318.78,413,0.0100,20260308-235548
448,55,588.52,1059,0.0100,20260308-235549
449,58,630.99,1158,0.0100,20260308-235549
450,28,297.36,503,0.0100,20260308-235549
451,43,464.11,859,0.0100,20260308-235549
452,43,465.08,818,0.0100,20260308-235551
453,36,386.40,567,0.0100,20260308-235551
454,40,427.30,780,0.0100,20260308-235551
455,52,566.59,955,0.0100,20260308-235551
456,20,208.29,282,0.0100,20260308-235552
457,14,137.33,162,0.0100,20260308-235554
458,25,267.26,480,0.0100,20260308-235555
459,29,305.32,406,0.0100,20260308-235555
460,17,175.84,244,0.0100,20260308-235555
461,26,281.46,471,0.0100,20260308-235556
462,47,511.38,852,0.0100,20260308-235556
463,40,431.98,705,0.0100,20260308-235557
464,13,134.98,226,0.0100,20260308-235557
465,41,433.91,636,0.0100,20260308-235559
466,29,314.36,474,0.0100,20260308-235559
467,43,458.65,718,0.0100,20260308-235559
468,49,530.11,936,0.0100,20260308-235600
469,3,22.22,42,0.0100,20260308-235601
470,21,218.06,336,0.0100,20260308-235602
471,58,621.24,959,0.0100,20260308-235603
472,37,394.78,520,0.0100,20260308-235603
473,19,195.12,278,0.0100,20260308-235603
474,24,256.66,469,0.0100,20260308-235603
475,45,486.44,816,0.0100,20260308-235604
476,29,301.93,510,0.0100,20260308-235605
477,43,453.77,733,0.0100,20260308-235607
478,48,511.93,987,0.0100,20260308-235607
479,31,319.50,637,0.0100,20260308-235607
480,48,511.57,817,0.0100,20260308-235608
481,68,737.86,1681,0.0100,20260308-235610
482,30,312.39,715,0.0100,20260308-235611
483,30,316.17,480,0.0100,20260308-235611
484,42,450.78,685,0.0100,20260308-235611
485,58,625.73,1475,0.0100,20260308-235612
486,33,350.75,449,0.0100,20260308-235612
487,33,350.77,573,0.0100,20260308-235613
488,25,249.75,321,0.0100,20260308-235613
489,10,99.97,164,0.0100,20260308-235614
490,36,382.38,578,0.0100,20260308-235616
491,24,249.08,357,0.0100,20260308-235616
492,14,140.20,185,0.0100,20260308-235616
493,47,501.97,846,0.0100,20260308-235617
494,48,513.25,886,0.0100,20260308-235617
495,22,227.81,371,0.0100,20260308-235617
496,62,666.07,1192,0.0100,20260308-235617
497,50,530.85,938,0.0100,20260308-235617
498,43,472.05,838,0.0100,20260308-235620
499,60,651.45,1194,0.0100,20260308-235620
500,17,173.56,252,0.0100,20260308-235620
501,22,226.97,336,0.0100,20260308-235622
502,42,448.40,680,0.0100,20260308-235623
503,27,285.96,372,0.0100,20260308-235623
504,24,255.53,442,0.0100,20260308-235623
505,41,442.23,639,0.0100,20260308-235624
506,33,352.16,477,0.0100,20260308-235625
507,19,195.16,294,0.0100,20260308-235625
508,48,513.29,879,0.0100,20260308-235626
509,45,478.93,694,0.0100,20260308-235627
510,13,130.04,190,0.0100,20260308-235627
511,42,448.76,755,0.0100,20260308-235628
512,13,132.08,186,0.0100,20260308-235628
513,53,565.08,1149,0.0100,20260308-235628
514,24,250.58,377,0.0100,20260308-235629
515,67,716.80,1448,0.0100,20260308-235630
516,15,155.67,199,0.0100,20260308-235630
517,32,333.14,449,0.0100,20260308-235630
518,36,379.53,504,0.0100,20260308-235630
519,56,607.07,1111,0.0100,20260308-235630
520,11,110.50,152,0.0100,20260308-235633
521,21,227.40,382,0.0100,20260308-235634
522,59,636.82,1150,0.0100,20260308-235634
523,52,551.22,860,0.0100,20260308-235635
524,59,639.16,991,0.0100,20260308-235636
525,58,634.06,1059,0.0100,20260308-235636
526,37,397.03,622,0.0100,20260308-235636
527,40,423.98,676,0.0100,20260308-235637
528,31,331.02,514,0.0100,20260308-235637
529,31,324.00,546,0.0100,20260308-235638
530,29,304.15,494,0.0100,20260308-235638
531,39,405.01,735,0.0100,20260308-235640
532,50,538.34,975,0.0100,20260308-235640
533,33,345.51,523,0.0100,20260308-235641
534,26,271.54,373,0.0100,20260308-235641
535,28,297.76,483,0.0100,20260308-235642
536,39,417.81,589,0.0100,20260308-235643
537,49,533.03,852,0.0100,20260308-235643
538,47,510.90,834,0.0100,20260308-235643
539,31,329.35,477,0.0100,20260308-235644
540,56,602.14,1087,0.0100,20260308-235645
541,36,386.94,553,0.0100,20260308-235645
542,25,262.99,337,0.0100,20260308-235645
543,47,500.04,654,0.0100,20260308-235647
544,18,191.31,298,0.0100,20260308-235648
545,20,208.28,273,0.0100,20260308-235648
546,45,480.37,891,0.0100,20260308-235649
547,43,458.55,736,0.0100,20260308-235649
548,15,150.05,171,0.0100,20260308-235650
549,25,263.23,363,0.0100,20260308-235651
550,54,572.64,946,0.0100,20260308-235652
551,47,508.53,918,0.0100,20260308-235652
552,48,508.10,733,0.0100,20260308-235653
553,42,446.06,627,0.0100,20260308-235653
554,49,520.77,807,0.0100,20260308-235653
555,21,216.66,342,0.0100,20260308-235654
556,8,80.04,125,0.0100,20260308-235655
557,52,564.62,880,0.0100,20260308-235655
558,41,445.65,706,0.0100,20260308-235655
559,4,34.77,58,0.0100,20260308-235656
560,48,513.15,886,0.0100,20260308-235657
561,23,242.34,310,0.0100,20260308-235657
562,37,397.58,600,0.0100,20260308-235657
563,14,142.92,223,0.0100,20260308-235658
564,7,67.87,131,0.0100,20260308-235700
565,33,346.41,523,0.0100,20260308-235701
566,63,677.15,1350,0.0100,20260308-235701
567,30,315.65,506,0.0100,20260308-235701
568,21,211.42,360,0.0100,20260308-235702
569,20,213.49,332,0.0100,20260308-235702
570,37,397.89,715,0.0100,20260308-235702
571,11,109.32,160,0.0100,20260308-235702
572,52,556.26,1153,0.0100,20260308-235703
573,53,565.58,857,0.0100,20260308-235703
574,27,287.87,500,0.0100,20260308-235703
575,43,462.40,781,0.0100,20260308-235704
576,59,647.95,1163,0.0100,20260308-235705
577,14,140.50,225,0.0100,20260308-235705
578,49,524.20,973,0.0100,20260308-235705
579,5,45.56,70,0.0100,20260308-235706
580,35,373.23,572,0.0100,20260308-235706
581,4,34.83,62,0.0100,20260308-235706
582,1,1.44,18,0.0100,20260308-235706
583,22,223.20,343,0.0100,20260308-235709
584,55,594.96,955,0.0100,20260308-235710
585,25,249.25,516,0.0100,20260308-235710
586,35,375.24,621,0.0100,20260308-235711
587,43,457.99,635,0.0100,20260308-235712
588,24,252.22,460,0.0100,20260308-235712
589,44,469.96,737,0.0100,20260308-235713
590,5,44.42,64,0.0100,20260308-235713
591,16,164.08,239,0.0100,20260308-235713
592,23,242.89,345,0.0100,20260308-235714
593,49,536.77,1089,0.0100,20260308-235714
594,47,505.02,832,0.0100,20260308-235715
595,46,493.38,785,0.0100,20260308-235715
596,37,388.43,620,0.0100,20260308-235715
597,36,385.62,681,0.0100,20260308-235716
598,14,146.70,225,0.0100,20260308-235718
599,27,282.65,393,0.0100,20260308-235720
600,28,288.44,516,0.0100,20260308-235720
601,16,165.47,260,0.0100,20260308-235720
602,34,359.32,543,0.0100,20260308-235721
603,51,550.77,1042,0.0100,20260308-235722
604,63,678.78,1305,0.0100,20260308-235723
605,26,273.08,418,0.0100,20260308-235725
606,63,676.15,1019,0.0100,20260308-235725
607,62,665.86,1607,0.0100,20260308-235726
608,44,460.50,771,0.0100,20260308-235726
609,48,510.47,868,0.0100,20260308-235727
610,15,156.36,250,0.0100,20260308-235727
611,50,540.27,914,0.0100,20260308-235727
612,70,753.48,1477,0.0100,20260308-235728
613,51,554.93,936,0.0100,20260308-235729
614,61,658.94,1154,0.0100,20260308-235729
615,5,45.12,84,0.0100,20260308-235729
616,9,85.69,141,0.0100,20260308-235731
617,36,389.08,644,0.0100,20260308-235731
618,37,387.16,710,0.0100,20260308-235731
619,44,470.60,759,0.0100,20260308-235732
620,27,281.30,368,0.0100,20260308-235732
621,18,186.83,296,0.0100,20260308-235733
622,30,310.32,439,0.0100,20260308-235734
623,8,78.63,146,0.0100,20260308-235734
624,47,508.69,913,0.0100,20260308-235734
625,35,374.76,578,0.0100,20260308-235735
626,30,320.21,540,0.0100,20260308-235735
627,47,506.09,920,0.0100,20260308-235736
628,66,710.29,1391,0.0100,20260308-235736
629,25,261.28,378,0.0100,20260308-235737
630,12,117.50,143,0.0100,20260308-235737
