episode,score,total_reward,steps,eps,timestamp
107,0,-17.86,61,0.8732,20260309-004155
108,0,-10.12,19,0.8732,20260309-004155
109,0,-10.26,25,0.8728,20260309-004155
110,0,-11.12,15,0.8711,20260309-004155
111,0,-11.85,21,0.8706,20260309-004155
112,0,-10.24,10,0.8698,20260309-004155
113,0,-11.36,15,0.8667,20260309-004155
114,0,-10.90,23,0.8650,20260309-004155
115,1,0.02,15,0.8646,20260309-004155
116,0,-11.10,16,0.8628,20260309-004156
117,0,-12.22,25,0.8624,20260309-004156
118,0,-10.67,10,0.8624,20260309-004156
119,0,-10.83,24,0.8624,20260309-004156
120,0,-12.72,29,0.8624,20260309-004156
121,0,-11.08,23,0.8607,20260309-004156
122,0,-11.56,20,0.8560,20260309-004156
123,1,-2.37,27,0.8534,20260309-004156
124,0,-11.04,22,0.8530,20260309-004156
125,0,-10.22,8,0.8525,20260309-004156
126,0,-10.84,23,0.8525,20260309-004156
127,0,-12.64,35,0.8479,20260309-004156
128,0,-13.92,35,0.8474,20260309-004156
129,0,-10.34,14,0.8466,20260309-004156
130,0,-10.53,17,0.8462,20260309-004156
131,1,0.00,5,0.8453,20260309-004156
132,0,-13.29,43,0.8441,20260309-004156
133,0,-10.00,10,0.8436,20260309-004156
134,1,-2.10,25,0.8419,20260309-004156
135,0,-13.54,27,0.8415,20260309-004156
136,0,-10.04,11,0.8407,20260309-004156
137,0,-10.20,9,0.8403,20260309-004156
138,1,-0.87,22,0.8369,20260309-004156
139,0,-10.20,9,0.8365,20260309-004156
140,0,-10.81,12,0.8357,20260309-004156
141,1,-0.53,18,0.8344,20260309-004156
142,0,-10.75,18,0.8340,20260309-004156
143,0,-12.63,31,0.8336,20260309-004156
144,1,-1.12,25,0.8331,20260309-004156
145,0,-10.08,9,0.8319,20260309-004156
146,1,-8.78,70,0.8311,20260309-004156
147,1,0.08,6,0.8307,20260309-004156
148,0,-10.26,9,0.8302,20260309-004156
149,1,0.06,17,0.8298,20260309-004156
150,0,-11.95,19,0.8286,20260309-004157
151,0,-10.99,15,0.8282,20260309-004157
152,1,-0.37,8,0.8269,20260309-004157
153,0,-10.20,9,0.8269,20260309-004157
154,1,0.04,13,0.8265,20260309-004157
155,0,-10.12,7,0.8240,20260309-004157
156,0,-10.59,17,0.8240,20260309-004157
157,0,-10.55,19,0.8203,20260309-004157
158,0,-12.11,33,0.8199,20260309-004157
159,0,-10.75,18,0.8191,20260309-004157
160,1,-0.88,26,0.8191,20260309-004157
161,1,-0.92,20,0.8187,20260309-004157
162,0,-10.10,14,0.8183,20260309-004157
163,1,-0.08,7,0.8162,20260309-004157
164,0,-10.36,10,0.8162,20260309-004157
165,1,-0.14,10,0.8150,20260309-004157
166,0,-9.86,11,0.8142,20260309-004157
167,0,-12.16,25,0.8138,20260309-004157
168,0,-10.18,7,0.8134,20260309-004157
169,1,-0.12,8,0.8109,20260309-004157
170,0,-10.22,11,0.8089,20260309-004157
171,0,-10.32,12,0.8089,20260309-004157
172,0,-13.36,31,0.8073,20260309-004157
173,0,-17.80,52,0.8073,20260309-004157
174,0,-12.60,24,0.8065,20260309-004157
175,0,-11.30,21,0.8065,20260309-004157
176,0,-12.03,30,0.8061,20260309-004157
177,0,-10.16,14,0.8053,20260309-004157
178,0,-10.00,10,0.8049,20260309-004157
179,0,-10.14,6,0.8041,20260309-004157
180,1,-0.26,16,0.8025,20260309-004157
181,0,-10.73,16,0.8009,20260309-004157
182,0,-10.61,13,0.8001,20260309-004157
183,0,-10.94,18,0.7969,20260309-004157
184,0,-10.69,15,0.7965,20260309-004157
185,1,0.10,10,0.7961,20260309-004157
186,0,-12.36,24,0.7953,20260309-004158
187,0,-10.00,7,0.7937,20260309-004158
188,0,-10.32,9,0.7933,20260309-004158
189,0,-12.03,35,0.7925,20260309-004158
190,0,-10.18,10,0.7921,20260309-004158
191,0,-15.15,40,0.7901,20260309-004158
192,1,-2.33,29,0.7893,20260309-004158
193,0,-10.34,11,0.7882,20260309-004158
194,0,-16.71,50,0.7874,20260309-004158
195,0,-10.38,18,0.7862,20260309-004158
196,1,-0.02,10,0.7854,20260309-004158
197,0,-10.04,14,0.7846,20260309-004158
198,0,-11.82,23,0.7830,20260309-004158
199,0,-10.54,27,0.7830,20260309-004158
200,0,-10.67,16,0.7811,20260309-004158
201,0,-15.74,37,0.7807,20260309-004158
202,0,-10.73,19,0.7788,20260309-004158
203,1,-0.10,9,0.7776,20260309-004158
204,0,-10.86,22,0.7768,20260309-004158
205,1,-0.63,16,0.7768,20260309-004158
206,0,-10.16,11,0.7745,20260309-004158
207,0,-13.16,28,0.7737,20260309-004158
208,0,-12.42,24,0.7737,20260309-004158
209,1,-0.10,12,0.7722,20260309-004158
210,1,-1.12,22,0.7691,20260309-004158
211,0,-10.35,14,0.7691,20260309-004158
212,1,-0.96,24,0.7645,20260309-004158
213,1,-7.75,64,0.7633,20260309-004159
214,0,-10.45,25,0.7626,20260309-004159
215,1,-1.39,32,0.7614,20260309-004159
216,1,-6.59,51,0.7610,20260309-004159
217,0,-10.26,21,0.7610,20260309-004159
218,1,-0.16,9,0.7599,20260309-004159
219,0,-15.93,48,0.7584,20260309-004159
220,0,-10.93,18,0.7576,20260309-004159
221,0,-10.16,5,0.7565,20260309-004159
222,0,-10.57,12,0.7554,20260309-004159
223,0,-10.22,8,0.7546,20260309-004159
224,0,-10.69,21,0.7531,20260309-004159
225,0,-9.98,11,0.7505,20260309-004159
226,1,-0.26,31,0.7497,20260309-004159
227,0,-11.68,20,0.7490,20260309-004159
228,0,-14.16,36,0.7490,20260309-004159
229,0,-10.61,19,0.7482,20260309-004159
230,0,-17.08,59,0.7467,20260309-004159
231,0,-10.22,11,0.7463,20260309-004159
232,0,-13.73,41,0.7456,20260309-004159
233,0,-10.04,11,0.7456,20260309-004159
234,0,-9.96,6,0.7445,20260309-004159
235,1,-0.06,8,0.7426,20260309-004159
236,1,-0.58,16,0.7422,20260309-004159
237,0,-10.33,18,0.7422,20260309-004159
238,0,-9.96,9,0.7411,20260309-004159
239,0,-10.93,21,0.7411,20260309-004159
240,0,-10.81,18,0.7397,20260309-004159
241,0,-10.95,17,0.7393,20260309-004159
242,0,-9.92,8,0.7382,20260309-004159
243,2,6.92,42,0.7374,20260309-004159
244,1,-0.37,14,0.7374,20260309-004159
245,0,-10.87,15,0.7367,20260309-004159
246,0,-10.65,14,0.7360,20260309-004159
247,1,-0.02,10,0.7356,20260309-004159
248,0,-10.10,11,0.7341,20260309-004159
249,0,-10.12,7,0.7341,20260309-004159
250,1,-0.45,16,0.7338,20260309-004159
251,0,-10.08,12,0.7316,20260309-004200
252,0,-10.02,9,0.7305,20260309-004200
253,1,-0.71,21,0.7297,20260309-004200
254,0,-10.90,14,0.7290,20260309-004200
255,0,-9.88,10,0.7279,20260309-004200
256,1,-0.65,18,0.7275,20260309-004200
257,1,-3.49,45,0.7257,20260309-004200
258,0,-10.18,10,0.7239,20260309-004200
259,0,-12.14,19,0.7228,20260309-004200
260,1,0.14,15,0.7225,20260309-004200
261,0,-15.02,36,0.7225,20260309-004200
262,1,-0.96,21,0.7214,20260309-004200
263,0,-11.57,28,0.7203,20260309-004200
264,0,-10.08,9,0.7181,20260309-004200
265,0,-11.10,16,0.7181,20260309-004200
266,0,-10.20,9,0.7171,20260309-004200
267,1,-1.29,20,0.7156,20260309-004200
268,0,-10.26,9,0.7149,20260309-004200
269,1,-9.33,68,0.7128,20260309-004200
270,1,-0.61,27,0.7128,20260309-004200
271,0,-12.84,39,0.7117,20260309-004200
272,1,0.00,14,0.7099,20260309-004200
273,1,-0.10,9,0.7096,20260309-004200
274,0,-11.73,21,0.7096,20260309-004200
275,2,9.00,23,0.7075,20260309-004200
276,0,-10.38,12,0.7075,20260309-004200
277,0,-10.04,11,0.7057,20260309-004200
278,1,-2.65,35,0.7057,20260309-004200
279,1,-5.19,50,0.7046,20260309-004200
280,0,-10.30,10,0.7039,20260309-004200
281,1,-1.04,17,0.7039,20260309-004200
282,0,-10.20,18,0.7032,20260309-004201
283,0,-10.39,15,0.7004,20260309-004201
284,0,-9.96,9,0.7001,20260309-004201
285,0,-10.90,17,0.6997,20260309-004201
286,0,-10.39,15,0.6994,20260309-004201
287,1,-1.59,23,0.6994,20260309-004201
288,0,-10.29,14,0.6990,20260309-004201
289,1,0.00,5,0.6983,20260309-004201
290,0,-11.02,17,0.6980,20260309-004201
291,1,-2.33,42,0.6980,20260309-004201
292,0,-10.43,13,0.6959,20260309-004201
293,0,-10.16,8,0.6952,20260309-004201
294,1,0.12,14,0.6945,20260309-004201
295,1,0.02,9,0.6927,20260309-004201
296,0,-11.57,20,0.6910,20260309-004201
297,0,-13.48,27,0.6900,20260309-004201
298,1,-0.55,29,0.6896,20260309-004201
299,0,-12.01,27,0.6889,20260309-004201
300,1,-0.69,16,0.6889,20260309-004201
301,0,-10.06,10,0.6876,20260309-004201
302,0,-11.42,21,0.6855,20260309-004201
303,1,-3.80,41,0.6848,20260309-004201
304,1,-1.14,18,0.6828,20260309-004201
305,0,-14.83,36,0.6828,20260309-004201
306,0,-10.16,11,0.6817,20260309-004201
307,1,-3.56,29,0.6800,20260309-004201
308,1,-2.58,26,0.6800,20260309-004201
309,1,0.10,22,0.6800,20260309-004201
310,1,-3.97,31,0.6790,20260309-004201
311,0,-9.92,8,0.6790,20260309-004201
312,0,-9.92,8,0.6773,20260309-004201
313,0,-10.02,9,0.6770,20260309-004201
314,1,-0.33,19,0.6763,20260309-004201
315,0,-10.08,12,0.6750,20260309-004202
316,0,-11.04,19,0.6736,20260309-004202
317,1,0.10,13,0.6726,20260309-004202
318,1,-0.39,30,0.6726,20260309-004202
319,0,-11.34,19,0.6726,20260309-004202
320,1,-0.12,8,0.6699,20260309-004202
321,1,0.08,9,0.6696,20260309-004202
322,1,-6.82,45,0.6696,20260309-004202
323,1,-0.74,29,0.6676,20260309-004202
324,0,-10.38,15,0.6676,20260309-004202
325,0,-10.06,16,0.6642,20260309-004202
326,1,-6.96,43,0.6619,20260309-004202
327,1,-1.54,39,0.6619,20260309-004202
328,0,-12.07,27,0.6609,20260309-004202
329,0,-11.32,20,0.6609,20260309-004202
330,0,-11.80,39,0.6606,20260309-004202
331,0,-12.00,23,0.6599,20260309-004202
332,1,-0.10,9,0.6590,20260309-004202
333,0,-10.06,7,0.6576,20260309-004202
334,1,-1.51,21,0.6573,20260309-004202
335,1,-0.10,15,0.6570,20260309-004202
336,1,-0.53,15,0.6560,20260309-004202
337,1,-0.55,17,0.6553,20260309-004202
338,0,-9.96,6,0.6550,20260309-004202
339,1,-0.10,15,0.6540,20260309-004202
340,1,-1.00,13,0.6534,20260309-004202
341,1,-0.08,22,0.6534,20260309-004202
342,0,-10.00,10,0.6527,20260309-004202
343,0,-10.12,10,0.6517,20260309-004202
344,2,5.09,62,0.6491,20260309-004202
345,1,-0.41,15,0.6485,20260309-004202
346,1,-0.67,20,0.6469,20260309-004203
347,0,-12.01,32,0.6469,20260309-004203
348,0,-10.10,8,0.6465,20260309-004203
349,2,9.11,26,0.6456,20260309-004203
350,1,0.00,11,0.6449,20260309-004203
351,1,-1.56,25,0.6446,20260309-004203
352,0,-10.02,9,0.6427,20260309-004203
353,0,-10.35,14,0.6420,20260309-004203
354,1,0.08,9,0.6420,20260309-004203
355,0,-10.49,16,0.6417,20260309-004203
356,2,7.00,43,0.6414,20260309-004203
357,1,0.06,11,0.6411,20260309-004203
358,1,-0.02,4,0.6408,20260309-004203
359,0,-10.28,20,0.6404,20260309-004203
360,0,-10.00,7,0.6395,20260309-004203
361,1,0.04,10,0.6395,20260309-004203
362,1,0.06,5,0.6388,20260309-004203
363,0,-9.90,6,0.6388,20260309-004203
364,2,6.65,41,0.6385,20260309-004203
365,0,-9.94,13,0.6369,20260309-004203
366,0,-10.39,15,0.6366,20260309-004203
367,0,-10.20,12,0.6356,20260309-004203
368,1,-0.20,13,0.6353,20260309-004203
369,0,-12.02,22,0.6350,20260309-004203
370,1,0.16,10,0.6337,20260309-004203
371,0,-11.90,22,0.6318,20260309-004203
372,1,-0.52,16,0.6315,20260309-004203
373,1,-2.58,23,0.6315,20260309-004203
374,1,-1.96,23,0.6312,20260309-004203
375,1,0.00,8,0.6312,20260309-004203
376,1,-0.31,17,0.6299,20260309-004203
377,1,0.06,8,0.6290,20260309-004203
378,1,-0.91,23,0.6284,20260309-004203
379,2,10.08,10,0.6281,20260309-004203
380,1,0.10,13,0.6271,20260309-004203
381,0,-9.92,5,0.6265,20260309-004203
382,0,-14.02,32,0.6249,20260309-004203
383,0,-10.04,11,0.6249,20260309-004203
384,1,-1.01,25,0.6240,20260309-004203
385,0,-10.12,10,0.6234,20260309-004203
386,1,-0.84,27,0.6231,20260309-004203
387,2,8.74,19,0.6231,20260309-004204
388,0,-11.57,24,0.6224,20260309-004204
389,0,-10.35,14,0.6206,20260309-004204
390,1,0.14,9,0.6203,20260309-004204
391,0,-10.20,9,0.6175,20260309-004204
392,1,-1.85,23,0.6162,20260309-004204
393,2,10.10,14,0.6162,20260309-004204
394,1,-0.57,22,0.6156,20260309-004204
395,0,-10.73,27,0.6147,20260309-004204
396,0,-10.08,9,0.6147,20260309-004204
397,3,16.79,41,0.6144,20260309-004204
398,1,0.02,3,0.6138,20260309-004204
399,1,-3.29,33,0.6138,20260309-004204
400,0,-9.98,11,0.6129,20260309-004204
401,1,-3.76,42,0.6119,20260309-004204
402,1,0.12,8,0.6113,20260309-004204
403,0,-10.57,18,0.6101,20260309-004204
404,1,-0.35,21,0.6098,20260309-004204
405,1,-0.57,19,0.6089,20260309-004204
406,1,-0.14,16,0.6089,20260309-004204
407,1,-0.54,18,0.6089,20260309-004204
408,0,-10.18,16,0.6080,20260309-004204
409,0,-10.59,14,0.6077,20260309-004204
410,1,-0.35,9,0.6071,20260309-004204
411,1,-0.02,10,0.6040,20260309-004204
412,1,0.08,18,0.6034,20260309-004204
413,1,-0.09,19,0.6031,20260309-004204
414,1,-2.44,24,0.6028,20260309-004204
415,1,0.08,6,0.6022,20260309-004204
416,3,19.34,32,0.6016,20260309-004204
417,1,-0.04,9,0.6004,20260309-004204
418,1,-0.60,28,0.5992,20260309-004204
419,1,-1.76,33,0.5989,20260309-004204
420,0,-10.04,14,0.5986,20260309-004204
421,1,-0.06,8,0.5980,20260309-004205
422,1,-0.96,21,0.5959,20260309-004205
423,0,-9.98,11,0.5959,20260309-004205
424,2,10.16,20,0.5956,20260309-004205
425,1,-0.98,17,0.5936,20260309-004205
426,0,-10.12,10,0.5927,20260309-004205
427,0,-10.12,13,0.5921,20260309-004205
428,1,-3.85,38,0.5921,20260309-004205
429,0,-10.22,14,0.5918,20260309-004205
430,1,-0.45,22,0.5915,20260309-004205
431,2,4.71,57,0.5909,20260309-004205
432,0,-10.65,14,0.5885,20260309-004205
433,4,28.57,35,0.5885,20260309-004205
434,2,10.02,16,0.5874,20260309-004205
435,1,-0.33,16,0.5871,20260309-004205
436,1,-1.39,21,0.5847,20260309-004205
437,1,0.04,10,0.5844,20260309-004205
438,2,9.52,31,0.5844,20260309-004205
439,2,10.00,24,0.5844,20260309-004205
440,1,-1.64,27,0.5841,20260309-004205
441,0,-10.28,17,0.5835,20260309-004205
442,2,10.12,15,0.5827,20260309-004205
443,1,-1.04,23,0.5818,20260309-004205
444,1,0.00,11,0.5815,20260309-004205
445,1,0.04,10,0.5815,20260309-004205
446,0,-10.10,14,0.5801,20260309-004205
447,1,-0.25,17,0.5795,20260309-004205
448,0,-10.55,19,0.5789,20260309-004205
449,1,0.12,8,0.5777,20260309-004205
450,1,-0.02,16,0.5769,20260309-004205
451,1,-0.88,16,0.5769,20260309-004205
452,1,-0.92,20,0.5769,20260309-004205
453,0,-10.61,10,0.5766,20260309-004205
454,1,-0.06,14,0.5749,20260309-004206
455,1,0.04,10,0.5737,20260309-004206
456,0,-12.97,33,0.5723,20260309-004206
457,1,-0.14,16,0.5723,20260309-004206
458,1,-0.94,28,0.5688,20260309-004206
459,1,-0.86,20,0.5666,20260309-004206
460,1,-0.65,29,0.5666,20260309-004206
461,1,-1.14,21,0.5663,20260309-004206
462,1,-2.42,40,0.5654,20260309-004206
463,0,-10.76,29,0.5654,20260309-004206
464,0,-9.88,7,0.5635,20260309-004206
465,1,-0.67,20,0.5632,20260309-004206
466,3,16.32,57,0.5615,20260309-004206
467,0,-10.04,8,0.5612,20260309-004206
468,0,-11.00,18,0.5604,20260309-004206
469,1,-0.88,25,0.5595,20260309-004206
470,0,-10.18,7,0.5593,20260309-004206
471,1,-2.14,30,0.5579,20260309-004206
472,2,-1.48,91,0.5576,20260309-004206
473,1,-0.79,15,0.5573,20260309-004206
474,1,-1.40,27,0.5556,20260309-004206
475,1,0.08,9,0.5554,20260309-004206
476,2,10.10,11,0.5542,20260309-004206
477,1,-0.76,25,0.5534,20260309-004207
478,2,6.84,51,0.5523,20260309-004207
479,2,9.06,26,0.5523,20260309-004207
480,1,-0.26,25,0.5523,20260309-004207
481,0,-10.25,10,0.5507,20260309-004207
482,2,10.12,27,0.5501,20260309-004207
483,0,-10.18,10,0.5496,20260309-004207
484,1,-0.97,21,0.5496,20260309-004207
485,1,-0.47,21,0.5485,20260309-004207
486,0,-9.86,11,0.5471,20260309-004207
487,1,-0.92,20,0.5468,20260309-004207
488,0,-10.02,12,0.5452,20260309-004207
489,1,0.08,9,0.5444,20260309-004207
490,4,29.22,22,0.5435,20260309-004207
491,1,-1.47,26,0.5435,20260309-004207
492,2,8.48,46,0.5430,20260309-004207
493,2,9.65,25,0.5427,20260309-004207
494,1,-0.08,13,0.5416,20260309-004207
495,1,-0.82,22,0.5411,20260309-004207
496,1,-1.04,20,0.5389,20260309-004207
497,1,-0.71,18,0.5368,20260309-004207
498,2,7.19,35,0.5341,20260309-004207
499,0,-11.22,19,0.5338,20260309-004207
500,1,-1.89,33,0.5338,20260309-004207
501,0,-9.94,7,0.5322,20260309-004208
502,1,0.00,17,0.5322,20260309-004208
503,1,0.04,7,0.5320,20260309-004208
504,2,8.66,34,0.5320,20260309-004208
505,1,-2.29,44,0.5317,20260309-004208
506,1,0.08,9,0.5314,20260309-004208
507,1,0.02,3,0.5306,20260309-004208
508,4,25.15,49,0.5299,20260309-004208
509,0,-9.90,9,0.5283,20260309-004208
510,1,-1.02,18,0.5275,20260309-004208
511,2,-8.43,95,0.5267,20260309-004208
512,0,-10.00,10,0.5256,20260309-004208
513,0,-9.90,9,0.5251,20260309-004208
514,1,-0.08,7,0.5248,20260309-004208
515,0,-11.51,20,0.5246,20260309-004208
516,2,7.19,35,0.5230,20260309-004208
517,1,0.06,8,0.5227,20260309-004208
518,1,-2.81,35,0.5227,20260309-004208
519,4,27.96,38,0.5220,20260309-004208
520,1,0.16,16,0.5204,20260309-004208
521,2,9.18,20,0.5204,20260309-004208
522,1,-1.00,13,0.5194,20260309-004208
523,0,-12.34,25,0.5186,20260309-004208
524,3,13.84,53,0.5178,20260309-004208
525,0,-11.67,21,0.5175,20260309-004208
526,0,-10.94,18,0.5173,20260309-004208
527,1,-2.44,28,0.5155,20260309-004208
528,2,10.08,16,0.5152,20260309-004208
529,1,0.14,21,0.5150,20260309-004208
530,2,9.92,11,0.5147,20260309-004208
531,3,20.04,30,0.5126,20260309-004209
532,1,-0.52,22,0.5116,20260309-004209
533,1,0.04,13,0.5114,20260309-004209
534,2,8.24,28,0.5114,20260309-004209
535,1,-0.02,16,0.5111,20260309-004209
536,1,-2.80,28,0.5106,20260309-004209
537,1,-0.14,22,0.5093,20260309-004209
538,0,-10.10,8,0.5093,20260309-004209
539,0,-9.92,8,0.5093,20260309-004209
540,2,9.54,26,0.5088,20260309-004209
541,1,0.06,8,0.5073,20260309-004209
542,1,0.06,11,0.5065,20260309-004209
543,2,9.49,30,0.5050,20260309-004209
544,0,-10.12,7,0.5048,20260309-004209
545,1,-1.26,25,0.5043,20260309-004209
546,1,-0.84,15,0.5035,20260309-004209
547,0,-10.39,21,0.5035,20260309-004209
548,2,5.79,34,0.5030,20260309-004209
549,0,-9.98,8,0.5022,20260309-004209
550,1,0.14,12,0.5020,20260309-004209
551,2,6.99,37,0.5017,20260309-004209
552,1,-0.74,14,0.5012,20260309-004209
553,1,0.02,3,0.5010,20260309-004209
554,2,8.47,34,0.5007,20260309-004209
555,1,0.00,14,0.5000,20260309-004209
556,1,-0.02,4,0.5000,20260309-004209
557,2,9.44,18,0.4990,20260309-004209
558,0,-9.84,9,0.4990,20260309-004209
559,0,-10.57,12,0.4970,20260309-004209
560,2,9.48,17,0.4958,20260309-004210
561,1,-2.55,34,0.4945,20260309-004210
562,1,0.14,12,0.4940,20260309-004210
563,3,19.36,33,0.4938,20260309-004210
564,0,-9.90,9,0.4935,20260309-004210
565,0,-13.82,39,0.4925,20260309-004210
566,1,0.08,9,0.4918,20260309-004210
567,2,10.10,8,0.4916,20260309-004210
568,0,-10.27,12,0.4908,20260309-004210
569,2,6.37,47,0.4891,20260309-004210
570,4,26.68,41,0.4889,20260309-004210
571,4,27.03,42,0.4886,20260309-004210
572,2,9.13,18,0.4872,20260309-004210
573,1,-0.59,18,0.4864,20260309-004210
574,1,-0.72,15,0.4854,20260309-004210
575,2,8.44,29,0.4854,20260309-004210
576,1,0.06,5,0.4842,20260309-004210
577,5,34.65,49,0.4825,20260309-004210
578,3,18.08,40,0.4821,20260309-004210
579,1,-0.76,19,0.4818,20260309-004210
580,3,19.72,30,0.4816,20260309-004210
581,2,9.64,19,0.4809,20260309-004210
582,1,-4.09,32,0.4794,20260309-004210
583,1,-0.59,12,0.4792,20260309-004210
584,0,-10.00,13,0.4785,20260309-004211
585,0,-11.44,20,0.4777,20260309-004211
586,1,-0.60,18,0.4765,20260309-004211
587,3,17.13,32,0.4765,20260309-004211
588,1,0.08,12,0.4765,20260309-004211
589,0,-9.98,11,0.4758,20260309-004211
590,3,17.47,56,0.4751,20260309-004211
591,1,0.04,19,0.4746,20260309-004211
592,1,-0.37,14,0.4732,20260309-004211
593,3,17.05,36,0.4732,20260309-004211
594,1,-0.47,15,0.4730,20260309-004211
595,0,-10.26,9,0.4725,20260309-004211
596,1,-1.13,19,0.4713,20260309-004211
597,1,-1.39,27,0.4713,20260309-004211
598,2,7.98,30,0.4695,20260309-004211
599,1,-0.02,19,0.4687,20260309-004211
600,0,-9.90,6,0.4680,20260309-004211
601,0,-10.73,16,0.4676,20260309-004211
602,1,0.22,25,0.4673,20260309-004211
603,1,0.10,7,0.4671,20260309-004211
604,0,-10.00,10,0.4650,20260309-004211
605,1,-0.37,17,0.4636,20260309-004211
606,1,0.10,7,0.4620,20260309-004211
607,3,18.48,47,0.4615,20260309-004211
608,2,5.72,52,0.4608,20260309-004211
609,2,5.96,34,0.4602,20260309-004212
610,3,18.28,35,0.4590,20260309-004212
611,1,-0.21,13,0.4585,20260309-004212
612,2,10.14,10,0.4579,20260309-004212
