episode,score,total_reward,steps,eps,timestamp
55,21,177.05,184,0.0100,20260309-013255
56,15,129.30,96,0.0100,20260309-013256
57,26,216.02,254,0.0100,20260309-013256
58,24,191.05,270,0.0100,20260309-013257
59,26,209.65,268,0.0100,20260309-013257
60,14,114.02,122,0.0100,20260309-013257
61,10,83.53,103,0.0100,20260309-013258
62,10,81.26,86,0.0100,20260309-013258
63,12,105.09,68,0.0100,20260309-013258
64,22,184.47,193,0.0100,20260309-013259
65,33,271.73,374,0.0100,20260309-013259
66,34,266.68,442,0.0100,20260309-013300
67,7,56.57,59,0.0100,20260309-013300
68,17,144.49,130,0.0100,20260309-013300
69,16,136.05,149,0.0100,20260309-013301
70,28,222.03,370,0.0100,20260309-013301
71,21,168.01,254,0.0100,20260309-013302
72,13,103.39,115,0.0100,20260309-013302
73,30,244.38,351,0.0100,20260309-013302
74,18,157.77,150,0.0100,20260309-013303
75,14,115.34,113,0.0100,20260309-013303
76,35,296.95,323,0.0100,20260309-013303
77,13,104.99,128,0.0100,20260309-013304
78,18,150.50,157,0.0100,20260309-013304
79,16,137.38,132,0.0100,20260309-013305
80,24,194.02,292,0.0100,20260309-013305
81,22,188.60,213,0.0100,20260309-013305
82,19,165.00,143,0.0100,20260309-013306
83,25,211.27,240,0.0100,20260309-013306
84,10,78.24,99,0.0100,20260309-013307
85,27,239.63,233,0.0100,20260309-013307
86,21,177.50,173,0.0100,20260309-013307
87,14,124.35,90,0.0100,20260309-013308
88,4,28.57,41,0.0100,20260309-013308
89,12,101.52,98,0.0100,20260309-013308
90,19,160.23,182,0.0100,20260309-013308
91,14,118.21,107,0.0100,20260309-013309
92,27,210.92,307,0.0100,20260309-013309
93,32,255.56,415,0.0100,20260309-013309
94,25,212.03,229,0.0100,20260309-013310
95,20,167.43,219,0.0100,20260309-013312
96,18,143.49,197,0.0100,20260309-013312
97,3,20.26,17,0.0100,20260309-013312
98,16,130.89,140,0.0100,20260309-013312
99,26,224.10,249,0.0100,20260309-013313
100,32,263.89,300,0.0100,20260309-013313
101,28,232.19,274,0.0100,20260309-013313
102,23,191.91,220,0.0100,20260309-013313
103,3,20.15,30,0.0100,20260309-013313
104,13,107.59,108,0.0100,20260309-013314
105,19,160.67,165,0.0100,20260309-013315
106,11,88.57,112,0.0100,20260309-013315
107,2,10.14,16,0.0100,20260309-013315
108,16,135.00,119,0.0100,20260309-013315
109,18,149.32,161,0.0100,20260309-013316
110,32,230.13,487,0.0100,20260309-013316
111,27,228.65,259,0.0100,20260309-013317
112,32,266.50,321,0.0100,20260309-013318
113,30,260.04,228,0.0100,20260309-013318
114,5,38.98,46,0.0100,20260309-013319
115,0,-10.20,6,0.0100,20260309-013319
116,27,215.89,307,0.0100,20260309-013319
117,35,302.56,310,0.0100,20260309-013320
118,20,160.08,199,0.0100,20260309-013320
119,28,240.46,318,0.0100,20260309-013320
120,27,222.51,314,0.0100,20260309-013321
121,9,76.77,78,0.0100,20260309-013321
122,20,164.97,208,0.0100,20260309-013321
123,34,290.21,352,0.0100,20260309-013321
124,22,184.02,212,0.0100,20260309-013322
125,20,171.29,171,0.0100,20260309-013323
126,15,126.63,138,0.0100,20260309-013323
127,14,122.18,90,0.0100,20260309-013323
128,17,137.03,177,0.0100,20260309-013323
129,10,84.30,86,0.0100,20260309-013325
130,29,234.86,296,0.0100,20260309-013325
131,32,260.04,354,0.0100,20260309-013326
132,19,157.71,166,0.0100,20260309-013326
133,26,213.07,315,0.0100,20260309-013326
134,7,59.34,34,0.0100,20260309-013326
135,35,287.99,448,0.0100,20260309-013327
136,11,92.86,89,0.0100,20260309-013327
137,28,229.12,296,0.0100,20260309-013328
138,29,242.87,295,0.0100,20260309-013328
139,18,142.18,185,0.0100,20260309-013328
140,23,188.10,256,0.0100,20260309-013329
141,18,141.69,187,0.0100,20260309-013331
142,8,56.62,122,0.0100,20260309-013331
143,26,212.04,304,0.0100,20260309-013331
144,27,229.42,229,0.0100,20260309-013332
145,27,226.28,277,0.0100,20260309-013332
146,29,236.57,315,0.0100,20260309-013332
147,7,56.51,53,0.0100,20260309-013333
148,30,237.42,432,0.0100,20260309-013333
149,28,225.19,323,0.0100,20260309-013333
150,4,29.03,46,0.0100,20260309-013333
151,16,142.91,92,0.0100,20260309-013333
152,19,164.39,172,0.0100,20260309-013333
153,5,35.60,55,0.0100,20260309-013334
154,15,124.71,127,0.0100,20260309-013335
155,32,265.05,319,0.0100,20260309-013336
156,28,229.16,327,0.0100,20260309-013336
157,25,202.00,276,0.0100,20260309-013337
158,26,204.55,289,0.0100,20260309-013337
159,15,128.39,125,0.0100,20260309-013338
160,26,202.99,302,0.0100,20260309-013338
161,27,213.85,317,0.0100,20260309-013338
162,6,45.71,61,0.0100,20260309-013338
163,32,265.57,322,0.0100,20260309-013339
164,6,46.66,59,0.0100,20260309-013340
165,29,250.72,251,0.0100,20260309-013340
166,32,247.72,464,0.0100,20260309-013342
167,29,232.43,318,0.0100,20260309-013343
168,22,161.02,294,0.0100,20260309-013343
169,26,221.50,220,0.0100,20260309-013343
170,27,214.27,347,0.0100,20260309-013343
171,29,230.86,335,0.0100,20260309-013343
172,21,161.80,271,0.0100,20260309-013344
173,35,264.38,479,0.0100,20260309-013344
174,17,146.82,121,0.0100,20260309-013345
175,15,131.93,106,0.0100,20260309-013345
176,13,109.93,98,0.0100,20260309-013345
177,4,29.64,21,0.0100,20260309-013345
178,25,206.07,232,0.0100,20260309-013346
179,20,158.92,254,0.0100,20260309-013346
180,18,151.42,146,0.0100,20260309-013347
181,10,78.95,98,0.0100,20260309-013347
182,28,242.50,244,0.0100,20260309-013347
183,5,39.03,45,0.0100,20260309-013347
184,20,168.85,185,0.0100,20260309-013348
185,9,74.72,84,0.0100,20260309-013349
186,27,233.06,277,0.0100,20260309-013349
187,23,190.88,210,0.0100,20260309-013350
188,22,181.39,219,0.0100,20260309-013350
189,21,171.45,200,0.0100,20260309-013350
190,19,159.08,163,0.0100,20260309-013350
191,30,248.78,322,0.0100,20260309-013351
192,37,283.58,468,0.0100,20260309-013352
193,1,-0.35,12,0.0100,20260309-013352
194,11,57.60,185,0.0100,20260309-013352
195,13,108.13,131,0.0100,20260309-013352
196,21,170.12,199,0.0100,20260309-013353
197,25,207.10,245,0.0100,20260309-013354
198,18,145.68,208,0.0100,20260309-013354
199,9,76.26,73,0.0100,20260309-013354
200,30,248.95,368,0.0100,20260309-013354
201,24,200.01,239,0.0100,20260309-013355
202,15,124.23,129,0.0100,20260309-013356
203,11,94.05,98,0.0100,20260309-013356
204,28,241.60,274,0.0100,20260309-013356
205,26,211.66,296,0.0100,20260309-013357
206,15,125.80,128,0.0100,20260309-013357
207,10,82.12,80,0.0100,20260309-013357
208,19,162.16,168,0.0100,20260309-013357
209,30,254.00,237,0.0100,20260309-013357
210,11,91.18,95,0.0100,20260309-013358
211,3,19.31,37,0.0100,20260309-013358
212,9,71.45,76,0.0100,20260309-013358
213,32,259.10,379,0.0100,20260309-013358
214,12,92.98,137,0.0100,20260309-013359
215,25,210.64,231,0.0100,20260309-013400
216,21,179.23,194,0.0100,20260309-013400
217,8,65.03,56,0.0100,20260309-013401
218,29,255.88,246,0.0100,20260309-013401
219,1,0.04,10,0.0100,20260309-013401
220,24,203.08,199,0.0100,20260309-013401
221,27,224.17,264,0.0100,20260309-013402
222,20,157.79,175,0.0100,20260309-013402
223,10,80.37,99,0.0100,20260309-013403
224,34,281.17,326,0.0100,20260309-013403
225,12,97.82,132,0.0100,20260309-013403
226,26,217.78,245,0.0100,20260309-013403
227,31,237.99,413,0.0100,20260309-013405
228,15,120.54,167,0.0100,20260309-013405
229,27,226.78,241,0.0100,20260309-013406
230,21,170.81,209,0.0100,20260309-013406
231,32,257.85,335,0.0100,20260309-013407
232,25,212.49,248,0.0100,20260309-013407
233,23,190.99,184,0.0100,20260309-013407
234,27,207.86,302,0.0100,20260309-013408
235,20,172.68,127,0.0100,20260309-013409
236,20,175.23,155,0.0100,20260309-013409
237,30,239.32,374,0.0100,20260309-013409
238,11,93.46,104,0.0100,20260309-013409
239,30,262.65,290,0.0100,20260309-013409
240,5,39.42,39,0.0100,20260309-013410
241,16,124.99,188,0.0100,20260309-013410
242,4,29.56,30,0.0100,20260309-013410
243,28,223.99,328,0.0100,20260309-013411
244,20,170.54,179,0.0100,20260309-013411
245,30,257.05,270,0.0100,20260309-013412
246,21,165.95,238,0.0100,20260309-013413
247,25,195.71,266,0.0100,20260309-013414
248,20,162.01,202,0.0100,20260309-013414
249,17,143.25,140,0.0100,20260309-013415
250,30,236.38,370,0.0100,20260309-013415
251,37,297.90,446,0.0100,20260309-013416
252,33,254.20,412,0.0100,20260309-013416
253,16,134.78,146,0.0100,20260309-013417
254,20,170.89,184,0.0100,20260309-013418
255,33,266.98,422,0.0100,20260309-013418
256,26,226.68,189,0.0100,20260309-013418
257,32,247.95,423,0.0100,20260309-013418
258,33,286.50,264,0.0100,20260309-013419
259,23,195.45,186,0.0100,20260309-013419
260,7,58.04,39,0.0100,20260309-013419
261,2,10.18,12,0.0100,20260309-013419
262,23,189.61,209,0.0100,20260309-013420
263,18,157.51,145,0.0100,20260309-013420
264,15,126.81,111,0.0100,20260309-013420
265,6,48.99,43,0.0100,20260309-013421
266,30,251.56,294,0.0100,20260309-013421
267,15,121.76,148,0.0100,20260309-013421
268,23,186.33,246,0.0100,20260309-013422
269,11,88.91,132,0.0100,20260309-013423
270,13,104.62,123,0.0100,20260309-013423
271,26,209.44,298,0.0100,20260309-013423
272,19,150.92,242,0.0100,20260309-013424
273,23,193.03,195,0.0100,20260309-013424
274,36,273.71,455,0.0100,20260309-013425
275,22,192.39,188,0.0100,20260309-013426
276,1,-0.80,14,0.0100,20260309-013427
277,24,196.97,266,0.0100,20260309-013427
278,25,207.97,222,0.0100,20260309-013427
279,31,254.76,408,0.0100,20260309-013428
280,19,155.58,162,0.0100,20260309-013428
281,30,247.63,285,0.0100,20260309-013428
282,28,234.42,309,0.0100,20260309-013429
283,37,286.95,444,0.0100,20260309-013429
284,3,20.18,16,0.0100,20260309-013430
285,20,173.11,174,0.0100,20260309-013430
286,22,188.58,207,0.0100,20260309-013430
287,30,255.20,302,0.0100,20260309-013431
288,13,112.29,118,0.0100,20260309-013431
289,25,204.28,245,0.0100,20260309-013432
290,15,129.61,106,0.0100,20260309-013432
291,7,57.09,55,0.0100,20260309-013432
292,32,276.29,293,0.0100,20260309-013432
293,26,221.07,249,0.0100,20260309-013433
294,13,111.13,102,0.0100,20260309-013434
295,15,125.00,152,0.0100,20260309-013434
296,30,231.98,402,0.0100,20260309-013434
297,23,192.27,184,0.0100,20260309-013434
298,2,10.12,9,0.0100,20260309-013434
299,31,258.85,321,0.0100,20260309-013435
300,24,205.91,202,0.0100,20260309-013436
301,12,103.38,91,0.0100,20260309-013436
302,26,217.11,252,0.0100,20260309-013436
303,17,139.76,153,0.0100,20260309-013437
304,8,61.30,96,0.0100,20260309-013438
305,18,148.34,165,0.0100,20260309-013438
306,35,281.88,406,0.0100,20260309-013439
307,31,251.77,331,0.0100,20260309-013439
308,28,231.20,320,0.0100,20260309-013439
309,19,157.96,135,0.0100,20260309-013439
310,4,27.84,42,0.0100,20260309-013439
311,29,237.41,330,0.0100,20260309-013439
312,21,184.93,132,0.0100,20260309-013440
313,7,57.42,57,0.0100,20260309-013440
314,15,128.23,117,0.0100,20260309-013442
315,28,242.62,233,0.0100,20260309-013443
316,38,300.26,469,0.0100,20260309-013443
317,31,263.38,296,0.0100,20260309-013444
318,21,167.69,284,0.0100,20260309-013445
319,36,296.40,370,0.0100,20260309-013445
320,34,269.37,405,0.0100,20260309-013445
321,38,320.71,393,0.0100,20260309-013446
322,23,187.43,256,0.0100,20260309-013446
323,9,73.57,88,0.0100,20260309-013446
324,12,100.80,104,0.0100,20260309-013446
325,14,116.53,129,0.0100,20260309-013447
326,24,187.39,242,0.0100,20260309-013447
327,19,158.71,189,0.0100,20260309-013447
328,16,139.96,119,0.0100,20260309-013447
329,29,237.02,280,0.0100,20260309-013448
330,11,93.04,101,0.0100,20260309-013449
331,24,199.86,282,0.0100,20260309-013451
332,31,264.86,332,0.0100,20260309-013451
333,32,257.82,357,0.0100,20260309-013451
334,21,177.13,169,0.0100,20260309-013452
335,25,197.66,306,0.0100,20260309-013452
336,23,180.59,280,0.0100,20260309-013452
337,37,316.06,334,0.0100,20260309-013452
338,34,260.26,431,0.0100,20260309-013453
339,15,123.20,138,0.0100,20260309-013454
340,12,97.72,106,0.0100,20260309-013455
341,19,149.52,199,0.0100,20260309-013455
342,24,200.48,203,0.0100,20260309-013455
343,24,194.99,247,0.0100,20260309-013455
344,11,94.88,87,0.0100,20260309-013455
345,23,182.23,293,0.0100,20260309-013456
346,24,195.87,265,0.0100,20260309-013456
347,22,165.85,303,0.0100,20260309-013456
348,13,111.83,99,0.0100,20260309-013457
349,13,112.97,101,0.0100,20260309-013458
350,24,196.15,272,0.0100,20260309-013459
351,34,295.99,317,0.0100,20260309-013500
352,26,216.22,287,0.0100,20260309-013500
353,24,197.50,268,0.0100,20260309-013500
354,25,195.92,314,0.0100,20260309-013501
355,29,238.81,306,0.0100,20260309-013501
356,4,30.31,36,0.0100,20260309-013501
357,13,111.26,108,0.0100,20260309-013501
358,25,209.05,260,0.0100,20260309-013502
359,14,120.40,108,0.0100,20260309-013503
360,24,203.08,186,0.0100,20260309-013503
361,40,314.95,471,0.0100,20260309-013503
362,19,163.91,152,0.0100,20260309-013503
363,22,186.82,216,0.0100,20260309-013504
364,15,129.03,164,0.0100,20260309-013505
365,17,144.82,137,0.0100,20260309-013505
366,25,205.01,263,0.0100,20260309-013505
367,18,154.79,166,0.0100,20260309-013506
368,33,265.43,372,0.0100,20260309-013506
369,13,110.35,114,0.0100,20260309-013507
370,16,137.50,143,0.0100,20260309-013507
371,26,203.96,301,0.0100,20260309-013508
372,12,99.68,90,0.0100,20260309-013508
373,25,211.37,239,0.0100,20260309-013509
374,35,300.10,381,0.0100,20260309-013509
375,9,74.87,71,0.0100,20260309-013509
376,9,73.51,71,0.0100,20260309-013509
377,21,179.78,171,0.0100,20260309-013510
378,31,260.26,284,0.0100,20260309-013510
379,34,280.27,365,0.0100,20260309-013510
380,13,108.41,107,0.0100,20260309-013512
381,36,306.76,376,0.0100,20260309-013512
382,20,175.88,183,0.0100,20260309-013512
383,13,105.12,121,0.0100,20260309-013512
384,27,234.35,196,0.0100,20260309-013512
385,28,236.05,248,0.0100,20260309-013512
386,27,221.55,273,0.0100,20260309-013513
387,27,230.84,244,0.0100,20260309-013514
388,16,136.53,136,0.0100,20260309-013515
389,20,163.29,216,0.0100,20260309-013515
390,17,139.53,172,0.0100,20260309-013515
391,26,218.62,228,0.0100,20260309-013515
392,26,222.69,239,0.0100,20260309-013517
393,16,144.37,113,0.0100,20260309-013517
394,21,174.12,183,0.0100,20260309-013517
395,31,257.91,353,0.0100,20260309-013517
396,30,239.71,399,0.0100,20260309-013518
397,18,145.45,170,0.0100,20260309-013518
398,8,63.21,69,0.0100,20260309-013519
399,7,53.69,70,0.0100,20260309-013519
400,17,147.98,149,0.0100,20260309-013519
401,25,207.87,251,0.0100,20260309-013519
402,21,182.81,159,0.0100,20260309-013520
403,36,291.04,390,0.0100,20260309-013520
404,12,98.10,101,0.0100,20260309-013521
405,23,182.68,265,0.0100,20260309-013521
406,2,8.92,23,0.0100,20260309-013521
407,11,95.21,90,0.0100,20260309-013521
408,12,106.56,76,0.0100,20260309-013522
409,22,185.05,210,0.0100,20260309-013522
410,25,214.47,232,0.0100,20260309-013523
411,21,168.83,229,0.0100,20260309-013523
412,20,170.22,157,0.0100,20260309-013523
413,5,39.38,34,0.0100,20260309-013523
414,11,92.75,88,0.0100,20260309-013524
415,36,283.81,426,0.0100,20260309-013524
416,29,242.85,288,0.0100,20260309-013526
417,13,102.77,133,0.0100,20260309-013526
418,25,213.50,245,0.0100,20260309-013526
419,20,157.01,207,0.0100,20260309-013527
420,3,20.09,24,0.0100,20260309-013527
421,28,229.11,288,0.0100,20260309-013527
422,3,19.39,26,0.0100,20260309-013527
423,37,295.32,424,0.0100,20260309-013528
424,32,265.42,320,0.0100,20260309-013528
425,15,122.35,138,0.0100,20260309-013528
426,37,324.71,309,0.0100,20260309-013529
427,10,87.13,68,0.0100,20260309-013529
428,22,176.31,208,0.0100,20260309-013530
429,19,160.94,186,0.0100,20260309-013530
430,19,158.22,187,0.0100,20260309-013531
431,27,222.41,274,0.0100,20260309-013532
432,21,179.85,217,0.0100,20260309-013532
433,38,321.24,378,0.0100,20260309-013533
434,19,166.37,142,0.0100,20260309-013533
435,9,71.59,83,0.0100,20260309-013533
436,26,217.06,277,0.0100,20260309-013533
437,34,258.11,448,0.0100,20260309-013534
438,24,189.47,253,0.0100,20260309-013534
439,8,63.92,66,0.0100,20260309-013534
440,7,55.84,68,0.0100,20260309-013535
441,35,289.39,372,0.0100,20260309-013536
442,30,252.58,246,0.0100,20260309-013537
443,23,191.38,224,0.0100,20260309-013537
444,31,255.18,322,0.0100,20260309-013537
445,27,223.60,283,0.0100,20260309-013538
446,28,225.93,295,0.0100,20260309-013538
447,23,181.31,245,0.0100,20260309-013539
448,37,310.08,373,0.0100,20260309-013539
449,21,183.44,162,0.0100,20260309-013540
450,1,0.16,10,0.0100,20260309-013540
451,7,57.25,76,0.0100,20260309-013540
452,30,256.88,276,0.0100,20260309-013540
453,24,205.14,219,0.0100,20260309-013541
454,13,112.97,83,0.0100,20260309-013541
455,29,236.77,278,0.0100,20260309-013541
456,21,178.57,177,0.0100,20260309-013541
457,26,215.13,242,0.0100,20260309-013542
458,25,207.04,241,0.0100,20260309-013542
459,13,114.15,92,0.0100,20260309-013543
460,23,195.39,195,0.0100,20260309-013544
461,18,148.27,169,0.0100,20260309-013545
462,25,211.82,209,0.0100,20260309-013545
463,22,189.27,170,0.0100,20260309-013545
464,5,40.05,27,0.0100,20260309-013545
465,20,164.18,183,0.0100,20260309-013545
466,30,257.78,291,0.0100,20260309-013546
467,19,169.52,147,0.0100,20260309-013546
468,15,126.33,129,0.0100,20260309-013547
469,39,312.92,455,0.0100,20260309-013548
470,20,172.58,184,0.0100,20260309-013548
471,20,160.05,207,0.0100,20260309-013548
472,7,58.83,43,0.0100,20260309-013548
473,36,291.64,467,0.0100,20260309-013548
474,4,30.15,31,0.0100,20260309-013548
475,20,161.19,241,0.0100,20260309-013549
476,28,242.61,254,0.0100,20260309-013550
477,15,127.94,127,0.0100,20260309-013550
478,21,175.91,234,0.0100,20260309-013551
479,4,30.16,44,0.0100,20260309-013551
480,16,132.54,135,0.0100,20260309-013551
481,27,230.60,249,0.0100,20260309-013552
482,31,260.65,278,0.0100,20260309-013552
483,15,125.98,136,0.0100,20260309-013553
484,25,195.54,297,0.0100,20260309-013553
485,17,143.02,157,0.0100,20260309-013553
486,17,136.78,143,0.0100,20260309-013554
487,2,10.24,15,0.0100,20260309-013554
488,47,369.58,497,0.0100,20260309-013554
489,28,228.09,319,0.0100,20260309-013555
490,9,73.86,83,0.0100,20260309-013555
491,22,187.06,200,0.0100,20260309-013556
492,19,163.79,158,0.0100,20260309-013556
493,28,246.36,274,0.0100,20260309-013557
494,30,262.24,308,0.0100,20260309-013557
495,24,197.65,259,0.0100,20260309-013557
496,34,298.34,257,0.0100,20260309-013558
497,21,179.96,201,0.0100,20260309-013558
498,18,150.64,153,0.0100,20260309-013558
499,21,181.06,163,0.0100,20260309-013559
500,11,88.62,105,0.0100,20260309-013600
501,29,230.61,308,0.0100,20260309-013600
502,22,188.38,182,0.0100,20260309-013600
503,21,180.85,193,0.0100,20260309-013600
504,8,69.05,47,0.0100,20260309-013600
505,17,139.99,153,0.0100,20260309-013601
506,15,124.51,138,0.0100,20260309-013601
507,14,117.65,94,0.0100,20260309-013601
508,21,165.76,224,0.0100,20260309-013601
509,13,106.05,123,0.0100,20260309-013602
510,20,172.33,154,0.0100,20260309-013603
511,18,156.26,162,0.0100,20260309-013604
512,35,272.20,475,0.0100,20260309-013604
513,24,193.27,253,0.0100,20260309-013604
514,10,79.53,97,0.0100,20260309-013605
515,29,230.80,289,0.0100,20260309-013605
516,10,82.04,87,0.0100,20260309-013606
517,38,308.14,448,0.0100,20260309-013607
518,30,238.17,347,0.0100,20260309-013608
519,25,201.89,255,0.0100,20260309-013608
520,37,304.13,444,0.0100,20260309-013608
521,17,139.73,145,0.0100,20260309-013609
522,31,259.44,271,0.0100,20260309-013609
523,35,296.69,324,0.0100,20260309-013609
524,25,217.55,239,0.0100,20260309-013609
525,4,29.33,37,0.0100,20260309-013610
526,21,172.16,185,0.0100,20260309-013611
527,13,108.65,123,0.0100,20260309-013611
528,9,70.99,85,0.0100,20260309-013611
529,25,218.19,228,0.0100,20260309-013612
530,9,70.79,86,0.0100,20260309-013612
531,27,211.63,314,0.0100,20260309-013613
532,29,242.13,293,0.0100,20260309-013613
533,35,286.69,395,0.0100,20260309-013613
534,4,30.17,29,0.0100,20260309-013613
535,11,90.10,87,0.0100,20260309-013613
536,4,30.09,25,0.0100,20260309-013614
537,18,149.68,164,0.0100,20260309-013614
538,23,200.48,172,0.0100,20260309-013614
539,31,269.00,339,0.0100,20260309-013614
540,4,30.50,30,0.0100,20260309-013614
541,14,120.79,111,0.0100,20260309-013615
542,17,134.73,203,0.0100,20260309-013615
543,16,139.79,110,0.0100,20260309-013616
544,15,125.66,110,0.0100,20260309-013616
545,13,108.31,122,0.0100,20260309-013616
546,23,187.93,202,0.0100,20260309-013617
547,17,145.55,139,0.0100,20260309-013618
548,23,197.83,196,0.0100,20260309-013619
549,21,182.24,159,0.0100,20260309-013619
550,27,238.27,244,0.0100,20260309-013619
551,31,248.80,367,0.0100,20260309-013619
552,28,227.11,271,0.0100,20260309-013620
553,31,261.80,287,0.0100,20260309-013620
554,39,325.30,411,0.0100,20260309-013620
555,21,177.44,172,0.0100,20260309-013621
556,10,78.13,99,0.0100,20260309-013621
557,12,104.16,90,0.0100,20260309-013621
558,19,166.35,125,0.0100,20260309-013622
559,17,142.03,169,0.0100,20260309-013622
560,30,256.79,274,0.0100,20260309-013623
561,25,214.41,237,0.0100,20260309-013623
562,6,47.36,38,0.0100,20260309-013624
563,25,206.06,248,0.0100,20260309-013624
564,4,30.42,26,0.0100,20260309-013624
565,25,218.05,208,0.0100,20260309-013625
566,27,226.80,244,0.0100,20260309-013625
567,19,158.65,174,0.0100,20260309-013626
568,23,184.24,236,0.0100,20260309-013626
569,31,259.63,332,0.0100,20260309-013626
570,29,250.01,283,0.0100,20260309-013626
571,21,178.88,206,0.0100,20260309-013628
572,18,157.44,129,0.0100,20260309-013628
573,22,185.96,193,0.0100,20260309-013629
574,27,225.12,270,0.0100,20260309-013629
575,28,234.08,280,0.0100,20260309-013629
576,31,261.25,340,0.0100,20260309-013629
577,26,222.31,236,0.0100,20260309-013629
578,30,253.68,271,0.0100,20260309-013630
579,17,136.66,162,0.0100,20260309-013630
580,19,155.81,195,0.0100,20260309-013633
581,30,240.00,329,0.0100,20260309-013633
582,25,213.10,208,0.0100,20260309-013633
583,32,278.80,273,0.0100,20260309-013634
584,34,288.09,304,0.0100,20260309-013634
585,25,196.57,278,0.0100,20260309-013634
586,28,233.36,261,0.0100,20260309-013634
587,41,351.94,337,0.0100,20260309-013634
588,14,118.16,124,0.0100,20260309-013636
589,17,144.60,125,0.0100,20260309-013636
590,20,174.35,161,0.0100,20260309-013636
591,19,164.33,131,0.0100,20260309-013636
592,24,207.14,216,0.0100,20260309-013637
593,12,97.71,110,0.0100,20260309-013638
594,32,267.61,376,0.0100,20260309-013638
595,22,193.68,167,0.0100,20260309-013639
596,17,139.69,159,0.0100,20260309-013639
597,21,175.93,196,0.0100,20260309-013639
598,32,266.01,368,0.0100,20260309-013639
599,33,273.00,375,0.0100,20260309-013639
600,7,57.49,48,0.0100,20260309-013639
601,8,67.62,60,0.0100,20260309-013640
602,17,147.95,112,0.0100,20260309-013641
603,22,188.66,197,0.0100,20260309-013641
604,18,156.19,124,0.0100,20260309-013641
605,26,226.85,218,0.0100,20260309-013642
606,34,281.43,325,0.0100,20260309-013642
607,17,139.54,172,0.0100,20260309-013643
608,7,55.25,58,0.0100,20260309-013643
609,25,188.70,294,0.0100,20260309-013643
610,24,191.61,294,0.0100,20260309-013643
611,16,136.97,121,0.0100,20260309-013644
612,22,187.87,201,0.0100,20260309-013644
613,7,57.34,58,0.0100,20260309-013644
614,22,175.67,240,0.0100,20260309-013645
615,11,92.09,96,0.0100,20260309-013645
616,17,147.24,150,0.0100,20260309-013646
617,5,40.19,47,0.0100,20260309-013646
618,5,39.21,45,0.0100,20260309-013646
619,34,274.46,389,0.0100,20260309-013647
620,33,267.60,364,0.0100,20260309-013649
621,4,28.72,30,0.0100,20260309-013649
622,26,204.91,319,0.0100,20260309-013649
623,21,180.70,213,0.0100,20260309-013650
624,34,291.78,370,0.0100,20260309-013650
625,29,236.36,322,0.0100,20260309-013650
626,35,265.00,496,0.0100,20260309-013651
627,31,258.23,321,0.0100,20260309-013651
628,10,83.60,79,0.0100,20260309-013651
629,16,140.45,105,0.0100,20260309-013651
630,16,139.03,156,0.0100,20260309-013652
631,17,150.36,120,0.0100,20260309-013652
632,12,96.88,91,0.0100,20260309-013653
633,22,183.73,208,0.0100,20260309-013653
634,15,123.68,118,0.0100,20260309-013653
