episode,score,total_reward,steps,eps,timestamp
67,14,137.14,221,0.0944,20260308-204307
68,10,99.24,197,0.0942,20260308-204307
69,20,203.04,297,0.0941,20260308-204307
70,3,21.95,39,0.0938,20260308-204307
71,3,21.11,23,0.0937,20260308-204307
72,10,93.06,165,0.0932,20260308-204307
73,7,63.29,119,0.0929,20260308-204308
74,1,1.51,21,0.0927,20260308-204308
75,23,241.75,399,0.0924,20260308-204308
76,9,83.40,110,0.0922,20260308-204308
77,6,54.98,89,0.0913,20260308-204308
78,5,42.63,83,0.0904,20260308-204308
79,14,138.79,186,0.0899,20260308-204308
80,4,32.34,108,0.0891,20260308-204309
81,10,96.57,134,0.0887,20260308-204309
82,15,153.50,336,0.0886,20260308-204309
83,4,32.10,65,0.0871,20260308-204309
84,9,89.41,149,0.0865,20260308-204309
85,8,74.16,83,0.0855,20260308-204310
86,11,108.33,219,0.0855,20260308-204310
87,11,110.32,200,0.0854,20260308-204310
88,6,54.22,85,0.0850,20260308-204310
89,17,174.24,274,0.0845,20260308-204310
90,13,131.65,189,0.0844,20260308-204310
91,1,1.33,19,0.0842,20260308-204310
92,11,101.36,226,0.0838,20260308-204310
93,3,24.28,66,0.0837,20260308-204310
94,5,42.77,59,0.0830,20260308-204310
95,11,103.29,213,0.0830,20260308-204310
96,12,120.13,190,0.0830,20260308-204310
97,4,30.83,32,0.0825,20260308-204311
98,6,52.27,60,0.0819,20260308-204311
99,15,155.18,248,0.0814,20260308-204311
100,14,137.36,269,0.0812,20260308-204311
101,7,66.09,99,0.0790,20260308-204312
102,18,181.80,289,0.0782,20260308-204312
103,10,94.99,122,0.0781,20260308-204312
104,23,220.98,519,0.0776,20260308-204312
105,8,78.33,126,0.0769,20260308-204312
106,5,48.10,116,0.0768,20260308-204312
107,16,162.70,217,0.0758,20260308-204313
108,15,148.22,244,0.0756,20260308-204313
109,5,43.19,77,0.0753,20260308-204313
110,13,127.68,206,0.0749,20260308-204313
111,1,1.33,19,0.0742,20260308-204313
112,18,187.44,369,0.0724,20260308-204314
113,17,175.23,315,0.0715,20260308-204314
114,3,21.53,41,0.0709,20260308-204314
115,8,75.56,132,0.0705,20260308-204315
116,1,0.41,21,0.0697,20260308-204315
117,10,98.83,198,0.0696,20260308-204315
118,12,115.34,169,0.0695,20260308-204315
119,19,189.69,361,0.0689,20260308-204315
120,23,230.80,429,0.0679,20260308-204316
121,11,109.07,185,0.0676,20260308-204316
122,17,165.80,295,0.0670,20260308-204316
123,4,33.98,77,0.0669,20260308-204316
124,18,176.74,334,0.0669,20260308-204316
125,12,117.44,149,0.0664,20260308-204316
126,35,368.75,601,0.0657,20260308-204316
127,1,-0.44,36,0.0652,20260308-204317
128,12,117.82,161,0.0643,20260308-204317
129,7,64.06,131,0.0636,20260308-204317
130,26,277.91,496,0.0633,20260308-204317
131,31,317.76,606,0.0631,20260308-204317
132,13,126.69,251,0.0626,20260308-204318
133,3,20.16,38,0.0614,20260308-204318
134,11,111.70,182,0.0610,20260308-204318
135,23,247.97,437,0.0609,20260308-204318
136,13,129.04,210,0.0609,20260308-204318
137,1,0.45,7,0.0608,20260308-204318
138,14,140.04,191,0.0608,20260308-204318
139,31,327.23,524,0.0601,20260308-204319
140,2,12.14,29,0.0600,20260308-204319
141,18,187.08,281,0.0598,20260308-204319
142,27,285.84,504,0.0597,20260308-204319
143,2,10.95,28,0.0589,20260308-204319
144,8,77.60,139,0.0588,20260308-204319
145,3,21.60,44,0.0588,20260308-204319
146,14,142.79,246,0.0581,20260308-204319
147,11,109.97,185,0.0580,20260308-204320
148,12,113.54,209,0.0579,20260308-204320
149,1,0.79,13,0.0576,20260308-204320
150,22,231.84,384,0.0574,20260308-204320
151,20,209.75,316,0.0572,20260308-204320
152,3,21.51,33,0.0565,20260308-204320
153,7,65.48,90,0.0555,20260308-204321
154,14,137.11,194,0.0552,20260308-204321
155,10,97.74,177,0.0548,20260308-204321
156,8,73.17,92,0.0546,20260308-204321
157,10,88.96,234,0.0546,20260308-204321
158,10,93.38,224,0.0544,20260308-204321
159,11,105.94,128,0.0544,20260308-204321
160,22,229.64,369,0.0542,20260308-204321
161,2,11.81,32,0.0539,20260308-204321
162,2,11.23,40,0.0535,20260308-204322
163,19,190.23,267,0.0525,20260308-204322
164,17,169.59,319,0.0519,20260308-204322
165,7,61.99,99,0.0517,20260308-204322
166,11,102.85,147,0.0516,20260308-204323
167,7,67.69,139,0.0515,20260308-204323
168,22,228.09,422,0.0513,20260308-204323
169,1,1.62,20,0.0511,20260308-204323
170,10,96.12,139,0.0509,20260308-204323
171,18,179.55,224,0.0505,20260308-204323
172,7,66.99,149,0.0505,20260308-204323
173,26,266.08,359,0.0492,20260308-204324
174,5,45.03,93,0.0490,20260308-204324
175,16,157.40,197,0.0485,20260308-204324
176,9,87.02,128,0.0485,20260308-204324
177,13,123.72,152,0.0477,20260308-204325
178,21,219.15,425,0.0476,20260308-204325
179,8,74.36,123,0.0475,20260308-204325
180,9,88.16,124,0.0474,20260308-204325
181,6,52.22,65,0.0470,20260308-204325
182,7,64.54,104,0.0467,20260308-204325
183,4,34.55,90,0.0464,20260308-204325
184,14,138.20,288,0.0455,20260308-204326
185,21,214.19,343,0.0454,20260308-204326
186,16,159.66,231,0.0454,20260308-204326
187,8,76.28,91,0.0454,20260308-204326
188,19,196.53,402,0.0443,20260308-204327
189,2,13.64,69,0.0438,20260308-204327
190,28,293.57,593,0.0437,20260308-204327
191,24,242.73,553,0.0437,20260308-204327
192,12,114.59,184,0.0435,20260308-204327
193,8,78.01,148,0.0431,20260308-204327
194,19,198.21,349,0.0429,20260308-204327
195,11,108.66,196,0.0426,20260308-204328
196,7,65.15,133,0.0425,20260308-204328
197,2,12.79,34,0.0419,20260308-204328
198,8,75.04,125,0.0416,20260308-204328
199,12,118.18,175,0.0416,20260308-204328
200,25,266.95,421,0.0397,20260308-204329
201,10,101.17,164,0.0395,20260308-204330
202,12,120.94,207,0.0388,20260308-204330
203,20,203.63,318,0.0388,20260308-204330
204,12,119.20,163,0.0386,20260308-204330
205,23,242.60,394,0.0384,20260308-204330
206,11,109.97,175,0.0381,20260308-204330
207,31,325.52,655,0.0374,20260308-204331
208,22,221.96,336,0.0369,20260308-204331
209,26,263.24,505,0.0368,20260308-204331
210,12,116.69,164,0.0365,20260308-204332
211,6,55.96,91,0.0364,20260308-204332
212,14,140.20,215,0.0347,20260308-204333
213,21,210.02,492,0.0342,20260308-204333
214,18,185.90,269,0.0335,20260308-204334
215,39,419.64,706,0.0334,20260308-204334
216,15,150.81,205,0.0332,20260308-204334
217,1,0.61,11,0.0332,20260308-204334
218,23,244.49,499,0.0331,20260308-204334
219,19,201.68,391,0.0325,20260308-204335
220,25,257.94,498,0.0324,20260308-204335
221,28,289.87,633,0.0319,20260308-204335
222,7,62.06,92,0.0316,20260308-204335
223,2,11.96,27,0.0312,20260308-204336
224,36,379.29,678,0.0310,20260308-204336
225,19,198.24,356,0.0305,20260308-204336
226,13,127.60,184,0.0303,20260308-204336
227,1,0.90,12,0.0301,20260308-204337
228,27,270.90,462,0.0297,20260308-204337
229,17,171.25,253,0.0293,20260308-204337
230,28,291.88,479,0.0288,20260308-204338
231,39,415.67,632,0.0283,20260308-204338
232,24,250.66,407,0.0283,20260308-204338
233,14,142.11,204,0.0282,20260308-204338
234,24,248.08,407,0.0279,20260308-204339
235,44,471.21,684,0.0276,20260308-204339
236,16,156.58,219,0.0273,20260308-204339
237,23,239.86,456,0.0259,20260308-204341
238,18,172.36,366,0.0258,20260308-204341
239,8,76.21,118,0.0258,20260308-204341
240,26,276.35,462,0.0257,20260308-204341
241,18,185.56,283,0.0254,20260308-204341
242,29,298.18,352,0.0253,20260308-204341
243,15,156.36,260,0.0253,20260308-204341
244,32,334.59,594,0.0249,20260308-204342
245,24,253.64,351,0.0249,20260308-204342
246,18,179.73,256,0.0249,20260308-204342
247,1,1.26,16,0.0247,20260308-204342
248,10,97.96,125,0.0237,20260308-204343
249,39,414.90,918,0.0233,20260308-204343
250,27,281.43,355,0.0233,20260308-204343
251,13,125.79,215,0.0231,20260308-204343
252,27,286.36,442,0.0226,20260308-204344
253,44,464.60,787,0.0215,20260308-204345
254,22,223.78,382,0.0212,20260308-204346
255,19,188.16,329,0.0210,20260308-204346
256,23,229.81,455,0.0206,20260308-204347
257,23,237.83,391,0.0205,20260308-204347
258,18,185.84,285,0.0201,20260308-204347
259,3,24.28,56,0.0200,20260308-204347
260,27,290.44,519,0.0196,20260308-204348
261,4,33.61,54,0.0195,20260308-204348
262,26,273.78,570,0.0194,20260308-204348
263,44,470.85,710,0.0193,20260308-204348
264,11,106.00,162,0.0193,20260308-204348
265,43,458.28,836,0.0186,20260308-204349
266,14,137.94,151,0.0186,20260308-204349
267,7,65.24,104,0.0184,20260308-204350
268,36,388.66,707,0.0177,20260308-204350
269,7,67.13,95,0.0175,20260308-204351
270,39,406.50,744,0.0172,20260308-204351
271,21,216.27,295,0.0168,20260308-204352
272,44,465.91,690,0.0165,20260308-204352
273,2,11.97,36,0.0165,20260308-204352
274,26,273.00,417,0.0159,20260308-204353
275,25,264.18,398,0.0158,20260308-204353
276,37,394.86,621,0.0158,20260308-204353
277,28,285.78,341,0.0157,20260308-204354
278,49,518.69,899,0.0151,20260308-204355
279,22,227.43,320,0.0151,20260308-204355
280,42,447.23,879,0.0150,20260308-204355
281,41,437.96,646,0.0148,20260308-204355
282,31,327.85,535,0.0142,20260308-204356
283,33,351.17,635,0.0142,20260308-204356
284,37,387.66,806,0.0142,20260308-204356
285,16,162.45,222,0.0142,20260308-204356
286,20,202.57,264,0.0139,20260308-204357
287,17,178.91,307,0.0135,20260308-204358
288,9,86.87,123,0.0134,20260308-204358
289,8,76.13,86,0.0130,20260308-204359
290,9,88.34,116,0.0122,20260308-204400
291,34,362.25,603,0.0122,20260308-204400
292,24,249.44,341,0.0120,20260308-204401
293,30,313.13,458,0.0120,20260308-204401
294,31,330.42,549,0.0115,20260308-204402
295,36,379.80,719,0.0115,20260308-204402
296,52,553.74,851,0.0114,20260308-204402
297,8,77.59,110,0.0113,20260308-204402
298,15,151.10,206,0.0110,20260308-204403
299,1,1.69,23,0.0109,20260308-204403
300,28,292.57,503,0.0108,20260308-204403
301,44,472.84,924,0.0108,20260308-204404
302,9,89.24,126,0.0108,20260308-204404
303,12,118.99,154,0.0106,20260308-204404
304,5,44.50,66,0.0105,20260308-204404
305,46,481.26,1522,0.0105,20260308-204404
306,30,312.61,598,0.0105,20260308-204404
307,36,378.49,653,0.0103,20260308-204405
308,11,112.57,155,0.0100,20260308-204406
309,39,416.50,894,0.0100,20260308-204406
310,11,112.67,185,0.0100,20260308-204407
311,36,382.91,709,0.0100,20260308-204407
312,8,76.66,123,0.0100,20260308-204408
313,33,351.41,576,0.0100,20260308-204408
314,46,476.37,979,0.0100,20260308-204408
315,19,195.39,341,0.0100,20260308-204409
316,15,151.42,204,0.0100,20260308-204410
317,21,220.03,316,0.0100,20260308-204411
318,41,435.86,674,0.0100,20260308-204411
319,38,399.61,863,0.0100,20260308-204412
320,23,238.08,346,0.0100,20260308-204412
321,41,442.59,769,0.0100,20260308-204413
322,42,445.72,895,0.0100,20260308-204414
323,14,143.92,193,0.0100,20260308-204414
324,34,355.45,748,0.0100,20260308-204414
325,22,228.39,324,0.0100,20260308-204414
326,35,367.51,772,0.0100,20260308-204414
327,27,271.98,478,0.0100,20260308-204414
328,59,631.62,1607,0.0100,20260308-204415
329,30,325.08,571,0.0100,20260308-204415
330,16,167.71,256,0.0100,20260308-204415
331,33,344.89,727,0.0100,20260308-204416
332,22,228.55,308,0.0100,20260308-204416
333,46,493.03,969,0.0100,20260308-204416
334,7,68.22,126,0.0100,20260308-204417
335,44,465.81,1040,0.0100,20260308-204417
336,33,349.26,518,0.0100,20260308-204418
337,34,360.82,650,0.0100,20260308-204418
338,28,293.55,442,0.0100,20260308-204420
339,27,285.32,433,0.0100,20260308-204420
340,20,202.44,317,0.0100,20260308-204420
341,29,304.33,457,0.0100,20260308-204420
342,26,274.73,437,0.0100,20260308-204420
343,25,247.36,510,0.0100,20260308-204421
344,11,104.06,96,0.0100,20260308-204421
345,19,194.52,258,0.0100,20260308-204421
346,46,492.06,746,0.0100,20260308-204423
347,33,343.53,756,0.0100,20260308-204423
348,30,320.72,522,0.0100,20260308-204424
349,14,139.92,327,0.0100,20260308-204424
350,35,366.87,715,0.0100,20260308-204425
351,26,273.05,332,0.0100,20260308-204425
352,31,331.23,669,0.0100,20260308-204425
353,26,261.82,601,0.0100,20260308-204425
354,40,422.37,895,0.0100,20260308-204425
355,18,187.45,264,0.0100,20260308-204427
356,14,141.83,212,0.0100,20260308-204428
357,40,421.53,785,0.0100,20260308-204428
358,15,156.24,232,0.0100,20260308-204428
359,38,404.75,890,0.0100,20260308-204428
360,28,302.53,548,0.0100,20260308-204428
361,21,214.39,343,0.0100,20260308-204428
362,35,369.74,704,0.0100,20260308-204429
363,8,77.36,143,0.0100,20260308-204430
364,24,251.48,530,0.0100,20260308-204430
365,18,181.21,238,0.0100,20260308-204430
366,39,408.48,829,0.0100,20260308-204432
367,33,353.24,518,0.0100,20260308-204432
368,40,421.63,700,0.0100,20260308-204433
369,26,271.23,384,0.0100,20260308-204433
370,31,321.85,467,0.0100,20260308-204434
371,19,195.37,333,0.0100,20260308-204434
372,25,243.62,527,0.0100,20260308-204435
373,30,316.12,504,0.0100,20260308-204436
374,32,342.62,607,0.0100,20260308-204436
375,39,409.90,653,0.0100,20260308-204437
376,43,451.28,955,0.0100,20260308-204437
377,35,371.46,550,0.0100,20260308-204437
378,29,303.59,522,0.0100,20260308-204439
379,21,220.17,401,0.0100,20260308-204439
380,26,272.51,568,0.0100,20260308-204440
381,24,243.33,449,0.0100,20260308-204441
382,53,551.30,1196,0.0100,20260308-204441
383,34,356.72,653,0.0100,20260308-204441
384,46,472.20,1647,0.0100,20260308-204442
385,51,534.01,1636,0.0100,20260308-204442
386,39,408.69,929,0.0100,20260308-204442
387,19,187.06,425,0.0100,20260308-204443
388,29,302.30,590,0.0100,20260308-204444
389,35,379.85,627,0.0100,20260308-204444
390,38,399.57,791,0.0100,20260308-204445
391,19,194.68,357,0.0100,20260308-204446
392,53,564.96,1036,0.0100,20260308-204446
393,33,339.29,543,0.0100,20260308-204446
394,5,44.95,71,0.0100,20260308-204447
395,22,230.61,390,0.0100,20260308-204447
396,44,467.81,813,0.0100,20260308-204448
397,16,166.09,258,0.0100,20260308-204448
398,29,304.34,662,0.0100,20260308-204448
399,28,297.48,491,0.0100,20260308-204448
400,19,191.78,312,0.0100,20260308-204449
401,6,56.99,88,0.0100,20260308-204449
402,17,174.69,259,0.0100,20260308-204450
403,20,209.29,292,0.0100,20260308-204450
404,41,441.13,949,0.0100,20260308-204450
405,39,415.75,773,0.0100,20260308-204451
406,36,377.19,620,0.0100,20260308-204451
407,17,172.46,262,0.0100,20260308-204453
408,41,433.55,792,0.0100,20260308-204454
409,42,443.74,964,0.0100,20260308-204454
410,16,164.38,219,0.0100,20260308-204454
411,39,418.38,742,0.0100,20260308-204455
412,7,62.30,58,0.0100,20260308-204456
413,35,358.76,669,0.0100,20260308-204456
414,33,349.82,572,0.0100,20260308-204456
415,33,354.25,699,0.0100,20260308-204457
416,30,324.03,574,0.0100,20260308-204457
417,26,268.35,439,0.0100,20260308-204457
418,38,388.84,1010,0.0100,20260308-204457
419,18,184.23,266,0.0100,20260308-204458
420,36,379.83,604,0.0100,20260308-204458
421,33,341.58,663,0.0100,20260308-204458
422,33,342.54,567,0.0100,20260308-204458
423,26,272.16,401,0.0100,20260308-204459
424,19,196.20,260,0.0100,20260308-204500
425,13,129.35,239,0.0100,20260308-204500
426,28,293.35,394,0.0100,20260308-204501
427,34,360.14,826,0.0100,20260308-204501
428,22,231.35,308,0.0100,20260308-204502
429,35,369.62,963,0.0100,20260308-204504
430,34,354.21,541,0.0100,20260308-204504
431,36,372.92,746,0.0100,20260308-204504
432,26,273.17,490,0.0100,20260308-204505
433,31,322.79,607,0.0100,20260308-204505
434,28,287.65,617,0.0100,20260308-204506
435,39,419.68,777,0.0100,20260308-204507
436,35,375.44,744,0.0100,20260308-204507
437,25,252.37,439,0.0100,20260308-204507
438,9,86.05,105,0.0100,20260308-204507
439,47,498.22,973,0.0100,20260308-204507
440,31,330.46,757,0.0100,20260308-204508
441,33,349.39,545,0.0100,20260308-204508
442,33,344.42,668,0.0100,20260308-204508
443,41,440.40,631,0.0100,20260308-204509
444,23,246.62,402,0.0100,20260308-204509
445,42,440.03,1026,0.0100,20260308-204510
446,31,324.10,645,0.0100,20260308-204510
447,15,152.88,248,0.0100,20260308-204510
448,38,397.21,538,0.0100,20260308-204512
449,5,44.29,77,0.0100,20260308-204513
450,26,274.01,446,0.0100,20260308-204513
451,34,356.61,749,0.0100,20260308-204513
452,45,481.38,757,0.0100,20260308-204514
453,23,235.96,547,0.0100,20260308-204514
454,2,12.61,32,0.0100,20260308-204515
455,33,347.94,560,0.0100,20260308-204515
456,24,254.79,575,0.0100,20260308-204516
457,32,343.46,577,0.0100,20260308-204516
458,32,339.35,625,0.0100,20260308-204516
459,24,246.18,357,0.0100,20260308-204518
460,40,427.14,948,0.0100,20260308-204518
461,31,330.02,602,0.0100,20260308-204518
462,35,371.06,671,0.0100,20260308-204518
463,40,419.20,745,0.0100,20260308-204519
464,25,258.98,358,0.0100,20260308-204519
465,34,358.09,714,0.0100,20260308-204519
466,23,233.36,400,0.0100,20260308-204520
467,17,172.54,274,0.0100,20260308-204520
468,32,336.12,565,0.0100,20260308-204520
469,42,447.23,1096,0.0100,20260308-204521
470,39,418.63,652,0.0100,20260308-204522
471,17,178.44,304,0.0100,20260308-204522
472,19,198.31,299,0.0100,20260308-204522
473,48,519.33,1111,0.0100,20260308-204523
474,22,225.22,311,0.0100,20260308-204523
475,29,309.59,668,0.0100,20260308-204525
476,34,361.70,672,0.0100,20260308-204527
477,12,118.28,172,0.0100,20260308-204527
478,23,236.23,361,0.0100,20260308-204527
479,32,329.56,632,0.0100,20260308-204528
480,25,258.63,423,0.0100,20260308-204528
481,4,35.83,72,0.0100,20260308-204528
482,31,324.02,541,0.0100,20260308-204528
483,13,132.77,217,0.0100,20260308-204530
484,38,403.49,771,0.0100,20260308-204530
485,47,499.33,949,0.0100,20260308-204530
486,50,533.15,1120,0.0100,20260308-204531
487,34,354.60,661,0.0100,20260308-204531
488,40,424.37,856,0.0100,20260308-204532
489,14,143.22,323,0.0100,20260308-204532
490,28,295.61,408,0.0100,20260308-204533
491,43,464.87,834,0.0100,20260308-204533
492,30,316.51,420,0.0100,20260308-204533
493,51,533.53,1435,0.0100,20260308-204533
494,19,198.97,303,0.0100,20260308-204535
495,34,354.23,542,0.0100,20260308-204535
496,27,281.69,440,0.0100,20260308-204535
497,53,577.10,1264,0.0100,20260308-204536
498,43,447.68,1069,0.0100,20260308-204537
499,21,214.03,319,0.0100,20260308-204537
500,21,217.13,385,0.0100,20260308-204538
501,6,51.80,57,0.0100,20260308-204538
502,53,559.05,1438,0.0100,20260308-204538
503,40,425.45,640,0.0100,20260308-204538
504,28,289.48,468,0.0100,20260308-204539
505,34,361.73,673,0.0100,20260308-204539
506,26,271.51,436,0.0100,20260308-204541
507,23,236.34,411,0.0100,20260308-204541
508,10,98.24,147,0.0100,20260308-204541
509,30,315.44,720,0.0100,20260308-204543
510,50,539.12,1101,0.0100,20260308-204543
511,43,463.52,849,0.0100,20260308-204543
512,19,189.37,263,0.0100,20260308-204544
513,30,312.91,505,0.0100,20260308-204545
514,27,292.22,465,0.0100,20260308-204545
515,39,407.33,848,0.0100,20260308-204546
516,18,185.46,233,0.0100,20260308-204546
517,32,322.76,605,0.0100,20260308-204546
518,46,495.10,1105,0.0100,20260308-204547
519,34,359.43,620,0.0100,20260308-204548
520,20,202.71,269,0.0100,20260308-204548
521,27,285.25,393,0.0100,20260308-204548
522,13,131.04,190,0.0100,20260308-204549
523,41,429.75,655,0.0100,20260308-204550
524,39,411.01,980,0.0100,20260308-204550
525,2,11.74,29,0.0100,20260308-204550
526,36,388.53,669,0.0100,20260308-204550
527,57,617.19,1459,0.0100,20260308-204551
528,16,163.75,242,0.0100,20260308-204552
529,33,354.07,537,0.0100,20260308-204552
530,39,404.64,1117,0.0100,20260308-204552
531,28,290.43,460,0.0100,20260308-204552
532,48,526.56,1058,0.0100,20260308-204553
533,17,171.50,248,0.0100,20260308-204553
534,25,259.31,345,0.0100,20260308-204553
535,29,303.95,797,0.0100,20260308-204554
536,24,250.07,418,0.0100,20260308-204554
537,30,316.34,499,0.0100,20260308-204554
538,20,210.58,343,0.0100,20260308-204555
539,37,399.80,686,0.0100,20260308-204555
540,21,220.44,358,0.0100,20260308-204556
541,34,353.15,595,0.0100,20260308-204556
542,26,267.22,405,0.0100,20260308-204556
543,19,198.69,321,0.0100,20260308-204556
544,12,119.37,176,0.0100,20260308-204556
545,29,306.60,370,0.0100,20260308-204557
546,19,200.13,337,0.0100,20260308-204557
547,8,75.00,119,0.0100,20260308-204558
548,11,111.27,175,0.0100,20260308-204558
549,7,66.90,88,0.0100,20260308-204558
550,23,239.33,401,0.0100,20260308-204558
551,10,95.37,104,0.0100,20260308-204600
552,16,163.64,193,0.0100,20260308-204600
553,43,455.80,1074,0.0100,20260308-204600
554,22,230.89,398,0.0100,20260308-204601
555,25,261.23,353,0.0100,20260308-204601
556,25,255.06,360,0.0100,20260308-204603
557,19,186.00,230,0.0100,20260308-204604
558,30,314.06,568,0.0100,20260308-204605
559,1,1.26,16,0.0100,20260308-204605
560,1,1.26,16,0.0100,20260308-204605
561,38,403.30,629,0.0100,20260308-204606
562,37,399.62,680,0.0100,20260308-204606
563,39,407.48,795,0.0100,20260308-204606
564,36,382.38,575,0.0100,20260308-204607
565,39,414.19,940,0.0100,20260308-204607
566,44,473.79,975,0.0100,20260308-204609
567,11,106.53,139,0.0100,20260308-204609
568,21,214.25,277,0.0100,20260308-204610
569,51,549.56,1074,0.0100,20260308-204610
570,39,422.60,688,0.0100,20260308-204611
571,7,63.23,95,0.0100,20260308-204611
572,40,414.92,780,0.0100,20260308-204612
573,32,339.02,501,0.0100,20260308-204612
574,52,563.10,1285,0.0100,20260308-204612
575,32,335.97,496,0.0100,20260308-204613
576,7,66.03,105,0.0100,20260308-204613
577,37,397.73,655,0.0100,20260308-204613
578,47,498.40,836,0.0100,20260308-204614
579,47,494.99,1043,0.0100,20260308-204614
580,5,43.84,62,0.0100,20260308-204614
581,3,20.99,45,0.0100,20260308-204614
582,46,485.80,964,0.0100,20260308-204614
583,21,217.02,350,0.0100,20260308-204615
584,39,411.95,642,0.0100,20260308-204616
585,15,151.35,211,0.0100,20260308-204616
586,39,416.57,809,0.0100,20260308-204618
587,33,352.84,656,0.0100,20260308-204618
588,25,257.60,373,0.0100,20260308-204619
589,36,382.25,612,0.0100,20260308-204619
590,21,200.36,385,0.0100,20260308-204620
591,25,251.91,353,0.0100,20260308-204621
592,22,231.90,427,0.0100,20260308-204621
593,32,335.83,450,0.0100,20260308-204621
594,2,10.86,17,0.0100,20260308-204621
595,8,77.09,120,0.0100,20260308-204622
596,6,52.28,39,0.0100,20260308-204622
597,32,338.10,509,0.0100,20260308-204622
598,49,521.48,991,0.0100,20260308-204622
599,42,451.06,802,0.0100,20260308-204623
600,46,495.73,869,0.0100,20260308-204623
601,4,33.96,49,0.0100,20260308-204623
602,37,393.91,597,0.0100,20260308-204625
603,28,297.66,393,0.0100,20260308-204625
604,34,366.21,514,0.0100,20260308-204626
605,40,429.37,741,0.0100,20260308-204627
606,24,255.05,417,0.0100,20260308-204627
607,26,266.90,356,0.0100,20260308-204627
608,47,494.88,1170,0.0100,20260308-204629
609,28,298.40,508,0.0100,20260308-204629
610,31,335.34,518,0.0100,20260308-204630
611,38,407.03,651,0.0100,20260308-204631
612,31,325.57,670,0.0100,20260308-204631
613,28,297.49,486,0.0100,20260308-204631
614,21,221.19,343,0.0100,20260308-204631
615,42,459.78,758,0.0100,20260308-204632
616,26,273.39,358,0.0100,20260308-204632
617,47,497.19,976,0.0100,20260308-204632
618,3,22.37,47,0.0100,20260308-204633
619,55,588.99,1499,0.0100,20260308-204633
620,29,302.18,479,0.0100,20260308-204633
621,47,493.89,1119,0.0100,20260308-204634
622,20,206.58,303,0.0100,20260308-204634
623,22,233.68,365,0.0100,20260308-204634
624,47,497.17,671,0.0100,20260308-204634
625,45,483.98,792,0.0100,20260308-204636
626,52,559.46,1175,0.0100,20260308-204637
627,36,373.09,606,0.0100,20260308-204640
628,35,372.84,704,0.0100,20260308-204640
629,37,400.12,696,0.0100,20260308-204640
630,33,347.16,538,0.0100,20260308-204641
631,36,378.94,652,0.0100,20260308-204641
632,41,436.81,711,0.0100,20260308-204642
633,34,365.97,635,0.0100,20260308-204642
