episode,score,total_reward,steps,eps,timestamp
84,0,-10.97,16,0.9949,20260309-194044
85,0,-10.08,9,0.9949,20260309-194044
86,0,-10.22,11,0.9948,20260309-194044
87,0,-11.81,24,0.9947,20260309-194044
88,0,-12.56,37,0.9946,20260309-194044
89,0,-10.55,10,0.9946,20260309-194044
90,0,-10.08,12,0.9946,20260309-194044
91,0,-10.14,6,0.9945,20260309-194044
92,0,-11.67,39,0.9945,20260309-194044
93,0,-9.94,7,0.9944,20260309-194044
94,1,-0.67,14,0.9944,20260309-194044
95,0,-14.33,42,0.9943,20260309-194044
96,2,9.71,22,0.9943,20260309-194044
97,0,-10.79,13,0.9942,20260309-194044
98,1,0.06,11,0.9942,20260309-194044
99,0,-12.69,31,0.9942,20260309-194044
100,0,-10.20,6,0.9942,20260309-194044
101,0,-15.89,63,0.9941,20260309-194044
102,0,-12.04,29,0.9940,20260309-194044
103,0,-10.24,16,0.9940,20260309-194044
104,0,-11.24,21,0.9938,20260309-194044
105,0,-10.26,12,0.9935,20260309-194045
106,0,-10.18,10,0.9935,20260309-194045
107,0,-10.18,7,0.9934,20260309-194045
108,0,-10.08,12,0.9934,20260309-194045
109,0,-16.85,56,0.9934,20260309-194045
110,0,-9.96,9,0.9934,20260309-194045
111,1,-1.92,28,0.9934,20260309-194045
112,0,-10.51,15,0.9934,20260309-194045
113,0,-10.50,25,0.9933,20260309-194045
114,1,-1.35,20,0.9932,20260309-194045
115,0,-12.05,33,0.9931,20260309-194045
116,0,-12.74,27,0.9931,20260309-194045
117,0,-10.20,15,0.9929,20260309-194045
118,0,-10.28,14,0.9928,20260309-194045
119,0,-10.04,8,0.9927,20260309-194045
120,0,-10.28,8,0.9927,20260309-194045
121,0,-10.61,13,0.9927,20260309-194045
122,0,-12.58,30,0.9927,20260309-194045
123,1,-1.32,18,0.9926,20260309-194045
124,0,-15.76,46,0.9926,20260309-194045
125,0,-10.22,8,0.9923,20260309-194045
126,1,-3.33,28,0.9923,20260309-194045
127,1,-0.04,9,0.9922,20260309-194045
128,0,-10.28,11,0.9922,20260309-194045
129,0,-10.02,12,0.9922,20260309-194045
130,0,-10.90,17,0.9921,20260309-194045
131,1,-0.72,28,0.9921,20260309-194045
132,0,-12.04,21,0.9921,20260309-194045
133,0,-10.16,8,0.9920,20260309-194045
134,0,-16.44,53,0.9919,20260309-194045
135,0,-10.93,25,0.9917,20260309-194045
136,1,-1.58,28,0.9917,20260309-194045
137,0,-11.71,26,0.9917,20260309-194045
138,0,-10.83,11,0.9916,20260309-194045
139,0,-10.28,11,0.9916,20260309-194045
140,0,-13.09,39,0.9916,20260309-194045
141,0,-10.26,12,0.9915,20260309-194045
142,0,-11.34,19,0.9915,20260309-194045
143,1,0.04,7,0.9914,20260309-194045
144,0,-16.18,55,0.9914,20260309-194045
145,0,-10.44,21,0.9913,20260309-194045
146,0,-10.85,13,0.9913,20260309-194045
147,0,-10.14,9,0.9913,20260309-194045
148,0,-10.24,10,0.9913,20260309-194045
149,1,-2.93,27,0.9913,20260309-194045
150,0,-11.16,22,0.9912,20260309-194045
151,1,0.16,10,0.9911,20260309-194045
152,0,-14.23,35,0.9911,20260309-194045
153,0,-10.22,8,0.9911,20260309-194045
154,0,-10.02,12,0.9910,20260309-194045
155,0,-14.94,37,0.9909,20260309-194045
156,1,-0.90,24,0.9908,20260309-194045
157,0,-10.34,11,0.9906,20260309-194045
158,0,-11.14,11,0.9906,20260309-194045
159,0,-10.24,10,0.9906,20260309-194045
160,0,-10.18,10,0.9906,20260309-194045
161,0,-10.20,9,0.9906,20260309-194045
162,0,-11.20,17,0.9906,20260309-194045
163,0,-10.84,17,0.9905,20260309-194045
164,0,-10.28,8,0.9903,20260309-194045
165,0,-10.73,10,0.9903,20260309-194045
166,0,-11.22,16,0.9901,20260309-194046
167,1,-0.08,10,0.9901,20260309-194046
168,0,-10.14,6,0.9900,20260309-194046
169,0,-10.34,14,0.9900,20260309-194046
170,0,-10.28,8,0.9899,20260309-194046
171,0,-14.67,45,0.9898,20260309-194046
172,0,-12.17,24,0.9898,20260309-194046
173,1,0.06,14,0.9897,20260309-194046
174,0,-10.14,18,0.9896,20260309-194046
175,1,-1.34,20,0.9895,20260309-194046
176,0,-11.53,35,0.9893,20260309-194046
177,0,-11.56,20,0.9893,20260309-194046
178,0,-10.42,19,0.9893,20260309-194046
179,0,-10.32,15,0.9892,20260309-194046
180,0,-10.63,18,0.9892,20260309-194046
181,0,-11.44,24,0.9890,20260309-194046
182,0,-9.92,8,0.9888,20260309-194046
183,0,-12.96,29,0.9888,20260309-194046
184,0,-10.08,6,0.9887,20260309-194046
185,1,-1.20,15,0.9887,20260309-194046
186,1,-1.88,34,0.9887,20260309-194046
187,0,-11.44,14,0.9887,20260309-194046
188,0,-10.20,12,0.9886,20260309-194046
189,0,-11.10,22,0.9885,20260309-194046
190,1,-0.04,21,0.9885,20260309-194046
191,0,-12.77,25,0.9882,20260309-194046
192,0,-10.43,13,0.9880,20260309-194046
193,0,-13.17,27,0.9880,20260309-194046
194,0,-9.94,7,0.9880,20260309-194046
195,0,-11.67,18,0.9879,20260309-194046
196,1,-1.25,13,0.9879,20260309-194046
197,0,-17.09,57,0.9878,20260309-194046
198,1,-2.14,27,0.9877,20260309-194046
199,0,-10.34,11,0.9876,20260309-194046
200,0,-10.28,11,0.9876,20260309-194046
201,0,-13.10,38,0.9876,20260309-194046
202,0,-11.18,18,0.9875,20260309-194046
203,1,-5.89,41,0.9875,20260309-194046
204,0,-10.24,7,0.9875,20260309-194046
205,0,-10.57,18,0.9874,20260309-194046
206,2,9.05,25,0.9873,20260309-194046
207,0,-11.22,16,0.9872,20260309-194046
208,0,-10.30,13,0.9872,20260309-194046
209,0,-10.02,9,0.9871,20260309-194046
210,3,19.07,31,0.9871,20260309-194046
211,0,-10.14,9,0.9871,20260309-194046
212,0,-10.46,28,0.9871,20260309-194046
213,1,-3.94,44,0.9871,20260309-194046
214,0,-14.31,33,0.9871,20260309-194046
215,0,-12.64,40,0.9869,20260309-194046
216,0,-10.40,17,0.9868,20260309-194046
217,0,-10.10,8,0.9868,20260309-194046
218,0,-10.10,8,0.9867,20260309-194046
219,0,-10.02,9,0.9866,20260309-194046
220,0,-11.29,22,0.9866,20260309-194046
221,0,-17.76,69,0.9866,20260309-194046
222,0,-13.02,34,0.9866,20260309-194047
223,1,-1.26,30,0.9865,20260309-194047
224,0,-10.02,12,0.9864,20260309-194047
225,0,-10.16,8,0.9864,20260309-194047
226,0,-13.16,23,0.9864,20260309-194047
227,0,-11.48,15,0.9863,20260309-194047
228,0,-10.20,9,0.9862,20260309-194047
229,0,-10.16,28,0.9862,20260309-194047
230,1,-0.68,11,0.9862,20260309-194047
231,0,-10.34,11,0.9860,20260309-194047
232,0,-9.92,5,0.9859,20260309-194047
233,0,-10.63,12,0.9859,20260309-194047
234,1,-0.56,17,0.9858,20260309-194047
235,0,-10.98,22,0.9858,20260309-194047
236,0,-19.10,73,0.9857,20260309-194047
237,0,-10.16,11,0.9857,20260309-194047
238,0,-10.73,13,0.9855,20260309-194047
239,0,-10.32,21,0.9855,20260309-194047
240,0,-10.08,12,0.9855,20260309-194047
241,0,-10.20,15,0.9854,20260309-194047
242,0,-10.24,13,0.9853,20260309-194047
243,0,-11.85,21,0.9853,20260309-194047
244,0,-11.21,27,0.9852,20260309-194047
245,0,-10.04,5,0.9852,20260309-194047
246,0,-23.32,75,0.9852,20260309-194047
247,1,-1.10,26,0.9851,20260309-194047
248,0,-11.63,28,0.9851,20260309-194047
249,1,-0.81,16,0.9850,20260309-194047
250,0,-10.12,10,0.9850,20260309-194047
251,0,-14.76,37,0.9849,20260309-194047
252,0,-10.32,9,0.9849,20260309-194047
253,0,-10.14,9,0.9849,20260309-194047
254,0,-10.28,11,0.9848,20260309-194047
255,0,-10.71,14,0.9848,20260309-194047
256,1,-0.06,8,0.9847,20260309-194047
257,0,-11.20,20,0.9846,20260309-194047
258,1,-2.11,25,0.9846,20260309-194047
259,0,-10.30,16,0.9846,20260309-194047
260,1,-0.02,13,0.9846,20260309-194047
261,0,-11.28,19,0.9845,20260309-194047
262,0,-10.99,21,0.9845,20260309-194047
263,1,0.04,10,0.9844,20260309-194047
264,0,-10.37,13,0.9844,20260309-194047
265,0,-10.30,10,0.9843,20260309-194047
266,0,-10.30,13,0.9842,20260309-194047
267,0,-10.18,7,0.9841,20260309-194047
268,0,-11.89,31,0.9840,20260309-194047
269,0,-10.20,9,0.9840,20260309-194047
270,1,-0.04,12,0.9840,20260309-194047
271,0,-13.09,33,0.9838,20260309-194047
272,0,-10.34,14,0.9838,20260309-194047
273,0,-10.96,14,0.9838,20260309-194047
274,0,-10.16,8,0.9838,20260309-194047
275,0,-10.28,8,0.9837,20260309-194047
276,0,-10.55,13,0.9836,20260309-194047
277,0,-11.09,27,0.9836,20260309-194047
278,0,-10.87,18,0.9835,20260309-194047
279,0,-10.16,11,0.9835,20260309-194047
280,0,-10.34,11,0.9835,20260309-194047
281,0,-10.81,12,0.9834,20260309-194047
282,0,-16.09,38,0.9834,20260309-194047
283,0,-10.26,12,0.9832,20260309-194047
284,2,7.40,30,0.9832,20260309-194047
285,0,-10.28,8,0.9830,20260309-194047
286,0,-10.79,13,0.9830,20260309-194047
287,1,-2.58,37,0.9828,20260309-194047
288,0,-13.13,21,0.9827,20260309-194047
289,0,-10.04,8,0.9827,20260309-194048
290,1,-1.99,29,0.9827,20260309-194048
291,0,-10.26,12,0.9827,20260309-194048
292,0,-11.44,24,0.9827,20260309-194048
293,0,-9.94,10,0.9826,20260309-194048
294,0,-10.40,17,0.9825,20260309-194048
295,1,-1.48,23,0.9825,20260309-194048
296,0,-13.18,27,0.9824,20260309-194048
297,1,0.02,9,0.9824,20260309-194048
298,0,-12.30,28,0.9824,20260309-194048
299,0,-11.06,18,0.9823,20260309-194048
300,0,-11.27,23,0.9823,20260309-194048
301,0,-10.18,16,0.9823,20260309-194048
302,0,-11.01,20,0.9823,20260309-194048
303,0,-10.74,30,0.9822,20260309-194048
304,0,-11.82,23,0.9822,20260309-194048
305,0,-10.24,7,0.9821,20260309-194048
306,0,-10.18,10,0.9821,20260309-194048
307,0,-12.16,21,0.9820,20260309-194048
308,1,-0.02,7,0.9820,20260309-194048
309,1,-0.31,17,0.9819,20260309-194048
310,0,-10.20,9,0.9818,20260309-194048
311,0,-12.25,23,0.9818,20260309-194048
312,0,-14.90,47,0.9818,20260309-194048
313,2,10.10,17,0.9818,20260309-194048
314,0,-10.26,9,0.9816,20260309-194048
315,0,-10.28,8,0.9816,20260309-194048
316,0,-9.94,7,0.9815,20260309-194048
317,0,-10.20,18,0.9815,20260309-194048
318,0,-10.04,11,0.9814,20260309-194048
319,1,-1.67,25,0.9813,20260309-194048
320,0,-11.05,25,0.9812,20260309-194048
321,0,-10.32,15,0.9811,20260309-194048
322,0,-10.14,9,0.9811,20260309-194048
323,1,-1.26,27,0.9810,20260309-194048
324,0,-10.47,14,0.9810,20260309-194048
325,0,-11.48,18,0.9809,20260309-194048
326,0,-13.12,41,0.9809,20260309-194048
327,0,-11.16,13,0.9808,20260309-194048
328,0,-10.14,9,0.9807,20260309-194048
329,1,-0.65,18,0.9805,20260309-194048
330,0,-10.06,13,0.9805,20260309-194048
331,0,-10.02,6,0.9805,20260309-194048
332,0,-10.42,19,0.9803,20260309-194048
333,1,-0.41,21,0.9803,20260309-194048
334,0,-10.20,9,0.9801,20260309-194048
335,0,-11.95,27,0.9801,20260309-194048
336,0,-10.36,13,0.9799,20260309-194048
337,0,-10.34,17,0.9798,20260309-194048
338,1,-1.00,22,0.9797,20260309-194048
339,0,-13.99,34,0.9797,20260309-194048
340,0,-10.65,20,0.9795,20260309-194048
341,1,-0.67,14,0.9795,20260309-194048
342,0,-10.12,19,0.9795,20260309-194048
343,0,-12.32,26,0.9794,20260309-194048
344,0,-10.34,11,0.9794,20260309-194048
345,1,-0.51,16,0.9793,20260309-194048
346,0,-10.34,20,0.9793,20260309-194048
347,1,-0.20,13,0.9792,20260309-194048
348,0,-10.04,14,0.9791,20260309-194048
349,0,-11.96,26,0.9790,20260309-194048
350,0,-11.32,17,0.9790,20260309-194048
351,0,-9.98,11,0.9790,20260309-194048
352,0,-11.55,29,0.9789,20260309-194048
353,0,-10.16,8,0.9789,20260309-194048
354,1,-0.06,14,0.9789,20260309-194048
355,0,-10.81,29,0.9789,20260309-194048
356,0,-10.06,13,0.9788,20260309-194048
357,0,-14.40,36,0.9787,20260309-194049
358,0,-10.18,13,0.9786,20260309-194049
359,0,-10.83,24,0.9786,20260309-194049
360,0,-18.14,54,0.9785,20260309-194049
361,0,-10.14,9,0.9785,20260309-194049
362,0,-9.96,9,0.9784,20260309-194049
363,1,-0.30,14,0.9784,20260309-194049
364,1,-1.98,25,0.9783,20260309-194049
365,0,-10.18,7,0.9783,20260309-194049
366,0,-10.12,7,0.9783,20260309-194049
367,0,-10.18,7,0.9782,20260309-194049
368,0,-14.88,37,0.9781,20260309-194049
369,1,-5.62,42,0.9781,20260309-194049
370,0,-10.83,14,0.9781,20260309-194049
371,0,-10.16,5,0.9780,20260309-194049
372,0,-10.08,6,0.9780,20260309-194049
373,0,-10.12,7,0.9779,20260309-194049
374,0,-11.42,25,0.9778,20260309-194049
375,0,-10.81,12,0.9778,20260309-194049
376,0,-10.22,8,0.9778,20260309-194049
377,1,-2.45,34,0.9778,20260309-194049
378,0,-11.44,17,0.9777,20260309-194049
379,0,-10.16,5,0.9777,20260309-194049
380,1,-0.63,16,0.9776,20260309-194049
381,0,-10.98,13,0.9775,20260309-194049
382,0,-10.87,21,0.9775,20260309-194049
383,0,-14.83,49,0.9775,20260309-194049
384,1,0.00,8,0.9775,20260309-194049
385,0,-12.05,24,0.9774,20260309-194049
386,0,-10.06,10,0.9774,20260309-194049
387,0,-16.41,49,0.9773,20260309-194049
388,0,-11.84,22,0.9773,20260309-194049
389,0,-11.05,18,0.9773,20260309-194049
390,0,-10.06,10,0.9771,20260309-194049
391,0,-10.02,9,0.9771,20260309-194049
392,0,-11.35,26,0.9770,20260309-194049
393,0,-10.51,12,0.9770,20260309-194049
394,0,-10.12,10,0.9768,20260309-194049
395,0,-10.28,11,0.9768,20260309-194049
396,0,-10.24,10,0.9767,20260309-194049
397,1,-0.31,17,0.9767,20260309-194049
398,0,-10.24,16,0.9766,20260309-194049
399,0,-10.14,12,0.9766,20260309-194049
400,0,-20.70,70,0.9766,20260309-194049
401,0,-10.28,8,0.9765,20260309-194049
402,0,-10.20,6,0.9765,20260309-194049
403,1,-0.24,11,0.9765,20260309-194049
404,0,-10.30,10,0.9765,20260309-194049
405,1,0.02,6,0.9764,20260309-194049
406,0,-10.22,8,0.9763,20260309-194049
407,0,-10.16,11,0.9763,20260309-194049
408,0,-10.63,21,0.9763,20260309-194049
409,0,-11.18,12,0.9763,20260309-194049
410,0,-13.36,31,0.9762,20260309-194049
411,0,-10.22,17,0.9761,20260309-194049
412,0,-10.24,16,0.9761,20260309-194049
413,0,-10.00,13,0.9761,20260309-194049
414,0,-20.39,70,0.9760,20260309-194049
415,0,-10.32,21,0.9760,20260309-194049
416,0,-10.22,8,0.9758,20260309-194049
417,0,-15.06,32,0.9758,20260309-194049
418,0,-11.61,29,0.9756,20260309-194049
419,0,-10.99,18,0.9755,20260309-194049
420,0,-11.08,20,0.9755,20260309-194049
421,0,-10.24,10,0.9755,20260309-194049
422,0,-10.24,10,0.9755,20260309-194049
423,3,20.04,12,0.9754,20260309-194049
424,0,-10.30,13,0.9754,20260309-194049
425,0,-10.20,9,0.9754,20260309-194049
426,1,0.14,9,0.9754,20260309-194049
427,0,-13.54,31,0.9754,20260309-194049
428,0,-10.39,15,0.9753,20260309-194049
429,0,-10.04,14,0.9751,20260309-194049
430,0,-10.18,10,0.9751,20260309-194049
431,0,-10.00,7,0.9751,20260309-194049
432,0,-10.30,10,0.9750,20260309-194049
433,0,-10.79,13,0.9749,20260309-194049
434,0,-10.30,10,0.9748,20260309-194050
435,0,-10.69,18,0.9747,20260309-194050
436,0,-10.55,19,0.9744,20260309-194050
437,0,-10.57,18,0.9743,20260309-194050
438,0,-15.89,46,0.9743,20260309-194050
439,0,-10.32,9,0.9742,20260309-194050
440,1,-0.83,25,0.9742,20260309-194050
441,0,-10.06,13,0.9741,20260309-194050
442,0,-10.22,14,0.9740,20260309-194050
443,0,-16.40,50,0.9740,20260309-194050
444,1,-0.56,26,0.9740,20260309-194050
445,2,7.13,36,0.9739,20260309-194050
446,0,-14.12,34,0.9739,20260309-194050
447,0,-10.77,17,0.9738,20260309-194050
448,0,-12.08,26,0.9737,20260309-194050
449,0,-10.20,12,0.9737,20260309-194050
450,0,-11.44,20,0.9737,20260309-194050
451,0,-15.00,32,0.9737,20260309-194050
452,0,-10.79,19,0.9736,20260309-194050
453,0,-11.69,20,0.9735,20260309-194050
454,0,-10.08,9,0.9735,20260309-194050
455,1,-1.21,18,0.9734,20260309-194050
456,0,-10.00,10,0.9734,20260309-194050
457,0,-9.98,5,0.9734,20260309-194050
458,0,-10.20,9,0.9733,20260309-194050
459,1,-0.98,23,0.9733,20260309-194050
460,0,-10.18,7,0.9733,20260309-194050
461,0,-9.98,8,0.9732,20260309-194050
462,0,-10.53,11,0.9732,20260309-194050
463,0,-11.03,16,0.9732,20260309-194050
464,0,-12.17,24,0.9732,20260309-194050
465,0,-10.76,29,0.9732,20260309-194050
466,0,-9.98,8,0.9729,20260309-194050
467,0,-9.88,7,0.9729,20260309-194050
468,0,-10.18,7,0.9728,20260309-194050
469,0,-10.85,13,0.9728,20260309-194050
470,0,-10.18,10,0.9727,20260309-194050
471,0,-13.51,29,0.9727,20260309-194050
472,1,-1.94,27,0.9727,20260309-194050
473,1,-1.02,24,0.9726,20260309-194050
474,0,-11.18,18,0.9725,20260309-194050
475,1,0.02,3,0.9724,20260309-194050
476,0,-10.34,11,0.9723,20260309-194050
477,0,-12.14,22,0.9723,20260309-194050
478,0,-10.06,13,0.9721,20260309-194050
479,0,-9.96,6,0.9721,20260309-194050
480,0,-11.28,16,0.9716,20260309-194050
481,0,-10.97,16,0.9716,20260309-194050
482,0,-14.61,39,0.9716,20260309-194050
483,1,-3.82,50,0.9715,20260309-194050
484,1,-0.10,9,0.9715,20260309-194050
485,0,-9.98,8,0.9715,20260309-194050
486,0,-10.69,18,0.9715,20260309-194050
487,0,-10.75,18,0.9714,20260309-194050
488,0,-10.99,21,0.9714,20260309-194050
489,0,-15.56,48,0.9714,20260309-194050
490,0,-10.91,16,0.9713,20260309-194050
491,0,-11.72,21,0.9712,20260309-194050
492,0,-11.44,17,0.9710,20260309-194050
493,1,-3.51,41,0.9710,20260309-194050
494,0,-10.12,7,0.9709,20260309-194050
495,0,-11.87,24,0.9709,20260309-194050
496,0,-10.71,20,0.9708,20260309-194051
497,0,-10.87,15,0.9706,20260309-194051
498,0,-14.29,35,0.9706,20260309-194051
499,0,-10.34,17,0.9706,20260309-194051
500,0,-9.98,8,0.9706,20260309-194051
501,0,-13.08,34,0.9704,20260309-194051
502,1,-0.94,30,0.9704,20260309-194051
503,0,-10.26,12,0.9703,20260309-194051
504,0,-13.82,38,0.9703,20260309-194051
505,0,-11.04,19,0.9702,20260309-194051
506,0,-10.16,8,0.9701,20260309-194051
507,0,-10.30,13,0.9701,20260309-194051
508,0,-12.79,32,0.9701,20260309-194051
509,1,-0.29,15,0.9700,20260309-194051
510,0,-10.20,9,0.9698,20260309-194051
511,0,-13.33,33,0.9697,20260309-194051
512,0,-10.06,10,0.9697,20260309-194051
513,0,-13.91,36,0.9697,20260309-194051
514,0,-12.13,31,0.9696,20260309-194051
515,0,-10.22,8,0.9696,20260309-194051
516,1,0.00,5,0.9696,20260309-194051
517,0,-10.55,16,0.9695,20260309-194051
518,0,-10.47,14,0.9693,20260309-194051
519,0,-12.43,23,0.9693,20260309-194051
520,0,-10.02,9,0.9692,20260309-194051
521,0,-16.40,38,0.9691,20260309-194051
522,0,-10.20,9,0.9691,20260309-194051
523,0,-10.06,7,0.9690,20260309-194051
524,0,-10.30,10,0.9688,20260309-194051
525,0,-10.04,8,0.9687,20260309-194051
526,0,-10.12,10,0.9687,20260309-194051
527,0,-16.03,51,0.9687,20260309-194051
528,0,-10.26,9,0.9687,20260309-194051
529,0,-12.29,29,0.9686,20260309-194051
530,0,-12.89,40,0.9686,20260309-194051
531,0,-10.79,19,0.9686,20260309-194051
532,0,-10.18,10,0.9686,20260309-194051
533,0,-10.18,7,0.9684,20260309-194051
534,0,-11.11,21,0.9684,20260309-194051
535,0,-12.51,26,0.9684,20260309-194051
536,0,-12.84,29,0.9684,20260309-194051
537,1,-14.55,89,0.9683,20260309-194051
538,0,-10.34,14,0.9682,20260309-194051
539,0,-11.59,22,0.9682,20260309-194051
540,0,-10.87,12,0.9681,20260309-194051
541,0,-11.27,23,0.9680,20260309-194051
542,0,-10.32,9,0.9679,20260309-194051
543,0,-15.86,37,0.9679,20260309-194051
544,0,-11.44,28,0.9679,20260309-194051
545,0,-21.05,75,0.9678,20260309-194051
546,1,-2.31,33,0.9677,20260309-194051
547,0,-10.34,11,0.9676,20260309-194051
548,0,-10.77,17,0.9676,20260309-194051
549,0,-10.71,17,0.9675,20260309-194051
550,0,-10.26,9,0.9675,20260309-194051
551,0,-13.78,42,0.9675,20260309-194051
552,0,-14.59,41,0.9675,20260309-194051
553,0,-10.28,8,0.9675,20260309-194051
554,0,-10.20,9,0.9675,20260309-194051
555,0,-10.36,13,0.9674,20260309-194051
556,0,-10.30,10,0.9674,20260309-194051
557,0,-10.59,11,0.9673,20260309-194051
558,0,-13.34,44,0.9673,20260309-194051
559,1,-0.02,10,0.9672,20260309-194051
560,0,-11.59,26,0.9672,20260309-194051
561,1,-0.93,22,0.9670,20260309-194052
562,2,10.06,9,0.9669,20260309-194052
563,0,-10.02,9,0.9668,20260309-194052
564,0,-10.26,12,0.9668,20260309-194052
565,0,-10.99,15,0.9667,20260309-194052
566,0,-12.34,25,0.9666,20260309-194052
567,0,-12.16,25,0.9663,20260309-194052
568,0,-10.83,14,0.9662,20260309-194052
569,1,0.06,8,0.9661,20260309-194052
570,0,-10.32,9,0.9661,20260309-194052
571,0,-15.41,52,0.9660,20260309-194052
572,0,-11.50,17,0.9660,20260309-194052
573,0,-12.56,27,0.9660,20260309-194052
574,0,-9.98,8,0.9660,20260309-194052
575,0,-10.32,21,0.9659,20260309-194052
576,0,-11.93,24,0.9659,20260309-194052
577,0,-11.65,16,0.9658,20260309-194052
578,0,-11.54,18,0.9657,20260309-194052
579,0,-10.59,17,0.9656,20260309-194052
580,0,-11.36,25,0.9656,20260309-194052
581,0,-10.26,12,0.9655,20260309-194052
582,0,-10.06,7,0.9655,20260309-194052
583,0,-12.37,32,0.9655,20260309-194052
584,0,-10.22,11,0.9655,20260309-194052
585,0,-10.44,15,0.9653,20260309-194052
586,0,-11.95,23,0.9653,20260309-194052
587,1,-0.70,22,0.9653,20260309-194052
588,0,-10.16,8,0.9653,20260309-194052
589,1,0.02,6,0.9650,20260309-194052
590,0,-13.66,27,0.9649,20260309-194052
591,0,-13.08,39,0.9648,20260309-194052
592,1,-1.68,29,0.9647,20260309-194052
593,0,-10.22,8,0.9647,20260309-194052
594,0,-10.40,14,0.9646,20260309-194052
595,0,-9.98,8,0.9645,20260309-194052
596,0,-10.28,8,0.9645,20260309-194052
597,0,-11.45,28,0.9644,20260309-194052
598,0,-13.88,45,0.9643,20260309-194052
599,0,-14.33,37,0.9643,20260309-194052
600,1,-0.08,13,0.9643,20260309-194052
601,0,-11.48,15,0.9643,20260309-194052
602,0,-11.61,18,0.9643,20260309-194052
603,1,-5.14,36,0.9641,20260309-194052
604,0,-11.22,19,0.9641,20260309-194052
605,0,-13.33,34,0.9641,20260309-194052
606,0,-10.12,7,0.9641,20260309-194052
607,0,-14.95,48,0.9640,20260309-194052
