episode,score,total_reward,steps,eps,timestamp
69,0,-22.27,136,0.8445,20260308-203349
70,0,-21.40,109,0.8436,20260308-203349
71,1,-0.49,21,0.8436,20260308-203349
72,1,-24.93,222,0.8407,20260308-203349
73,0,-25.00,153,0.8331,20260308-203349
74,0,-26.79,158,0.8327,20260308-203349
75,0,-23.40,109,0.8302,20260308-203350
76,0,-10.08,29,0.8286,20260308-203350
77,0,-11.97,38,0.8286,20260308-203350
78,0,-18.34,80,0.8286,20260308-203350
79,0,-12.48,62,0.8269,20260308-203350
80,1,-39.97,398,0.8228,20260308-203350
81,0,-14.70,71,0.8216,20260308-203350
82,0,-21.95,100,0.8195,20260308-203350
83,0,-13.31,42,0.8154,20260308-203350
84,0,-17.98,114,0.8150,20260308-203350
85,0,-19.87,89,0.8138,20260308-203350
86,0,-18.37,82,0.8097,20260308-203350
87,0,-21.14,123,0.8065,20260308-203350
88,0,-11.91,22,0.8061,20260308-203350
89,0,-28.71,164,0.8061,20260308-203350
90,0,-14.01,57,0.8053,20260308-203350
91,0,-11.78,47,0.8025,20260308-203350
92,1,0.69,33,0.8021,20260308-203350
93,0,-14.81,57,0.7997,20260308-203350
94,0,-13.07,38,0.7985,20260308-203350
95,0,-11.27,28,0.7985,20260308-203350
96,0,-19.16,88,0.7929,20260308-203351
97,1,-5.63,131,0.7901,20260308-203351
98,1,-0.70,32,0.7893,20260308-203351
99,0,-10.64,35,0.7858,20260308-203351
100,0,-12.11,32,0.7858,20260308-203351
101,0,-15.87,54,0.7838,20260308-203351
102,0,-14.56,61,0.7823,20260308-203351
103,0,-10.23,14,0.7803,20260308-203351
104,1,0.34,28,0.7791,20260308-203351
105,0,-20.82,72,0.7776,20260308-203351
106,0,-30.15,140,0.7768,20260308-203351
107,0,-10.80,21,0.7756,20260308-203351
108,1,0.39,13,0.7741,20260308-203351
109,0,-24.72,133,0.7737,20260308-203351
110,0,-11.30,41,0.7733,20260308-203351
111,0,-20.44,87,0.7718,20260308-203351
112,0,-10.48,29,0.7710,20260308-203351
113,1,-3.11,81,0.7706,20260308-203351
114,1,-0.48,20,0.7698,20260308-203351
115,1,0.15,17,0.7672,20260308-203351
116,0,-11.25,26,0.7668,20260308-203351
117,0,-10.95,26,0.7633,20260308-203352
118,1,-13.47,169,0.7629,20260308-203352
119,0,-21.15,100,0.7595,20260308-203352
120,0,-11.74,35,0.7572,20260308-203352
121,0,-10.78,19,0.7557,20260308-203352
122,1,-21.12,185,0.7554,20260308-203352
123,0,-15.14,80,0.7550,20260308-203352
124,0,-13.55,45,0.7538,20260308-203352
125,0,-20.90,84,0.7482,20260308-203352
126,0,-9.20,21,0.7478,20260308-203352
127,0,-14.83,51,0.7478,20260308-203352
128,0,-11.21,22,0.7471,20260308-203352
129,0,-13.76,46,0.7460,20260308-203352
130,0,-15.52,79,0.7456,20260308-203352
131,1,-6.55,74,0.7437,20260308-203352
132,0,-17.52,72,0.7426,20260308-203352
133,0,-15.79,70,0.7404,20260308-203352
134,0,-12.58,39,0.7393,20260308-203352
135,0,-10.76,27,0.7371,20260308-203352
136,0,-29.75,216,0.7356,20260308-203352
137,0,-10.68,29,0.7349,20260308-203352
138,0,-23.26,107,0.7338,20260308-203352
139,1,-15.80,162,0.7312,20260308-203353
140,0,-13.38,47,0.7308,20260308-203353
141,1,-0.12,14,0.7305,20260308-203353
142,0,-9.33,24,0.7305,20260308-203353
143,0,-15.91,78,0.7283,20260308-203353
144,1,-7.18,85,0.7279,20260308-203353
145,0,-13.32,58,0.7265,20260308-203353
146,1,-2.14,55,0.7236,20260308-203353
147,0,-16.88,69,0.7225,20260308-203353
148,1,0.28,24,0.7217,20260308-203353
149,0,-9.65,26,0.7214,20260308-203353
150,0,-11.59,30,0.7196,20260308-203353
151,0,-10.32,23,0.7181,20260308-203353
152,0,-11.60,41,0.7164,20260308-203353
153,0,-15.45,67,0.7106,20260308-203353
154,0,-18.67,89,0.7103,20260308-203353
155,0,-19.93,99,0.7099,20260308-203353
156,0,-11.30,31,0.7071,20260308-203353
157,0,-12.79,56,0.7018,20260308-203354
158,1,-2.27,59,0.7015,20260308-203354
159,1,-13.07,117,0.6983,20260308-203354
160,0,-11.48,62,0.6976,20260308-203354
161,1,-1.82,44,0.6952,20260308-203354
162,1,-17.35,167,0.6945,20260308-203354
163,0,-12.80,97,0.6938,20260308-203354
164,0,-18.36,68,0.6924,20260308-203354
165,0,-18.46,107,0.6900,20260308-203354
166,0,-9.49,20,0.6883,20260308-203354
167,0,-18.81,104,0.6869,20260308-203354
168,1,-5.54,102,0.6855,20260308-203354
169,0,-9.00,21,0.6852,20260308-203354
170,0,-13.43,51,0.6841,20260308-203354
171,1,-4.54,68,0.6835,20260308-203354
172,1,-4.63,78,0.6828,20260308-203354
173,0,-12.61,57,0.6817,20260308-203355
174,0,-12.71,42,0.6794,20260308-203355
175,1,-11.65,157,0.6783,20260308-203355
176,0,-11.69,30,0.6780,20260308-203355
177,1,0.62,20,0.6767,20260308-203355
178,1,-1.24,56,0.6753,20260308-203355
179,0,-15.06,68,0.6743,20260308-203355
180,0,-10.45,16,0.6740,20260308-203355
181,0,-12.02,33,0.6729,20260308-203355
182,1,-0.71,43,0.6723,20260308-203355
183,0,-11.98,39,0.6719,20260308-203355
184,0,-9.88,19,0.6719,20260308-203355
185,1,-9.70,120,0.6689,20260308-203355
186,1,-3.22,44,0.6679,20260308-203355
187,0,-11.63,34,0.6666,20260308-203355
188,0,-10.32,33,0.6656,20260308-203355
189,0,-10.28,29,0.6642,20260308-203355
190,1,0.48,34,0.6639,20260308-203355
191,0,-13.28,29,0.6633,20260308-203355
192,0,-31.18,213,0.6626,20260308-203355
193,1,0.79,13,0.6623,20260308-203355
194,0,-14.60,71,0.6616,20260308-203355
195,0,-10.14,25,0.6596,20260308-203355
196,0,-10.36,17,0.6540,20260308-203356
197,0,-11.58,29,0.6530,20260308-203356
198,0,-15.54,59,0.6527,20260308-203356
199,1,-10.77,137,0.6521,20260308-203356
200,0,-13.38,69,0.6514,20260308-203356
201,2,7.44,117,0.6508,20260308-203356
202,0,-16.93,66,0.6501,20260308-203356
203,0,-14.72,58,0.6498,20260308-203356
204,0,-10.79,48,0.6482,20260308-203356
205,0,-13.15,53,0.6482,20260308-203356
206,0,-11.36,46,0.6472,20260308-203356
207,0,-11.23,34,0.6420,20260308-203356
208,0,-14.36,68,0.6420,20260308-203356
209,1,0.85,27,0.6411,20260308-203356
210,1,-11.43,123,0.6411,20260308-203356
211,0,-10.97,28,0.6392,20260308-203356
212,1,0.00,42,0.6392,20260308-203356
213,0,-10.30,11,0.6385,20260308-203356
214,0,-13.97,38,0.6385,20260308-203356
215,1,0.29,33,0.6366,20260308-203356
216,1,-2.22,54,0.6347,20260308-203356
217,0,-11.45,45,0.6337,20260308-203356
218,1,-8.39,99,0.6296,20260308-203357
219,1,-1.74,36,0.6296,20260308-203357
220,0,-11.20,31,0.6293,20260308-203357
221,0,-14.82,50,0.6262,20260308-203357
222,0,-11.68,39,0.6262,20260308-203357
223,1,-1.97,93,0.6243,20260308-203357
224,1,-10.26,122,0.6240,20260308-203357
225,0,-14.70,49,0.6231,20260308-203357
226,0,-9.71,22,0.6227,20260308-203357
227,0,-12.15,53,0.6224,20260308-203357
228,0,-12.76,46,0.6203,20260308-203357
229,0,-10.50,31,0.6196,20260308-203357
230,0,-15.18,62,0.6172,20260308-203357
231,0,-9.27,18,0.6169,20260308-203357
232,0,-10.31,32,0.6162,20260308-203357
233,0,-20.27,82,0.6153,20260308-203357
234,2,2.70,116,0.6135,20260308-203357
235,1,-8.43,121,0.6132,20260308-203357
236,0,-26.95,185,0.6126,20260308-203357
237,0,-14.35,45,0.6122,20260308-203357
238,1,0.34,18,0.6113,20260308-203357
239,0,-11.18,29,0.6113,20260308-203357
240,1,-6.75,73,0.6110,20260308-203357
241,1,-0.15,7,0.6092,20260308-203357
242,0,-15.49,48,0.6080,20260308-203357
243,0,-12.94,44,0.6062,20260308-203358
244,0,-12.58,39,0.6052,20260308-203358
245,0,-10.50,21,0.6046,20260308-203358
246,0,-10.56,17,0.6040,20260308-203358
247,0,-8.94,25,0.6037,20260308-203358
248,0,-9.08,29,0.6037,20260308-203358
249,0,-11.62,33,0.6031,20260308-203358
250,1,0.34,48,0.6016,20260308-203358
251,1,1.33,19,0.5989,20260308-203358
252,1,-2.36,102,0.5983,20260308-203358
253,2,10.07,36,0.5971,20260308-203358
254,0,-16.28,55,0.5968,20260308-203358
255,0,-9.65,26,0.5959,20260308-203358
256,2,6.24,97,0.5944,20260308-203358
257,0,-10.64,25,0.5941,20260308-203358
258,0,-10.24,35,0.5936,20260308-203358
259,1,-1.23,35,0.5933,20260308-203358
260,1,-0.99,41,0.5930,20260308-203358
261,0,-9.74,35,0.5927,20260308-203358
262,1,-2.45,47,0.5921,20260308-203358
263,1,0.71,21,0.5921,20260308-203358
264,0,-16.44,80,0.5912,20260308-203358
265,0,-10.17,28,0.5906,20260308-203358
266,0,-10.86,27,0.5888,20260308-203358
267,1,-11.40,120,0.5879,20260308-203358
268,1,0.75,17,0.5876,20260308-203358
269,0,-9.62,23,0.5874,20260308-203358
270,1,-0.09,21,0.5859,20260308-203358
271,0,-10.20,21,0.5850,20260308-203358
272,1,0.46,36,0.5838,20260308-203359
273,0,-12.33,34,0.5835,20260308-203359
274,1,-2.26,48,0.5789,20260308-203359
275,0,-12.63,43,0.5780,20260308-203359
276,0,-19.53,66,0.5766,20260308-203359
277,1,-7.42,54,0.5763,20260308-203359
278,2,9.85,28,0.5757,20260308-203359
279,2,7.26,47,0.5737,20260308-203359
280,0,-9.84,35,0.5734,20260308-203359
281,2,-4.88,174,0.5711,20260308-203359
282,0,-10.61,22,0.5694,20260308-203359
283,0,-9.54,15,0.5691,20260308-203359
284,0,-9.37,28,0.5683,20260308-203359
285,0,-10.80,21,0.5677,20260308-203359
286,0,-16.10,71,0.5671,20260308-203359
287,1,-0.67,103,0.5671,20260308-203359
288,1,-9.77,155,0.5666,20260308-203359
289,1,-6.18,92,0.5666,20260308-203359
290,1,-2.33,75,0.5663,20260308-203359
291,1,-5.31,73,0.5649,20260308-203359
292,0,-10.39,30,0.5626,20260308-203400
293,1,-1.29,51,0.5621,20260308-203400
294,1,-6.31,61,0.5615,20260308-203400
295,0,-9.92,13,0.5612,20260308-203400
296,1,0.74,28,0.5593,20260308-203400
297,0,-10.98,29,0.5581,20260308-203400
298,0,-11.71,32,0.5576,20260308-203400
299,0,-10.62,33,0.5573,20260308-203400
300,1,-6.81,83,0.5545,20260308-203400
301,1,-1.66,48,0.5537,20260308-203400
302,1,-1.71,33,0.5529,20260308-203400
303,0,-11.21,32,0.5526,20260308-203400
304,0,-9.70,31,0.5487,20260308-203400
305,1,-4.37,75,0.5482,20260308-203400
306,0,-15.49,56,0.5471,20260308-203400
307,0,-15.08,76,0.5471,20260308-203400
308,0,-12.37,38,0.5471,20260308-203400
309,0,-9.92,23,0.5463,20260308-203400
310,1,-4.97,79,0.5457,20260308-203400
311,1,-3.29,51,0.5452,20260308-203400
312,0,-31.45,156,0.5446,20260308-203400
313,1,-0.01,63,0.5438,20260308-203400
314,0,-10.79,40,0.5435,20260308-203400
315,1,1.86,36,0.5430,20260308-203400
316,1,0.75,17,0.5425,20260308-203400
317,1,-1.01,43,0.5419,20260308-203401
318,0,-9.45,16,0.5419,20260308-203401
319,1,-13.12,158,0.5406,20260308-203401
320,1,-10.52,105,0.5403,20260308-203401
321,0,-9.56,17,0.5373,20260308-203401
322,0,-9.57,18,0.5371,20260308-203401
323,2,9.77,46,0.5362,20260308-203401
324,0,-10.09,30,0.5354,20260308-203401
325,0,-12.83,43,0.5354,20260308-203401
326,0,-11.04,35,0.5344,20260308-203401
327,1,-0.27,39,0.5325,20260308-203401
328,1,0.10,62,0.5314,20260308-203401
329,1,1.49,23,0.5309,20260308-203401
330,0,-12.67,54,0.5306,20260308-203401
331,1,0.49,23,0.5283,20260308-203401
332,0,-9.80,31,0.5280,20260308-203401
333,0,-16.29,48,0.5277,20260308-203401
334,1,-3.27,58,0.5269,20260308-203401
335,1,-0.90,72,0.5264,20260308-203401
336,1,-0.19,41,0.5264,20260308-203401
337,2,10.09,74,0.5248,20260308-203401
338,2,2.96,86,0.5241,20260308-203401
339,1,0.44,18,0.5230,20260308-203401
340,0,-12.95,36,0.5220,20260308-203401
341,0,-8.64,25,0.5217,20260308-203401
342,0,-9.40,21,0.5209,20260308-203402
343,2,6.59,74,0.5207,20260308-203402
344,1,0.50,12,0.5199,20260308-203402
345,0,-12.14,44,0.5194,20260308-203402
346,0,-11.61,32,0.5157,20260308-203402
347,0,-11.05,36,0.5155,20260308-203402
348,0,-10.14,25,0.5142,20260308-203402
349,3,10.32,165,0.5139,20260308-203402
350,0,-13.60,71,0.5121,20260308-203402
351,1,-2.89,57,0.5116,20260308-203402
352,1,0.95,17,0.5114,20260308-203402
353,0,-13.55,53,0.5083,20260308-203402
354,0,-9.67,28,0.5070,20260308-203402
355,2,7.78,85,0.5060,20260308-203402
356,0,-15.58,62,0.5058,20260308-203402
357,0,-11.32,33,0.5055,20260308-203402
358,1,-3.27,63,0.5038,20260308-203402
359,0,-13.41,42,0.5015,20260308-203402
360,0,-13.50,41,0.5012,20260308-203403
361,0,-10.70,41,0.5010,20260308-203403
362,1,-5.27,86,0.4990,20260308-203403
363,0,-10.51,32,0.4990,20260308-203403
364,2,1.88,110,0.4987,20260308-203403
365,2,6.90,142,0.4987,20260308-203403
366,0,-11.58,47,0.4965,20260308-203403
367,0,-14.35,45,0.4945,20260308-203403
368,1,0.94,48,0.4940,20260308-203403
369,1,-0.15,47,0.4938,20260308-203403
370,2,-5.82,153,0.4933,20260308-203403
371,1,-0.40,32,0.4930,20260308-203403
372,2,9.69,44,0.4928,20260308-203403
373,1,0.67,25,0.4928,20260308-203403
374,1,-2.56,38,0.4920,20260308-203403
375,0,-36.72,169,0.4920,20260308-203403
376,0,-11.17,28,0.4918,20260308-203403
377,3,19.94,110,0.4916,20260308-203403
378,2,6.66,96,0.4913,20260308-203403
379,0,-9.05,16,0.4906,20260308-203403
380,1,0.03,29,0.4893,20260308-203403
381,1,0.51,41,0.4886,20260308-203403
382,0,-9.09,20,0.4884,20260308-203403
383,1,-0.51,52,0.4884,20260308-203403
384,1,0.52,20,0.4881,20260308-203403
385,1,0.78,24,0.4869,20260308-203403
386,0,-9.29,20,0.4867,20260308-203403
387,1,-0.02,24,0.4847,20260308-203403
388,0,-10.88,29,0.4847,20260308-203403
389,0,-9.11,22,0.4833,20260308-203403
390,3,21.48,46,0.4828,20260308-203403
391,1,-0.86,28,0.4825,20260308-203403
392,0,-12.68,39,0.4818,20260308-203404
393,1,-0.30,22,0.4816,20260308-203404
394,1,-2.40,52,0.4811,20260308-203404
395,1,-0.21,33,0.4804,20260308-203404
396,0,-9.82,33,0.4801,20260308-203404
397,0,-12.30,31,0.4792,20260308-203404
398,1,0.91,21,0.4775,20260308-203404
399,0,-9.56,17,0.4761,20260308-203404
400,1,-8.20,95,0.4758,20260308-203404
401,2,9.93,70,0.4751,20260308-203404
402,3,17.75,79,0.4737,20260308-203404
403,0,-17.26,68,0.4720,20260308-203404
404,1,0.93,19,0.4713,20260308-203404
405,1,-1.62,51,0.4706,20260308-203404
406,2,12.18,45,0.4697,20260308-203404
407,0,-11.48,29,0.4692,20260308-203404
408,1,-3.59,60,0.4690,20260308-203404
409,1,-1.80,42,0.4676,20260308-203404
410,1,-10.84,113,0.4650,20260308-203404
411,1,-4.45,83,0.4650,20260308-203404
412,1,-6.96,83,0.4620,20260308-203405
413,3,18.20,84,0.4613,20260308-203405
414,2,10.17,36,0.4606,20260308-203405
415,1,0.35,46,0.4606,20260308-203405
416,2,9.39,44,0.4595,20260308-203405
417,5,38.45,101,0.4581,20260308-203405
418,1,-0.78,50,0.4576,20260308-203405
419,2,5.04,69,0.4576,20260308-203405
420,2,5.29,94,0.4572,20260308-203405
421,3,20.00,64,0.4558,20260308-203405
422,1,-9.66,83,0.4558,20260308-203405
423,2,1.86,125,0.4553,20260308-203405
424,1,-0.03,45,0.4547,20260308-203405
425,1,0.98,24,0.4540,20260308-203405
426,1,-3.25,82,0.4531,20260308-203405
427,0,-9.89,20,0.4531,20260308-203405
428,1,-0.71,23,0.4519,20260308-203405
429,1,-0.67,19,0.4510,20260308-203405
430,3,20.10,44,0.4506,20260308-203405
431,1,-1.03,35,0.4501,20260308-203405
432,2,10.83,50,0.4499,20260308-203405
433,1,-5.16,80,0.4492,20260308-203405
434,1,-0.48,40,0.4486,20260308-203405
435,0,-9.93,34,0.4481,20260308-203405
436,2,10.01,62,0.4479,20260308-203405
437,1,0.89,23,0.4479,20260308-203405
438,1,-1.15,37,0.4463,20260308-203405
439,1,0.46,16,0.4450,20260308-203406
440,1,0.69,23,0.4448,20260308-203406
441,1,0.66,26,0.4448,20260308-203406
442,0,-9.29,20,0.4434,20260308-203406
443,1,-2.67,86,0.4412,20260308-203406
444,0,-9.36,17,0.4410,20260308-203406
445,1,0.69,33,0.4406,20260308-203406
446,3,17.92,108,0.4406,20260308-203406
447,1,-6.78,70,0.4401,20260308-203406
448,1,0.19,63,0.4399,20260308-203406
449,1,-0.29,31,0.4395,20260308-203406
450,1,1.23,29,0.4384,20260308-203406
451,2,10.67,36,0.4355,20260308-203406
452,1,-5.48,60,0.4349,20260308-203406
453,1,-0.30,22,0.4347,20260308-203406
454,1,0.55,17,0.4347,20260308-203406
455,4,29.22,83,0.4347,20260308-203406
456,2,9.11,32,0.4331,20260308-203406
457,2,10.79,34,0.4331,20260308-203406
458,1,0.97,15,0.4323,20260308-203406
459,1,-1.49,51,0.4299,20260308-203406
460,1,0.37,15,0.4299,20260308-203406
461,1,-0.93,55,0.4286,20260308-203407
462,1,0.99,33,0.4275,20260308-203407
463,0,-9.14,35,0.4271,20260308-203407
464,3,14.47,117,0.4263,20260308-203407
465,1,0.40,22,0.4252,20260308-203407
466,2,11.68,75,0.4250,20260308-203407
467,1,-3.87,49,0.4243,20260308-203407
468,3,14.06,118,0.4243,20260308-203407
469,1,-0.06,38,0.4241,20260308-203407
470,3,16.61,73,0.4241,20260308-203407
471,1,-6.24,108,0.4216,20260308-203407
472,2,7.70,63,0.4212,20260308-203407
473,5,35.98,146,0.4193,20260308-203407
474,3,20.98,66,0.4191,20260308-203407
475,1,0.15,57,0.4178,20260308-203407
476,0,-14.58,55,0.4170,20260308-203407
477,1,0.58,24,0.4161,20260308-203407
478,2,5.79,54,0.4161,20260308-203407
479,1,-1.15,47,0.4151,20260308-203407
480,2,10.00,33,0.4147,20260308-203407
481,0,-12.36,46,0.4147,20260308-203407
482,1,0.06,46,0.4147,20260308-203407
483,0,-9.49,20,0.4137,20260308-203407
484,0,-8.95,26,0.4137,20260308-203407
485,1,-0.05,17,0.4134,20260308-203407
486,1,-3.50,69,0.4126,20260308-203408
487,1,0.89,23,0.4099,20260308-203408
488,1,0.86,16,0.4093,20260308-203408
489,1,-4.55,77,0.4091,20260308-203408
490,2,3.09,84,0.4087,20260308-203408
491,1,0.67,25,0.4085,20260308-203408
492,2,7.25,77,0.4081,20260308-203408
493,6,43.78,193,0.4079,20260308-203408
494,1,-0.87,29,0.4077,20260308-203408
495,1,-2.63,44,0.4071,20260308-203408
496,3,15.09,85,0.4065,20260308-203408
497,0,-9.36,17,0.4045,20260308-203408
498,1,0.72,50,0.4045,20260308-203408
499,0,-9.63,24,0.4042,20260308-203408
500,1,0.99,13,0.4038,20260308-203408
501,2,12.23,50,0.4032,20260308-203408
502,2,10.72,80,0.4028,20260308-203408
503,1,-0.26,28,0.4024,20260308-203408
504,2,10.10,63,0.4022,20260308-203408
505,2,6.61,72,0.4014,20260308-203408
506,2,11.29,24,0.3994,20260308-203409
507,0,-9.86,17,0.3988,20260308-203409
508,1,0.67,55,0.3988,20260308-203409
509,1,1.22,20,0.3988,20260308-203409
510,2,9.24,49,0.3986,20260308-203409
511,0,-10.09,30,0.3984,20260308-203409
512,1,1.36,26,0.3980,20260308-203409
513,1,1.22,20,0.3974,20260308-203409
514,1,-2.07,49,0.3972,20260308-203409
515,2,9.22,96,0.3953,20260308-203409
516,1,0.68,24,0.3925,20260308-203409
517,2,9.93,60,0.3925,20260308-203409
518,1,-2.20,51,0.3923,20260308-203409
519,3,16.99,83,0.3921,20260308-203409
520,1,0.95,17,0.3919,20260308-203409
521,1,-0.20,42,0.3911,20260308-203409
522,1,-1.88,40,0.3909,20260308-203409
523,1,-1.46,38,0.3909,20260308-203409
524,4,31.06,39,0.3909,20260308-203409
525,3,14.09,85,0.3907,20260308-203409
526,3,21.12,42,0.3905,20260308-203409
527,2,3.64,96,0.3901,20260308-203409
528,1,0.21,11,0.3898,20260308-203409
529,0,-12.23,43,0.3896,20260308-203409
530,0,-9.32,13,0.3884,20260308-203409
531,3,19.78,83,0.3874,20260308-203409
532,2,11.43,30,0.3863,20260308-203410
533,1,0.71,31,0.3836,20260308-203410
534,5,35.12,84,0.3824,20260308-203410
535,0,-8.80,21,0.3822,20260308-203410
536,2,7.38,45,0.3822,20260308-203410
537,1,0.15,47,0.3807,20260308-203410
538,1,-3.01,60,0.3807,20260308-203410
539,1,1.78,54,0.3805,20260308-203410
540,1,0.28,14,0.3796,20260308-203410
541,0,-9.69,20,0.3786,20260308-203410
542,1,-2.82,54,0.3780,20260308-203410
543,2,10.80,101,0.3779,20260308-203410
544,1,1.08,78,0.3775,20260308-203410
545,3,21.11,73,0.3767,20260308-203410
546,2,11.26,67,0.3747,20260308-203410
547,1,0.88,14,0.3741,20260308-203410
548,1,-0.88,40,0.3732,20260308-203410
549,2,6.76,47,0.3719,20260308-203410
550,1,-0.44,36,0.3713,20260308-203411
551,2,9.68,108,0.3706,20260308-203411
552,3,21.02,42,0.3700,20260308-203411
553,1,0.36,26,0.3698,20260308-203411
554,1,0.07,25,0.3694,20260308-203411
555,2,9.74,79,0.3687,20260308-203411
556,1,0.26,16,0.3669,20260308-203411
557,0,-9.53,24,0.3669,20260308-203411
558,2,3.74,66,0.3663,20260308-203411
559,2,7.83,60,0.3663,20260308-203411
560,1,0.48,24,0.3661,20260308-203411
561,4,26.69,76,0.3654,20260308-203411
562,1,1.10,32,0.3641,20260308-203411
563,5,39.72,144,0.3634,20260308-203411
564,5,39.70,154,0.3634,20260308-203411
565,2,13.01,72,0.3600,20260308-203411
566,5,35.53,163,0.3596,20260308-203411
567,1,0.23,39,0.3592,20260308-203411
568,2,8.63,70,0.3591,20260308-203411
569,1,-3.08,40,0.3589,20260308-203411
570,3,20.54,50,0.3578,20260308-203412
571,1,-0.09,31,0.3578,20260308-203412
572,2,6.65,48,0.3567,20260308-203412
573,3,21.82,139,0.3566,20260308-203412
574,0,-9.41,22,0.3557,20260308-203412
575,1,-0.77,29,0.3548,20260308-203412
576,1,1.09,23,0.3548,20260308-203412
577,4,30.43,142,0.3544,20260308-203412
578,3,22.90,64,0.3520,20260308-203412
579,1,0.58,34,0.3518,20260308-203412
580,1,-2.04,36,0.3502,20260308-203412
581,4,28.87,95,0.3498,20260308-203412
582,3,21.57,47,0.3495,20260308-203412
583,1,-4.52,54,0.3495,20260308-203412
584,2,8.74,49,0.3481,20260308-203412
585,1,-0.66,38,0.3481,20260308-203412
586,2,12.07,46,0.3476,20260308-203412
587,1,-0.36,28,0.3469,20260308-203412
588,5,41.73,123,0.3467,20260308-203412
589,2,11.51,22,0.3464,20260308-203412
590,3,24.28,105,0.3455,20260308-203412
591,4,31.26,138,0.3448,20260308-203413
592,1,0.70,62,0.3439,20260308-203413
593,0,-8.31,22,0.3431,20260308-203413
594,1,1.02,30,0.3424,20260308-203413
595,3,23.15,49,0.3410,20260308-203413
596,1,0.47,25,0.3405,20260308-203413
597,1,0.81,31,0.3402,20260308-203413
598,7,62.99,149,0.3400,20260308-203413
599,0,-16.27,38,0.3398,20260308-203413
600,1,1.22,20,0.3397,20260308-203413
601,1,1.60,42,0.3395,20260308-203413
602,1,0.05,27,0.3393,20260308-203413
603,2,11.22,61,0.3393,20260308-203413
604,5,42.75,61,0.3390,20260308-203413
605,1,1.56,26,0.3358,20260308-203413
606,1,0.26,73,0.3356,20260308-203413
607,2,10.71,22,0.3356,20260308-203413
608,8,71.33,136,0.3356,20260308-203413
609,3,16.37,96,0.3355,20260308-203413
610,0,-9.90,31,0.3353,20260308-203413
611,1,-2.51,53,0.3334,20260308-203414
612,2,10.69,34,0.3333,20260308-203414
613,2,11.13,50,0.3326,20260308-203414
614,1,1.13,19,0.3324,20260308-203414
615,0,-8.82,23,0.3319,20260308-203414
