episode,score,total_reward,steps,eps,timestamp
94,63,666.69,1211,0.0100,20260309-000357
95,44,469.34,711,0.0100,20260309-000357
96,40,421.82,655,0.0100,20260309-000357
97,33,348.45,449,0.0100,20260309-000358
98,46,495.76,804,0.0100,20260309-000359
99,40,427.67,760,0.0100,20260309-000359
100,50,536.75,1014,0.0100,20260309-000400
101,30,328.33,581,0.0100,20260309-000401
102,61,663.35,1316,0.0100,20260309-000401
103,26,270.93,434,0.0100,20260309-000402
104,37,395.44,672,0.0100,20260309-000402
105,27,275.71,376,0.0100,20260309-000402
106,26,274.46,401,0.0100,20260309-000403
107,67,724.80,1289,0.0100,20260309-000404
108,33,345.89,555,0.0100,20260309-000404
109,5,44.19,77,0.0100,20260309-000405
110,41,435.05,769,0.0100,20260309-000405
111,33,347.17,530,0.0100,20260309-000405
112,33,352.61,543,0.0100,20260309-000406
113,24,252.81,414,0.0100,20260309-000407
114,20,208.11,350,0.0100,20260309-000408
115,18,191.62,317,0.0100,20260309-000408
116,32,341.76,610,0.0100,20260309-000408
117,42,453.29,828,0.0100,20260309-000408
118,55,589.04,1150,0.0100,20260309-000408
119,31,331.29,473,0.0100,20260309-000409
120,33,346.84,560,0.0100,20260309-000410
121,41,440.50,742,0.0100,20260309-000410
122,26,268.55,382,0.0100,20260309-000411
123,13,131.57,207,0.0100,20260309-000411
124,38,404.73,671,0.0100,20260309-000414
125,28,294.81,418,0.0100,20260309-000415
126,40,427.65,655,0.0100,20260309-000415
127,34,366.90,617,0.0100,20260309-000416
128,44,474.62,753,0.0100,20260309-000416
129,29,312.74,584,0.0100,20260309-000417
130,0,-9.10,11,0.0100,20260309-000417
131,60,647.76,1082,0.0100,20260309-000418
132,27,282.46,532,0.0100,20260309-000418
133,22,226.29,334,0.0100,20260309-000419
134,38,405.98,581,0.0100,20260309-000419
135,33,351.55,509,0.0100,20260309-000419
136,41,432.48,787,0.0100,20260309-000420
137,59,637.90,1314,0.0100,20260309-000421
138,45,495.47,975,0.0100,20260309-000421
139,47,505.85,917,0.0100,20260309-000422
140,10,94.24,177,0.0100,20260309-000422
141,22,238.08,435,0.0100,20260309-000423
142,15,152.90,206,0.0100,20260309-000423
143,46,484.67,976,0.0100,20260309-000423
144,31,334.09,523,0.0100,20260309-000423
145,16,164.22,265,0.0100,20260309-000425
146,23,237.19,385,0.0100,20260309-000425
147,34,357.14,565,0.0100,20260309-000425
148,51,554.44,955,0.0100,20260309-000426
149,30,312.48,659,0.0100,20260309-000427
150,26,268.07,414,0.0100,20260309-000427
151,10,99.42,149,0.0100,20260309-000428
152,42,459.82,912,0.0100,20260309-000429
153,32,338.84,499,0.0100,20260309-000429
154,27,291.59,489,0.0100,20260309-000430
155,41,437.29,788,0.0100,20260309-000430
156,45,479.87,761,0.0100,20260309-000431
157,35,373.07,635,0.0100,20260309-000431
158,30,321.02,439,0.0100,20260309-000431
159,37,400.58,679,0.0100,20260309-000433
160,41,436.77,630,0.0100,20260309-000433
161,26,273.48,425,0.0100,20260309-000434
162,18,182.00,219,0.0100,20260309-000434
163,41,445.99,703,0.0100,20260309-000434
164,4,34.99,66,0.0100,20260309-000434
165,37,399.78,628,0.0100,20260309-000435
166,19,202.54,326,0.0100,20260309-000436
167,30,316.98,575,0.0100,20260309-000437
168,62,662.60,1276,0.0100,20260309-000437
169,46,499.53,824,0.0100,20260309-000437
170,28,294.13,446,0.0100,20260309-000437
171,15,150.79,217,0.0100,20260309-000440
172,12,116.11,267,0.0100,20260309-000441
173,50,536.89,982,0.0100,20260309-000442
174,26,269.79,543,0.0100,20260309-000442
175,44,478.46,907,0.0100,20260309-000443
176,37,405.25,623,0.0100,20260309-000443
177,44,456.84,994,0.0100,20260309-000444
178,5,42.93,113,0.0100,20260309-000445
179,39,420.82,838,0.0100,20260309-000446
180,46,494.64,980,0.0100,20260309-000446
181,20,205.89,262,0.0100,20260309-000447
182,34,365.55,653,0.0100,20260309-000447
183,11,103.53,139,0.0100,20260309-000448
184,28,295.91,378,0.0100,20260309-000448
185,45,475.47,723,0.0100,20260309-000448
186,24,251.62,447,0.0100,20260309-000448
187,46,487.28,964,0.0100,20260309-000448
188,48,514.18,1203,0.0100,20260309-000449
189,47,509.27,869,0.0100,20260309-000450
190,55,589.71,1072,0.0100,20260309-000450
191,1,0.72,10,0.0100,20260309-000450
192,50,534.25,1045,0.0100,20260309-000450
193,23,245.86,519,0.0100,20260309-000455
194,31,333.29,483,0.0100,20260309-000455
195,56,609.53,1048,0.0100,20260309-000456
196,37,388.18,642,0.0100,20260309-000457
197,10,96.29,152,0.0100,20260309-000458
198,33,348.39,511,0.0100,20260309-000458
199,40,431.33,638,0.0100,20260309-000458
200,39,419.25,700,0.0100,20260309-000458
201,47,505.32,823,0.0100,20260309-000459
202,37,391.08,560,0.0100,20260309-000459
203,39,423.88,755,0.0100,20260309-000500
204,51,538.04,1197,0.0100,20260309-000500
205,9,90.10,150,0.0100,20260309-000500
206,19,186.42,277,0.0100,20260309-000501
207,12,120.72,201,0.0100,20260309-000501
208,44,478.40,880,0.0100,20260309-000502
209,45,481.80,812,0.0100,20260309-000502
210,33,346.05,469,0.0100,20260309-000502
211,17,172.30,188,0.0100,20260309-000502
212,58,627.74,1075,0.0100,20260309-000504
213,50,538.63,1330,0.0100,20260309-000504
214,25,260.30,396,0.0100,20260309-000505
215,16,160.58,209,0.0100,20260309-000505
216,66,724.30,1514,0.0100,20260309-000508
217,24,249.58,465,0.0100,20260309-000508
218,13,117.77,279,0.0100,20260309-000508
219,47,506.91,825,0.0100,20260309-000509
220,22,219.39,264,0.0100,20260309-000509
221,44,467.18,762,0.0100,20260309-000509
222,26,270.06,449,0.0100,20260309-000509
223,41,433.52,724,0.0100,20260309-000510
224,27,280.92,376,0.0100,20260309-000510
225,49,523.99,894,0.0100,20260309-000512
226,17,177.69,259,0.0100,20260309-000513
227,9,90.59,201,0.0100,20260309-000513
228,41,442.26,751,0.0100,20260309-000513
229,23,243.93,401,0.0100,20260309-000514
230,49,533.19,852,0.0100,20260309-000514
231,24,254.33,352,0.0100,20260309-000515
232,52,564.33,1000,0.0100,20260309-000515
233,58,627.24,1001,0.0100,20260309-000516
234,43,465.30,744,0.0100,20260309-000516
235,49,535.06,957,0.0100,20260309-000516
236,34,356.19,609,0.0100,20260309-000518
237,26,279.39,418,0.0100,20260309-000519
238,21,224.67,355,0.0100,20260309-000520
239,24,249.40,425,0.0100,20260309-000520
240,41,446.36,795,0.0100,20260309-000520
241,9,86.73,127,0.0100,20260309-000521
242,38,405.28,751,0.0100,20260309-000521
243,40,436.36,805,0.0100,20260309-000521
244,22,227.61,342,0.0100,20260309-000522
245,38,407.78,639,0.0100,20260309-000522
246,32,341.47,486,0.0100,20260309-000523
247,32,328.64,572,0.0100,20260309-000524
248,38,409.94,705,0.0100,20260309-000525
249,11,109.84,158,0.0100,20260309-000526
250,43,464.45,819,0.0100,20260309-000527
251,60,653.46,1443,0.0100,20260309-000530
252,35,372.15,737,0.0100,20260309-000531
253,34,366.56,657,0.0100,20260309-000531
254,45,482.92,783,0.0100,20260309-000532
255,39,419.31,689,0.0100,20260309-000533
256,53,565.02,1145,0.0100,20260309-000533
257,27,290.40,438,0.0100,20260309-000533
258,61,664.38,1336,0.0100,20260309-000534
259,5,41.93,53,0.0100,20260309-000534
260,42,447.46,727,0.0100,20260309-000534
261,37,398.04,604,0.0100,20260309-000535
262,50,535.96,981,0.0100,20260309-000535
263,44,472.46,876,0.0100,20260309-000535
264,52,561.28,1009,0.0100,20260309-000536
265,6,54.21,96,0.0100,20260309-000537
266,59,650.82,1224,0.0100,20260309-000537
267,16,163.46,271,0.0100,20260309-000538
268,32,334.95,518,0.0100,20260309-000538
269,26,267.65,416,0.0100,20260309-000540
270,61,658.45,1261,0.0100,20260309-000540
271,35,371.28,518,0.0100,20260309-000540
272,15,152.15,250,0.0100,20260309-000540
273,48,506.74,921,0.0100,20260309-000540
274,23,237.90,381,0.0100,20260309-000541
275,1,0.81,11,0.0100,20260309-000541
276,40,425.90,651,0.0100,20260309-000541
277,31,322.60,452,0.0100,20260309-000541
278,38,416.25,691,0.0100,20260309-000542
279,9,88.13,147,0.0100,20260309-000543
280,36,383.58,602,0.0100,20260309-000544
281,20,203.92,319,0.0100,20260309-000545
282,29,302.85,455,0.0100,20260309-000545
283,50,536.87,847,0.0100,20260309-000546
284,22,225.22,361,0.0100,20260309-000546
285,43,464.39,820,0.0100,20260309-000547
286,28,299.39,490,0.0100,20260309-000548
287,44,466.22,806,0.0100,20260309-000549
288,32,335.89,474,0.0100,20260309-000549
289,33,354.43,557,0.0100,20260309-000550
290,31,328.13,648,0.0100,20260309-000551
291,43,461.38,765,0.0100,20260309-000551
292,50,542.91,930,0.0100,20260309-000552
293,50,542.70,990,0.0100,20260309-000552
294,35,366.04,442,0.0100,20260309-000553
295,20,213.03,318,0.0100,20260309-000554
296,34,358.63,600,0.0100,20260309-000555
297,44,471.56,806,0.0100,20260309-000557
298,56,603.09,1071,0.0100,20260309-000557
299,6,51.46,61,0.0100,20260309-000557
300,42,446.15,981,0.0100,20260309-000558
301,24,255.09,396,0.0100,20260309-000559
302,42,449.00,705,0.0100,20260309-000559
303,46,499.25,850,0.0100,20260309-000559
304,29,307.70,488,0.0100,20260309-000559
305,42,457.72,773,0.0100,20260309-000559
306,41,438.45,587,0.0100,20260309-000600
307,38,396.98,721,0.0100,20260309-000600
308,20,205.71,270,0.0100,20260309-000602
309,40,426.58,804,0.0100,20260309-000602
310,7,66.92,116,0.0100,20260309-000603
311,19,195.26,294,0.0100,20260309-000603
312,30,313.45,426,0.0100,20260309-000605
313,60,649.67,1368,0.0100,20260309-000606
314,48,509.02,776,0.0100,20260309-000606
315,30,315.33,576,0.0100,20260309-000606
316,35,368.47,609,0.0100,20260309-000606
317,51,540.79,978,0.0100,20260309-000607
318,3,24.68,66,0.0100,20260309-000607
319,10,97.74,117,0.0100,20260309-000608
320,20,203.98,363,0.0100,20260309-000609
321,22,223.82,392,0.0100,20260309-000609
322,58,630.25,1083,0.0100,20260309-000609
323,39,414.72,709,0.0100,20260309-000609
324,17,170.44,184,0.0100,20260309-000611
325,41,438.88,818,0.0100,20260309-000612
326,47,497.65,889,0.0100,20260309-000613
327,54,575.49,1313,0.0100,20260309-000614
328,36,384.00,845,0.0100,20260309-000615
329,54,585.50,1131,0.0100,20260309-000616
330,38,390.64,585,0.0100,20260309-000616
331,28,300.00,479,0.0100,20260309-000617
332,17,171.32,216,0.0100,20260309-000617
333,36,390.26,641,0.0100,20260309-000617
334,64,695.09,1190,0.0100,20260309-000617
335,37,391.29,549,0.0100,20260309-000617
336,39,411.96,604,0.0100,20260309-000619
337,5,44.01,115,0.0100,20260309-000619
338,12,123.67,256,0.0100,20260309-000620
339,43,463.53,871,0.0100,20260309-000620
340,47,505.15,899,0.0100,20260309-000620
341,19,197.95,315,0.0100,20260309-000621
342,30,325.42,591,0.0100,20260309-000621
343,45,490.51,695,0.0100,20260309-000622
344,10,103.11,180,0.0100,20260309-000623
345,6,53.49,98,0.0100,20260309-000623
346,26,278.28,429,0.0100,20260309-000623
347,56,602.53,1238,0.0100,20260309-000624
348,36,376.34,591,0.0100,20260309-000625
349,53,574.30,1093,0.0100,20260309-000626
350,23,249.00,434,0.0100,20260309-000626
351,40,429.67,624,0.0100,20260309-000627
352,46,493.15,817,0.0100,20260309-000627
353,27,276.32,406,0.0100,20260309-000628
354,33,347.03,609,0.0100,20260309-000628
355,39,414.07,583,0.0100,20260309-000629
356,55,592.96,1000,0.0100,20260309-000629
357,47,513.07,857,0.0100,20260309-000630
358,7,64.32,146,0.0100,20260309-000630
359,29,302.60,450,0.0100,20260309-000631
360,29,304.90,410,0.0100,20260309-000631
361,14,141.09,226,0.0100,20260309-000631
362,46,493.88,821,0.0100,20260309-000632
363,39,423.02,716,0.0100,20260309-000635
364,48,517.37,888,0.0100,20260309-000636
365,28,287.44,454,0.0100,20260309-000636
366,32,337.34,542,0.0100,20260309-000636
367,41,434.91,873,0.0100,20260309-000637
368,25,264.18,408,0.0100,20260309-000637
369,42,449.35,755,0.0100,20260309-000638
370,40,428.94,783,0.0100,20260309-000638
371,39,416.15,635,0.0100,20260309-000638
372,38,396.49,630,0.0100,20260309-000639
373,40,436.15,823,0.0100,20260309-000639
374,10,101.43,168,0.0100,20260309-000641
375,24,250.37,357,0.0100,20260309-000642
376,43,461.56,707,0.0100,20260309-000642
377,40,429.82,813,0.0100,20260309-000643
378,34,363.65,510,0.0100,20260309-000643
379,45,479.70,862,0.0100,20260309-000643
380,34,362.58,597,0.0100,20260309-000644
381,44,458.46,742,0.0100,20260309-000645
382,31,334.29,512,0.0100,20260309-000645
383,54,583.77,1077,0.0100,20260309-000645
384,39,416.30,550,0.0100,20260309-000647
385,36,387.69,648,0.0100,20260309-000647
386,38,410.81,717,0.0100,20260309-000648
387,31,334.30,492,0.0100,20260309-000648
388,51,543.77,940,0.0100,20260309-000649
389,47,507.02,972,0.0100,20260309-000650
390,36,388.42,615,0.0100,20260309-000651
391,38,410.89,690,0.0100,20260309-000651
392,23,237.26,368,0.0100,20260309-000652
393,44,472.09,685,0.0100,20260309-000652
394,27,283.02,376,0.0100,20260309-000652
395,14,144.08,247,0.0100,20260309-000652
396,42,443.06,782,0.0100,20260309-000653
397,35,363.76,569,0.0100,20260309-000653
398,72,780.16,1624,0.0100,20260309-000653
399,45,476.65,788,0.0100,20260309-000654
400,16,163.93,244,0.0100,20260309-000655
401,24,249.43,382,0.0100,20260309-000655
402,34,358.47,548,0.0100,20260309-000655
403,30,312.87,558,0.0100,20260309-000655
404,1,0.97,15,0.0100,20260309-000656
405,43,467.82,871,0.0100,20260309-000657
406,54,581.26,909,0.0100,20260309-000658
407,31,334.55,507,0.0100,20260309-000658
408,1,0.97,15,0.0100,20260309-000658
409,17,178.35,243,0.0100,20260309-000658
410,5,43.05,51,0.0100,20260309-000659
411,28,303.92,497,0.0100,20260309-000700
412,42,445.17,636,0.0100,20260309-000701
413,36,384.18,604,0.0100,20260309-000701
414,34,363.71,663,0.0100,20260309-000701
415,46,489.56,763,0.0100,20260309-000701
416,29,306.99,481,0.0100,20260309-000702
417,70,746.42,1321,0.0100,20260309-000702
418,25,273.10,436,0.0100,20260309-000704
419,39,417.30,639,0.0100,20260309-000704
420,52,564.17,946,0.0100,20260309-000704
421,21,216.56,356,0.0100,20260309-000706
422,50,538.66,1077,0.0100,20260309-000707
423,43,457.64,1031,0.0100,20260309-000707
424,23,247.97,437,0.0100,20260309-000708
425,2,11.87,26,0.0100,20260309-000708
426,29,308.61,479,0.0100,20260309-000708
427,49,532.46,914,0.0100,20260309-000709
428,36,384.43,690,0.0100,20260309-000709
429,45,482.99,837,0.0100,20260309-000710
430,32,339.86,507,0.0100,20260309-000710
431,30,324.12,569,0.0100,20260309-000711
432,53,582.77,1025,0.0100,20260309-000711
433,63,681.83,1345,0.0100,20260309-000713
434,46,492.24,940,0.0100,20260309-000714
435,49,523.79,945,0.0100,20260309-000714
436,22,233.45,378,0.0100,20260309-000714
437,15,152.96,240,0.0100,20260309-000715
438,14,144.88,282,0.0100,20260309-000716
439,38,404.04,759,0.0100,20260309-000716
440,42,447.76,634,0.0100,20260309-000716
441,40,431.69,672,0.0100,20260309-000718
442,41,434.07,585,0.0100,20260309-000719
443,17,171.87,271,0.0100,20260309-000719
444,14,145.77,218,0.0100,20260309-000719
445,49,533.91,955,0.0100,20260309-000721
446,32,341.86,497,0.0100,20260309-000721
447,20,204.95,366,0.0100,20260309-000723
448,68,728.75,1574,0.0100,20260309-000723
449,38,405.48,671,0.0100,20260309-000724
450,68,735.53,1361,0.0100,20260309-000724
451,48,512.06,1048,0.0100,20260309-000724
452,39,422.31,679,0.0100,20260309-000726
453,30,317.25,483,0.0100,20260309-000726
454,54,575.87,1132,0.0100,20260309-000726
455,40,433.13,716,0.0100,20260309-000727
456,17,176.88,280,0.0100,20260309-000727
457,60,634.38,964,0.0100,20260309-000728
458,59,632.03,1285,0.0100,20260309-000729
459,50,544.58,1093,0.0100,20260309-000730
460,41,446.06,616,0.0100,20260309-000730
461,24,249.12,393,0.0100,20260309-000731
462,28,293.54,365,0.0100,20260309-000731
463,48,522.31,883,0.0100,20260309-000732
464,37,393.76,572,0.0100,20260309-000732
465,3,23.97,57,0.0100,20260309-000732
466,22,231.05,318,0.0100,20260309-000734
467,52,570.80,1007,0.0100,20260309-000734
468,21,213.22,298,0.0100,20260309-000736
469,11,105.92,160,0.0100,20260309-000736
470,50,544.46,1030,0.0100,20260309-000736
471,49,530.47,910,0.0100,20260309-000737
472,44,492.85,860,0.0100,20260309-000737
473,30,318.14,497,0.0100,20260309-000737
474,28,304.32,546,0.0100,20260309-000738
475,2,12.34,29,0.0100,20260309-000738
476,3,23.01,53,0.0100,20260309-000738
477,48,518.22,999,0.0100,20260309-000738
478,32,334.89,533,0.0100,20260309-000740
479,54,582.44,978,0.0100,20260309-000740
480,14,140.81,214,0.0100,20260309-000741
481,19,196.84,266,0.0100,20260309-000741
482,19,198.37,323,0.0100,20260309-000741
483,52,560.26,1029,0.0100,20260309-000742
484,1,1.08,14,0.0100,20260309-000742
485,53,558.16,1082,0.0100,20260309-000743
486,38,406.51,698,0.0100,20260309-000744
487,45,487.62,856,0.0100,20260309-000744
488,37,390.34,604,0.0100,20260309-000744
489,54,575.30,1143,0.0100,20260309-000744
490,11,114.32,230,0.0100,20260309-000748
491,60,640.81,1106,0.0100,20260309-000748
492,33,348.70,484,0.0100,20260309-000751
493,45,483.45,750,0.0100,20260309-000752
494,50,545.64,966,0.0100,20260309-000752
495,43,459.08,835,0.0100,20260309-000752
496,44,477.56,776,0.0100,20260309-000752
497,46,495.09,948,0.0100,20260309-000752
498,50,540.77,1111,0.0100,20260309-000752
499,38,406.87,562,0.0100,20260309-000753
500,37,395.62,682,0.0100,20260309-000753
501,3,23.00,54,0.0100,20260309-000753
502,40,439.04,797,0.0100,20260309-000754
503,55,602.13,975,0.0100,20260309-000755
504,7,66.56,122,0.0100,20260309-000755
505,63,689.18,1222,0.0100,20260309-000755
506,21,219.04,278,0.0100,20260309-000756
507,9,86.26,114,0.0100,20260309-000757
508,19,200.06,354,0.0100,20260309-000757
509,25,263.62,364,0.0100,20260309-000757
510,13,128.55,149,0.0100,20260309-000758
511,38,412.14,690,0.0100,20260309-000758
512,35,376.96,727,0.0100,20260309-000758
513,6,54.59,68,0.0100,20260309-000759
514,66,708.73,1292,0.0100,20260309-000800
515,35,372.17,549,0.0100,20260309-000800
516,55,592.86,1148,0.0100,20260309-000801
517,46,485.26,691,0.0100,20260309-000801
518,39,411.67,552,0.0100,20260309-000803
519,42,447.79,726,0.0100,20260309-000803
520,29,304.58,457,0.0100,20260309-000803
521,31,327.75,437,0.0100,20260309-000803
522,41,441.24,687,0.0100,20260309-000804
523,16,164.46,310,0.0100,20260309-000804
524,21,217.56,316,0.0100,20260309-000806
525,44,469.89,736,0.0100,20260309-000808
526,49,528.53,717,0.0100,20260309-000808
527,39,408.39,615,0.0100,20260309-000808
528,54,572.90,1147,0.0100,20260309-000808
529,27,285.78,440,0.0100,20260309-000809
530,8,77.62,107,0.0100,20260309-000809
531,52,576.25,1092,0.0100,20260309-000809
532,25,260.61,385,0.0100,20260309-000809
533,40,428.71,610,0.0100,20260309-000810
534,52,567.59,1010,0.0100,20260309-000812
535,48,521.33,930,0.0100,20260309-000812
536,23,235.28,339,0.0100,20260309-000813
537,21,216.63,279,0.0100,20260309-000813
538,12,116.55,250,0.0100,20260309-000816
539,61,661.87,1049,0.0100,20260309-000816
540,27,284.50,428,0.0100,20260309-000816
541,45,488.21,957,0.0100,20260309-000816
542,44,475.64,759,0.0100,20260309-000817
543,35,372.76,550,0.0100,20260309-000817
544,57,612.27,998,0.0100,20260309-000817
545,3,22.36,38,0.0100,20260309-000818
546,7,67.03,95,0.0100,20260309-000818
547,21,220.24,318,0.0100,20260309-000818
548,10,96.54,203,0.0100,20260309-000819
549,41,442.37,732,0.0100,20260309-000819
550,25,263.18,438,0.0100,20260309-000820
551,63,681.64,1116,0.0100,20260309-000820
552,43,462.33,755,0.0100,20260309-000820
553,45,483.79,847,0.0100,20260309-000821
554,65,707.07,1263,0.0100,20260309-000821
555,25,258.82,384,0.0100,20260309-000821
556,29,306.02,428,0.0100,20260309-000824
557,52,565.35,1121,0.0100,20260309-000825
558,31,325.89,502,0.0100,20260309-000826
559,37,397.14,571,0.0100,20260309-000827
560,28,294.29,410,0.0100,20260309-000827
561,42,447.90,703,0.0100,20260309-000828
562,2,13.49,44,0.0100,20260309-000828
563,46,494.81,832,0.0100,20260309-000828
564,7,67.68,110,0.0100,20260309-000829
565,16,163.88,229,0.0100,20260309-000829
566,60,648.67,1245,0.0100,20260309-000830
567,44,470.64,661,0.0100,20260309-000830
568,42,446.17,715,0.0100,20260309-000830
569,40,427.31,639,0.0100,20260309-000831
570,21,220.83,309,0.0100,20260309-000832
571,48,519.00,957,0.0100,20260309-000833
572,19,190.82,298,0.0100,20260309-000833
573,53,566.82,1089,0.0100,20260309-000834
574,37,401.14,699,0.0100,20260309-000835
575,50,537.35,961,0.0100,20260309-000835
576,55,589.77,1108,0.0100,20260309-000837
577,48,521.21,849,0.0100,20260309-000838
578,62,673.55,1437,0.0100,20260309-000839
579,15,149.90,236,0.0100,20260309-000839
580,33,351.41,553,0.0100,20260309-000839
581,34,358.24,501,0.0100,20260309-000840
582,45,486.17,756,0.0100,20260309-000840
583,29,304.21,439,0.0100,20260309-000840
584,41,443.16,711,0.0100,20260309-000841
585,5,43.32,74,0.0100,20260309-000841
586,16,162.49,218,0.0100,20260309-000842
587,8,79.50,177,0.0100,20260309-000843
588,46,495.04,817,0.0100,20260309-000843
589,50,535.42,909,0.0100,20260309-000843
590,54,575.81,1099,0.0100,20260309-000845
591,33,348.70,484,0.0100,20260309-000847
592,44,471.28,745,0.0100,20260309-000848
593,52,559.93,1152,0.0100,20260309-000849
594,4,34.87,68,0.0100,20260309-000850
595,56,605.75,1074,0.0100,20260309-000850
596,33,347.48,546,0.0100,20260309-000850
597,25,264.34,452,0.0100,20260309-000850
598,35,372.10,496,0.0100,20260309-000850
599,46,486.37,781,0.0100,20260309-000851
600,40,433.87,810,0.0100,20260309-000851
601,56,598.63,1065,0.0100,20260309-000851
602,15,151.65,181,0.0100,20260309-000854
603,40,431.68,752,0.0100,20260309-000854
604,59,642.55,1336,0.0100,20260309-000855
605,39,416.73,646,0.0100,20260309-000855
606,33,340.95,552,0.0100,20260309-000855
607,57,616.83,1098,0.0100,20260309-000856
608,50,537.03,956,0.0100,20260309-000856
609,23,241.81,392,0.0100,20260309-000856
610,36,382.78,539,0.0100,20260309-000859
611,21,221.36,276,0.0100,20260309-000900
612,35,368.81,698,0.0100,20260309-000900
613,22,230.21,312,0.0100,20260309-000900
614,37,390.14,711,0.0100,20260309-000900
615,45,475.72,796,0.0100,20260309-000902
616,51,545.43,966,0.0100,20260309-000903
617,32,334.92,570,0.0100,20260309-000903
618,62,670.21,1374,0.0100,20260309-000903
619,52,552.89,828,0.0100,20260309-000903
620,44,470.67,668,0.0100,20260309-000906
621,53,567.64,1002,0.0100,20260309-000906
622,35,365.56,430,0.0100,20260309-000907
623,49,526.78,863,0.0100,20260309-000908
624,7,61.28,100,0.0100,20260309-000908
625,27,280.43,335,0.0100,20260309-000908
626,53,570.08,941,0.0100,20260309-000908
627,36,382.08,536,0.0100,20260309-000909
628,31,323.75,477,0.0100,20260309-000911
629,48,514.22,1002,0.0100,20260309-000911
630,54,590.16,1101,0.0100,20260309-000912
