episode,score,total_reward,steps,eps,timestamp
49,47,507.48,1060,0.0100,20260308-231020
50,22,232.71,392,0.0100,20260308-231020
51,36,384.96,670,0.0100,20260308-231020
52,65,697.52,1762,0.0100,20260308-231021
53,59,634.93,1475,0.0100,20260308-231021
54,43,461.34,946,0.0100,20260308-231022
55,37,400.51,670,0.0100,20260308-231024
56,52,562.18,1086,0.0100,20260308-231024
57,18,181.51,268,0.0100,20260308-231025
58,55,589.74,1127,0.0100,20260308-231025
59,53,566.87,1154,0.0100,20260308-231025
60,22,228.98,385,0.0100,20260308-231026
61,49,524.45,902,0.0100,20260308-231026
62,51,548.62,1148,0.0100,20260308-231026
63,34,356.45,520,0.0100,20260308-231029
64,12,121.72,171,0.0100,20260308-231029
65,35,364.45,511,0.0100,20260308-231029
66,43,462.04,881,0.0100,20260308-231030
67,46,488.96,816,0.0100,20260308-231031
68,26,269.83,424,0.0100,20260308-231031
69,1,1.53,19,0.0100,20260308-231031
70,38,411.77,652,0.0100,20260308-231032
71,17,174.37,221,0.0100,20260308-231033
72,46,489.10,840,0.0100,20260308-231033
73,42,458.61,820,0.0100,20260308-231034
74,25,259.91,345,0.0100,20260308-231035
75,26,272.29,368,0.0100,20260308-231035
76,40,422.34,661,0.0100,20260308-231036
77,24,251.29,386,0.0100,20260308-231038
78,41,444.37,740,0.0100,20260308-231039
79,44,463.53,941,0.0100,20260308-231041
80,26,273.41,396,0.0100,20260308-231041
81,54,577.96,1062,0.0100,20260308-231042
82,18,180.01,218,0.0100,20260308-231042
83,39,417.68,717,0.0100,20260308-231042
84,51,545.79,1056,0.0100,20260308-231043
85,35,377.84,572,0.0100,20260308-231044
86,39,417.43,799,0.0100,20260308-231044
87,25,256.53,343,0.0100,20260308-231044
88,37,384.93,681,0.0100,20260308-231044
89,67,707.16,2189,0.0100,20260308-231046
90,15,155.65,261,0.0100,20260308-231046
91,59,639.06,1309,0.0100,20260308-231046
92,16,158.94,300,0.0100,20260308-231046
93,46,495.48,689,0.0100,20260308-231047
94,47,500.27,1155,0.0100,20260308-231048
95,28,295.40,439,0.0100,20260308-231048
96,29,309.58,492,0.0100,20260308-231050
97,44,467.74,1042,0.0100,20260308-231050
98,29,301.30,512,0.0100,20260308-231051
99,26,275.98,429,0.0100,20260308-231051
100,28,290.49,400,0.0100,20260308-231053
101,37,391.43,593,0.0100,20260308-231053
102,3,21.38,26,0.0100,20260308-231053
103,39,416.64,604,0.0100,20260308-231054
104,54,583.79,1252,0.0100,20260308-231055
105,17,171.45,313,0.0100,20260308-231056
106,12,116.62,161,0.0100,20260308-231056
107,44,468.43,757,0.0100,20260308-231057
108,25,260.20,386,0.0100,20260308-231057
109,16,171.33,274,0.0100,20260308-231057
110,34,364.63,623,0.0100,20260308-231058
111,43,462.01,873,0.0100,20260308-231059
112,41,437.81,803,0.0100,20260308-231100
113,44,474.50,862,0.0100,20260308-231101
114,44,469.90,721,0.0100,20260308-231102
115,31,325.19,473,0.0100,20260308-231103
116,36,382.92,664,0.0100,20260308-231104
117,34,357.52,563,0.0100,20260308-231104
118,26,274.28,389,0.0100,20260308-231105
119,50,521.07,1168,0.0100,20260308-231105
120,23,237.31,273,0.0100,20260308-231105
121,46,487.80,838,0.0100,20260308-231105
122,57,616.55,1226,0.0100,20260308-231106
123,34,364.59,546,0.0100,20260308-231106
124,11,109.78,174,0.0100,20260308-231107
125,45,489.94,811,0.0100,20260308-231110
126,17,178.56,272,0.0100,20260308-231110
127,21,222.45,357,0.0100,20260308-231110
128,59,625.58,1416,0.0100,20260308-231111
129,29,303.25,465,0.0100,20260308-231112
130,13,125.52,192,0.0100,20260308-231113
131,23,245.62,400,0.0100,20260308-231114
132,31,329.42,549,0.0100,20260308-231114
133,24,253.26,379,0.0100,20260308-231116
134,42,453.68,774,0.0100,20260308-231116
135,63,682.45,1161,0.0100,20260308-231116
136,19,201.93,357,0.0100,20260308-231116
137,50,541.63,934,0.0100,20260308-231117
138,58,637.62,1157,0.0100,20260308-231117
139,52,560.54,854,0.0100,20260308-231118
140,27,281.51,405,0.0100,20260308-231119
141,45,482.85,866,0.0100,20260308-231120
142,41,442.09,864,0.0100,20260308-231120
143,32,340.41,532,0.0100,20260308-231122
144,37,390.74,504,0.0100,20260308-231122
145,34,360.87,518,0.0100,20260308-231123
146,43,470.73,818,0.0100,20260308-231125
147,32,339.18,552,0.0100,20260308-231125
148,32,340.02,561,0.0100,20260308-231125
149,42,446.74,609,0.0100,20260308-231126
150,29,305.95,385,0.0100,20260308-231126
151,63,676.67,1627,0.0100,20260308-231127
152,37,397.63,601,0.0100,20260308-231127
153,39,416.55,698,0.0100,20260308-231128
154,19,196.81,309,0.0100,20260308-231128
155,24,255.02,383,0.0100,20260308-231128
156,71,773.24,1927,0.0100,20260308-231128
157,32,332.39,592,0.0100,20260308-231129
158,18,189.40,299,0.0100,20260308-231132
159,35,369.67,697,0.0100,20260308-231132
160,21,219.48,324,0.0100,20260308-231134
161,26,274.34,413,0.0100,20260308-231134
162,32,341.07,552,0.0100,20260308-231134
163,26,274.75,422,0.0100,20260308-231135
164,52,563.27,1106,0.0100,20260308-231136
165,23,241.96,338,0.0100,20260308-231137
166,26,280.73,524,0.0100,20260308-231137
167,17,170.38,287,0.0100,20260308-231138
168,62,668.20,1287,0.0100,20260308-231139
169,21,215.63,299,0.0100,20260308-231139
170,41,437.88,730,0.0100,20260308-231140
171,54,581.96,1099,0.0100,20260308-231140
172,40,425.35,754,0.0100,20260308-231140
173,51,545.98,1019,0.0100,20260308-231142
174,28,299.21,458,0.0100,20260308-231142
175,52,565.00,1091,0.0100,20260308-231142
176,53,554.18,1087,0.0100,20260308-231144
177,36,387.49,684,0.0100,20260308-231146
178,30,319.07,537,0.0100,20260308-231146
179,52,566.25,920,0.0100,20260308-231147
180,44,475.71,713,0.0100,20260308-231148
181,26,272.48,416,0.0100,20260308-231149
182,43,455.07,774,0.0100,20260308-231150
183,39,417.27,752,0.0100,20260308-231150
184,19,202.25,415,0.0100,20260308-231151
185,41,449.09,713,0.0100,20260308-231152
186,47,502.53,845,0.0100,20260308-231152
187,41,439.16,777,0.0100,20260308-231153
188,42,445.80,830,0.0100,20260308-231153
189,48,514.33,900,0.0100,20260308-231154
190,25,261.73,383,0.0100,20260308-231154
191,73,779.21,1779,0.0100,20260308-231155
192,48,528.98,821,0.0100,20260308-231155
193,34,361.47,558,0.0100,20260308-231156
194,21,212.90,282,0.0100,20260308-231158
195,54,587.89,1033,0.0100,20260308-231159
196,47,505.00,838,0.0100,20260308-231200
197,26,272.28,379,0.0100,20260308-231201
198,38,403.46,623,0.0100,20260308-231201
199,26,276.33,454,0.0100,20260308-231201
200,46,492.01,981,0.0100,20260308-231202
201,10,96.79,132,0.0100,20260308-231202
202,18,181.04,225,0.0100,20260308-231203
203,42,436.73,756,0.0100,20260308-231203
204,36,381.37,723,0.0100,20260308-231204
205,38,406.10,715,0.0100,20260308-231204
206,13,137.09,232,0.0100,20260308-231205
207,14,140.96,189,0.0100,20260308-231206
208,59,630.59,1089,0.0100,20260308-231208
209,46,488.24,920,0.0100,20260308-231208
210,25,255.85,351,0.0100,20260308-231209
211,45,473.48,830,0.0100,20260308-231210
212,50,541.89,899,0.0100,20260308-231210
213,40,422.79,622,0.0100,20260308-231211
214,42,450.57,670,0.0100,20260308-231212
215,16,164.19,257,0.0100,20260308-231213
216,40,437.13,682,0.0100,20260308-231213
217,56,601.06,990,0.0100,20260308-231214
218,64,674.05,1517,0.0100,20260308-231214
219,47,504.84,752,0.0100,20260308-231214
220,35,375.40,625,0.0100,20260308-231214
221,34,365.85,540,0.0100,20260308-231215
222,54,581.92,1250,0.0100,20260308-231216
223,7,67.33,135,0.0100,20260308-231216
224,37,396.68,735,0.0100,20260308-231217
225,32,336.38,565,0.0100,20260308-231217
226,45,477.35,906,0.0100,20260308-231218
227,19,192.68,282,0.0100,20260308-231219
228,4,32.03,32,0.0100,20260308-231219
229,19,198.02,358,0.0100,20260308-231220
230,27,284.86,452,0.0100,20260308-231221
231,35,372.71,615,0.0100,20260308-231221
232,33,348.28,566,0.0100,20260308-231221
233,25,253.50,366,0.0100,20260308-231221
234,50,536.72,789,0.0100,20260308-231223
235,44,467.25,837,0.0100,20260308-231223
236,31,323.39,463,0.0100,20260308-231224
237,39,418.11,689,0.0100,20260308-231224
238,36,381.04,581,0.0100,20260308-231224
239,39,418.98,655,0.0100,20260308-231225
240,22,232.33,340,0.0100,20260308-231226
241,12,119.93,170,0.0100,20260308-231227
242,37,398.18,636,0.0100,20260308-231228
243,8,77.36,103,0.0100,20260308-231228
244,56,615.85,1147,0.0100,20260308-231228
245,18,186.15,264,0.0100,20260308-231228
246,32,334.35,545,0.0100,20260308-231229
247,42,446.33,708,0.0100,20260308-231230
248,35,374.55,541,0.0100,20260308-231232
249,17,181.38,280,0.0100,20260308-231232
250,35,377.72,574,0.0100,20260308-231233
251,46,480.79,981,0.0100,20260308-231233
252,26,257.59,443,0.0100,20260308-231234
253,29,302.95,385,0.0100,20260308-231234
254,38,399.02,661,0.0100,20260308-231235
255,53,575.95,1024,0.0100,20260308-231236
256,50,543.30,1092,0.0100,20260308-231238
257,54,587.59,1103,0.0100,20260308-231239
258,34,365.66,559,0.0100,20260308-231239
259,55,584.31,1126,0.0100,20260308-231240
260,9,89.22,138,0.0100,20260308-231242
261,47,507.62,786,0.0100,20260308-231242
262,37,395.48,933,0.0100,20260308-231243
263,57,610.23,1203,0.0100,20260308-231243
264,14,147.14,301,0.0100,20260308-231243
265,46,488.42,715,0.0100,20260308-231244
266,34,369.98,627,0.0100,20260308-231244
267,36,392.67,700,0.0100,20260308-231244
268,1,1.08,14,0.0100,20260308-231244
269,42,450.64,805,0.0100,20260308-231246
270,7,62.58,110,0.0100,20260308-231246
271,40,421.53,676,0.0100,20260308-231247
272,46,498.67,915,0.0100,20260308-231250
273,33,357.22,562,0.0100,20260308-231251
274,54,575.11,1212,0.0100,20260308-231252
275,42,456.83,792,0.0100,20260308-231252
276,56,599.29,1492,0.0100,20260308-231253
277,37,391.26,591,0.0100,20260308-231253
278,59,638.03,1214,0.0100,20260308-231254
279,43,457.17,768,0.0100,20260308-231254
280,32,333.79,527,0.0100,20260308-231254
281,17,169.63,205,0.0100,20260308-231255
282,17,178.46,262,0.0100,20260308-231256
283,44,471.94,761,0.0100,20260308-231256
284,39,419.99,720,0.0100,20260308-231256
285,36,388.47,613,0.0100,20260308-231257
286,22,234.57,396,0.0100,20260308-231259
287,61,666.73,1195,0.0100,20260308-231259
288,35,372.13,553,0.0100,20260308-231302
289,10,93.35,156,0.0100,20260308-231302
290,58,624.62,1170,0.0100,20260308-231302
291,30,310.85,526,0.0100,20260308-231303
292,23,246.24,410,0.0100,20260308-231303
293,28,296.52,437,0.0100,20260308-231303
294,34,363.59,606,0.0100,20260308-231305
295,14,141.12,223,0.0100,20260308-231305
296,46,493.94,1026,0.0100,20260308-231307
297,63,693.57,1615,0.0100,20260308-231310
298,24,253.24,381,0.0100,20260308-231311
299,66,720.63,1591,0.0100,20260308-231312
300,56,606.17,1137,0.0100,20260308-231313
301,64,692.47,1378,0.0100,20260308-231314
302,36,384.47,638,0.0100,20260308-231314
303,57,615.78,1206,0.0100,20260308-231314
304,57,607.10,1148,0.0100,20260308-231315
305,9,91.34,186,0.0100,20260308-231315
306,9,89.77,163,0.0100,20260308-231315
307,44,477.09,732,0.0100,20260308-231316
308,39,416.21,639,0.0100,20260308-231316
309,49,521.95,1255,0.0100,20260308-231317
310,55,590.26,874,0.0100,20260308-231317
311,52,551.18,870,0.0100,20260308-231317
312,23,241.01,363,0.0100,20260308-231318
313,47,505.76,972,0.0100,20260308-231318
314,59,620.05,1225,0.0100,20260308-231319
315,19,197.53,337,0.0100,20260308-231320
316,15,152.09,254,0.0100,20260308-231322
317,46,498.66,871,0.0100,20260308-231322
318,27,278.55,403,0.0100,20260308-231322
319,19,199.81,289,0.0100,20260308-231324
320,33,351.61,533,0.0100,20260308-231324
321,2,11.49,24,0.0100,20260308-231324
322,29,307.74,456,0.0100,20260308-231325
323,42,452.25,707,0.0100,20260308-231326
324,16,165.75,292,0.0100,20260308-231327
325,50,543.10,894,0.0100,20260308-231329
326,65,692.12,1132,0.0100,20260308-231329
327,44,474.43,822,0.0100,20260308-231329
328,52,565.89,937,0.0100,20260308-231330
329,35,377.35,491,0.0100,20260308-231330
330,40,425.41,815,0.0100,20260308-231330
331,34,363.22,533,0.0100,20260308-231330
332,4,33.54,51,0.0100,20260308-231330
333,21,214.25,297,0.0100,20260308-231330
334,15,154.10,216,0.0100,20260308-231331
335,47,512.45,890,0.0100,20260308-231332
336,45,479.83,735,0.0100,20260308-231332
337,44,470.41,992,0.0100,20260308-231333
338,28,292.85,514,0.0100,20260308-231334
339,13,129.95,229,0.0100,20260308-231334
340,48,522.62,1166,0.0100,20260308-231334
341,25,260.34,361,0.0100,20260308-231335
342,29,305.98,442,0.0100,20260308-231337
343,18,182.15,294,0.0100,20260308-231338
344,22,230.31,392,0.0100,20260308-231339
345,50,543.44,997,0.0100,20260308-231340
346,41,443.28,764,0.0100,20260308-231341
347,35,374.16,570,0.0100,20260308-231342
348,46,496.87,746,0.0100,20260308-231342
349,30,312.56,425,0.0100,20260308-231342
350,54,585.32,1134,0.0100,20260308-231343
351,38,394.40,809,0.0100,20260308-231344
352,8,76.70,139,0.0100,20260308-231345
353,17,175.78,270,0.0100,20260308-231346
354,51,533.98,951,0.0100,20260308-231346
355,48,515.28,1121,0.0100,20260308-231347
356,27,288.81,531,0.0100,20260308-231348
357,28,294.72,447,0.0100,20260308-231348
358,28,290.23,396,0.0100,20260308-231348
359,33,351.56,673,0.0100,20260308-231348
360,20,207.94,307,0.0100,20260308-231349
361,19,192.18,271,0.0100,20260308-231350
362,33,356.70,534,0.0100,20260308-231351
363,55,594.84,1055,0.0100,20260308-231351
364,57,602.37,1281,0.0100,20260308-231352
365,47,503.12,1060,0.0100,20260308-231352
366,19,196.01,239,0.0100,20260308-231352
367,56,594.36,888,0.0100,20260308-231353
368,25,263.50,446,0.0100,20260308-231356
369,14,145.13,232,0.0100,20260308-231356
370,41,433.77,708,0.0100,20260308-231357
371,61,651.37,1396,0.0100,20260308-231357
372,39,419.06,650,0.0100,20260308-231357
373,2,12.37,36,0.0100,20260308-231358
374,45,481.90,979,0.0100,20260308-231358
375,31,326.77,435,0.0100,20260308-231359
376,14,145.48,217,0.0100,20260308-231359
377,42,448.08,641,0.0100,20260308-231359
378,30,322.03,527,0.0100,20260308-231400
379,40,438.87,780,0.0100,20260308-231401
380,36,385.98,598,0.0100,20260308-231402
381,54,578.33,856,0.0100,20260308-231402
382,44,466.25,851,0.0100,20260308-231402
383,22,229.09,314,0.0100,20260308-231403
384,20,208.87,344,0.0100,20260308-231405
385,41,441.68,861,0.0100,20260308-231406
386,12,121.08,155,0.0100,20260308-231406
387,24,254.52,403,0.0100,20260308-231406
388,24,246.42,313,0.0100,20260308-231407
389,38,400.79,616,0.0100,20260308-231407
390,57,618.30,1092,0.0100,20260308-231408
391,14,135.25,220,0.0100,20260308-231409
392,35,372.78,538,0.0100,20260308-231409
393,38,415.21,698,0.0100,20260308-231410
394,42,457.67,824,0.0100,20260308-231411
395,58,616.52,1230,0.0100,20260308-231412
396,44,472.64,889,0.0100,20260308-231413
397,28,291.72,387,0.0100,20260308-231414
398,13,133.47,197,0.0100,20260308-231414
399,1,0.34,8,0.0100,20260308-231414
400,23,244.09,355,0.0100,20260308-231414
401,42,446.02,778,0.0100,20260308-231415
402,49,521.73,1160,0.0100,20260308-231416
403,18,191.30,329,0.0100,20260308-231416
404,3,22.06,38,0.0100,20260308-231417
405,4,31.61,84,0.0100,20260308-231417
406,14,144.04,191,0.0100,20260308-231417
407,2,10.90,33,0.0100,20260308-231417
408,39,415.45,699,0.0100,20260308-231418
409,47,510.96,752,0.0100,20260308-231419
410,35,375.60,654,0.0100,20260308-231419
411,48,512.90,871,0.0100,20260308-231420
412,15,152.84,232,0.0100,20260308-231421
413,21,220.35,307,0.0100,20260308-231422
414,48,513.74,819,0.0100,20260308-231423
415,35,383.52,723,0.0100,20260308-231424
416,61,663.47,1083,0.0100,20260308-231424
417,57,600.23,1333,0.0100,20260308-231424
418,36,384.06,581,0.0100,20260308-231425
419,61,652.39,1582,0.0100,20260308-231426
420,5,44.79,77,0.0100,20260308-231426
421,46,494.34,855,0.0100,20260308-231428
422,51,553.22,935,0.0100,20260308-231429
423,56,600.91,1087,0.0100,20260308-231430
424,21,219.73,309,0.0100,20260308-231431
425,28,290.24,478,0.0100,20260308-231431
426,48,503.69,961,0.0100,20260308-231433
427,41,438.47,759,0.0100,20260308-231433
428,48,513.01,816,0.0100,20260308-231433
429,35,377.91,650,0.0100,20260308-231434
430,40,430.63,733,0.0100,20260308-231434
431,48,509.88,955,0.0100,20260308-231434
432,45,485.90,979,0.0100,20260308-231435
433,48,516.74,848,0.0100,20260308-231435
434,44,465.96,794,0.0100,20260308-231437
435,27,289.97,451,0.0100,20260308-231437
436,32,334.54,449,0.0100,20260308-231438
437,29,305.67,453,0.0100,20260308-231439
438,52,548.80,1040,0.0100,20260308-231441
439,32,334.75,487,0.0100,20260308-231441
440,30,318.23,508,0.0100,20260308-231441
441,18,188.05,264,0.0100,20260308-231441
442,26,270.31,463,0.0100,20260308-231442
443,29,306.74,506,0.0100,20260308-231443
444,29,307.21,554,0.0100,20260308-231443
445,51,547.71,1114,0.0100,20260308-231444
446,30,312.81,545,0.0100,20260308-231444
447,19,193.82,278,0.0100,20260308-231446
448,37,397.70,628,0.0100,20260308-231447
449,59,640.92,1179,0.0100,20260308-231447
450,27,282.33,405,0.0100,20260308-231448
451,46,489.29,835,0.0100,20260308-231448
452,55,599.05,1041,0.0100,20260308-231448
453,48,522.64,950,0.0100,20260308-231448
454,10,98.75,136,0.0100,20260308-231450
455,30,321.61,543,0.0100,20260308-231451
456,25,271.51,445,0.0100,20260308-231452
457,14,144.13,272,0.0100,20260308-231452
458,38,403.26,613,0.0100,20260308-231453
459,45,485.65,773,0.0100,20260308-231453
460,49,522.54,764,0.0100,20260308-231453
461,59,632.86,1103,0.0100,20260308-231456
462,33,355.29,645,0.0100,20260308-231456
463,58,619.26,1063,0.0100,20260308-231456
464,26,278.49,408,0.0100,20260308-231500
465,53,573.55,1072,0.0100,20260308-231501
466,28,296.19,547,0.0100,20260308-231501
467,41,443.05,785,0.0100,20260308-231501
468,43,450.71,631,0.0100,20260308-231501
469,29,310.00,547,0.0100,20260308-231502
470,50,539.40,919,0.0100,20260308-231502
471,41,439.02,916,0.0100,20260308-231503
472,42,457.55,756,0.0100,20260308-231503
473,5,45.79,77,0.0100,20260308-231503
474,50,536.72,902,0.0100,20260308-231504
475,36,385.05,654,0.0100,20260308-231504
476,22,226.17,296,0.0100,20260308-231505
477,40,421.66,781,0.0100,20260308-231506
478,13,135.21,203,0.0100,20260308-231506
479,14,136.02,203,0.0100,20260308-231506
480,35,362.26,608,0.0100,20260308-231506
481,30,308.28,353,0.0100,20260308-231507
482,10,97.54,137,0.0100,20260308-231507
483,25,264.20,416,0.0100,20260308-231508
484,30,318.36,405,0.0100,20260308-231508
485,10,104.58,193,0.0100,20260308-231509
486,23,241.06,348,0.0100,20260308-231509
487,42,452.13,795,0.0100,20260308-231510
488,31,325.28,464,0.0100,20260308-231510
489,21,216.90,272,0.0100,20260308-231510
490,21,217.34,298,0.0100,20260308-231511
491,22,231.68,315,0.0100,20260308-231513
492,28,297.35,394,0.0100,20260308-231513
493,27,282.56,342,0.0100,20260308-231513
494,68,728.73,1768,0.0100,20260308-231513
495,45,492.27,1021,0.0100,20260308-231513
496,7,69.26,142,0.0100,20260308-231514
497,45,486.59,808,0.0100,20260308-231515
498,8,77.97,132,0.0100,20260308-231515
499,34,361.39,466,0.0100,20260308-231517
500,39,410.46,629,0.0100,20260308-231517
501,16,164.05,232,0.0100,20260308-231519
502,35,373.25,590,0.0100,20260308-231519
503,2,13.87,56,0.0100,20260308-231520
504,31,324.90,411,0.0100,20260308-231521
505,36,381.85,615,0.0100,20260308-231521
506,52,559.60,914,0.0100,20260308-231521
507,38,406.87,562,0.0100,20260308-231522
508,59,643.06,1083,0.0100,20260308-231523
509,36,382.44,610,0.0100,20260308-231523
510,58,622.50,1342,0.0100,20260308-231525
511,46,500.55,938,0.0100,20260308-231525
512,5,45.67,89,0.0100,20260308-231526
513,25,257.17,369,0.0100,20260308-231527
514,53,568.01,1017,0.0100,20260308-231527
515,38,413.11,742,0.0100,20260308-231528
516,11,107.31,151,0.0100,20260308-231529
517,43,455.64,775,0.0100,20260308-231530
518,52,566.38,1025,0.0100,20260308-231530
519,37,398.69,609,0.0100,20260308-231531
520,41,448.85,717,0.0100,20260308-231531
521,46,492.28,734,0.0100,20260308-231534
522,36,379.83,679,0.0100,20260308-231534
523,49,521.04,922,0.0100,20260308-231535
524,8,73.56,83,0.0100,20260308-231536
525,4,37.38,87,0.0100,20260308-231536
526,37,390.12,595,0.0100,20260308-231537
527,38,400.86,572,0.0100,20260308-231537
528,30,316.75,426,0.0100,20260308-231538
529,46,484.87,909,0.0100,20260308-231538
530,41,450.41,751,0.0100,20260308-231539
531,26,265.91,509,0.0100,20260308-231539
532,64,704.35,1353,0.0100,20260308-231539
533,76,823.15,1637,0.0100,20260308-231540
534,41,432.16,612,0.0100,20260308-231540
535,16,152.98,209,0.0100,20260308-231540
536,12,118.72,181,0.0100,20260308-231540
537,40,425.46,604,0.0100,20260308-231540
538,52,559.24,917,0.0100,20260308-231540
539,20,210.19,312,0.0100,20260308-231541
540,7,63.85,123,0.0100,20260308-231542
541,59,639.67,1303,0.0100,20260308-231543
542,3,22.16,28,0.0100,20260308-231543
543,30,319.70,516,0.0100,20260308-231544
544,21,225.71,341,0.0100,20260308-231544
545,17,176.52,286,0.0100,20260308-231545
546,20,212.97,314,0.0100,20260308-231545
547,22,230.58,305,0.0100,20260308-231546
548,35,375.56,570,0.0100,20260308-231548
549,42,446.49,809,0.0100,20260308-231549
550,17,168.14,214,0.0100,20260308-231549
551,66,715.62,1231,0.0100,20260308-231550
552,38,402.03,566,0.0100,20260308-231550
553,34,363.24,684,0.0100,20260308-231550
554,47,503.20,812,0.0100,20260308-231551
555,41,433.05,704,0.0100,20260308-231552
556,13,128.45,149,0.0100,20260308-231552
557,12,118.09,194,0.0100,20260308-231553
558,9,86.63,117,0.0100,20260308-231553
559,35,374.45,561,0.0100,20260308-231553
560,7,67.02,96,0.0100,20260308-231553
561,1,1.08,14,0.0100,20260308-231554
562,47,510.21,837,0.0100,20260308-231554
563,24,247.30,375,0.0100,20260308-231556
564,49,532.68,882,0.0100,20260308-231556
565,21,213.08,284,0.0100,20260308-231558
566,33,350.52,542,0.0100,20260308-231559
567,20,213.69,402,0.0100,20260308-231559
568,57,617.00,993,0.0100,20260308-231600
569,49,527.13,929,0.0100,20260308-231600
570,45,480.42,957,0.0100,20260308-231601
571,44,467.33,844,0.0100,20260308-231603
572,62,672.77,1439,0.0100,20260308-231603
573,12,120.21,182,0.0100,20260308-231604
574,40,425.61,684,0.0100,20260308-231604
575,42,449.33,610,0.0100,20260308-231604
576,28,301.30,519,0.0100,20260308-231605
577,57,614.67,1016,0.0100,20260308-231605
578,26,277.65,432,0.0100,20260308-231606
579,11,111.13,179,0.0100,20260308-231606
580,45,475.18,782,0.0100,20260308-231606
581,50,538.41,864,0.0100,20260308-231608
582,16,162.47,250,0.0100,20260308-231608
583,41,434.35,651,0.0100,20260308-231609
584,10,99.76,155,0.0100,20260308-231609
585,42,453.41,777,0.0100,20260308-231609
586,10,98.65,126,0.0100,20260308-231610
587,23,237.59,325,0.0100,20260308-231610
588,29,304.31,399,0.0100,20260308-231611
589,39,419.94,654,0.0100,20260308-231611
590,71,767.27,1691,0.0100,20260308-231612
591,41,443.61,800,0.0100,20260308-231613
592,32,340.31,541,0.0100,20260308-231613
593,18,184.76,223,0.0100,20260308-231614
594,50,539.43,946,0.0100,20260308-231614
595,43,452.68,710,0.0100,20260308-231615
596,17,172.69,309,0.0100,20260308-231616
597,40,429.84,687,0.0100,20260308-231617
598,32,339.70,483,0.0100,20260308-231617
599,13,132.83,191,0.0100,20260308-231617
600,18,183.03,236,0.0100,20260308-231617
601,46,497.26,810,0.0100,20260308-231619
602,35,371.95,519,0.0100,20260308-231620
603,15,151.37,199,0.0100,20260308-231620
604,39,415.31,618,0.0100,20260308-231621
605,41,441.01,651,0.0100,20260308-231623
606,51,543.46,836,0.0100,20260308-231623
607,51,548.17,965,0.0100,20260308-231625
608,36,387.71,619,0.0100,20260308-231626
609,60,652.26,1233,0.0100,20260308-231626
610,7,64.82,76,0.0100,20260308-231627
611,43,463.96,733,0.0100,20260308-231627
612,38,406.55,634,0.0100,20260308-231628
613,60,657.88,1205,0.0100,20260308-231628
614,40,428.41,684,0.0100,20260308-231631
615,21,211.70,332,0.0100,20260308-231631
616,54,589.81,1100,0.0100,20260308-231631
617,30,316.87,384,0.0100,20260308-231633
618,41,439.80,651,0.0100,20260308-231633
619,52,564.00,1006,0.0100,20260308-231634
620,26,280.53,434,0.0100,20260308-231635
621,35,373.88,498,0.0100,20260308-231635
622,46,500.99,940,0.0100,20260308-231636
623,3,22.60,44,0.0100,20260308-231636
624,55,587.87,1001,0.0100,20260308-231636
625,16,163.23,214,0.0100,20260308-231637
626,39,414.98,552,0.0100,20260308-231637
627,64,693.72,1390,0.0100,20260308-231637
628,55,595.14,991,0.0100,20260308-231638
629,47,506.26,923,0.0100,20260308-231638
